logged_at,contract_ticker,close_ts,spot,strike,p_market,tau_minutes,spread,p_model_yes,p_model_no,bp_5m,vol_ratio,vol_ratio_5m,body_15m,bp_15m,dir_15m,upper_wick_15m,lower_wick_15m,atr_ratio_15m,range_ratio_15m,consec_dir_15m,stoch_k_5m,stoch_k_15m,chg_1m,chg_5m,chg_15m,vwap_dist,ema_bias,ema_bias_1h,nearest_res_dist_pct,composite_p_up,realized_vol_annual,vol_ratio_1h,bp_1h,chg_1h,dir_1h,consec_dir_1h,stoch_k_1h,stoch_cross_1h,rsi_1h,macd_hist_1h,donchian_breakout_1h,engulfing_1h,liq_score,liq_bias,oi_chg_pct,ls_long_pct,fear_greed,cg_composite,offset_pct,resolved_yes,spot_at_expiry,price_move_pct,miss_pct,p_up_v2_btc,z_drift_6h,hmm_vol_state,vwap_hmm_state,edge_yes,edge_no,model_side,be,won,trade_edge,close_ts_dt,iso_week,donchian_breakout_1h_recon,donch_1h_pos_recon,kc_pct_1h_recon,kc_bo_1h_recon,arima_forecast_1h_recon,hurst_exponent_recon,ou_theta_recon,autocorr1_15_recon,autocorr1_30_recon,kalman_velocity_recon,kalman_residual_recon,macro_bull_recon,macro_sideways_recon,macro_bear_recon,kc_pct_5m,kc_bo_5m,donch_breakout_5m,donch_pos_5m,stoch_cross_5m,kalman_velocity_5m,kalman_residual_5m,hurst_exponent_5m,ou_theta_5m,kc_pct_15m,kc_bo_15m,donch_breakout_15m,donch_pos_15m,stoch_cross_15m,kalman_velocity_15m,kalman_residual_15m,hurst_exponent_15m,ou_theta_15m,arima_forecast_15m
2026-05-28 18:39:07+00:00,KXSOL15M-26MAY281445-45,2026-05-28T18:45:00Z,82.52,82.51,0.52,5.9,0.06,0.6963,0.6963,0.5,0.002063,1.0,0.75,0.0,-1.0,0.25,0.0,0.003689,0.786885,1.0,71.212121,91.402715,0.060511,0.060511,0.060511,0.274122,1.0,,999.0,0.4402,0.240896,,0.461538,0.121758,1.0,4.0,86.434109,,71.428571,,,0.0,-2.0,-1.0,0.30842,78.41,23.0,1.0,0.013696,1.0,82.89,0.4484,0.4606,,1.13623,,5,0.1763,0.2163,NO,0.48,False,-0.48,2026-05-28 18:45:00+00:00,2026-W22,1,1.0,1.0500506574341433,1,-8.729609380467209e-05,0.6720911559754207,2.2745400816901493,-0.1162100989941564,-0.0842042413632985,0.0013898521692645,0.0012591554455835,1.169604087032315e-10,0.942547005687602,0.057452994195445,0.8020237566461953,0,0,0.7978723404255339,1,0.00047354677564685906,1.8950776132638627e-05,0.4033681348505792,2.44320325504531,1.072013934792935,1,0,0.9609929078014188,1,9.096179418196983e-06,0.0005590349833175376,0.8091074146237416,1.3334489634943258,-0.0001464520789972112
2026-05-28 18:49:13+00:00,KXSOL15M-26MAY281500-00,2026-05-28T19:00:00Z,82.69,82.65,0.63,10.8,0.04,0.6963,0.6963,0.888889,0.025667,1.0,0.928571,0.928571,1.0,0.071429,0.0,0.003466,0.487562,2.0,92.424242,97.512438,0.0,0.096665,0.254145,0.432057,1.0,,999.0,0.4402,0.391818,,0.461538,0.121758,1.0,4.0,86.434109,,71.428571,,,0.0,-2.0,-1.0,-0.11848,78.17,23.0,1.0,0.050453,1.0,82.96,0.3265,0.3751,,1.096028,,5,0.0663,0.3263,NO,0.37,False,-0.37,2026-05-28 19:00:00+00:00,2026-W22,1,1.0,1.0500506574341433,1,-8.729609380467209e-05,0.6720911559754207,2.2745400816901493,-0.1162100989941564,-0.0842042413632985,0.0013898521692645,0.0012591554455835,1.169604087032315e-10,0.942547005687602,0.057452994195445,1.1093079207269698,1,0,0.9411764705882383,0,0.00019377943388783602,-3.195538729768759e-05,0.4905486550247585,2.347540068301826,1.1862804539059597,1,1,1.0,0,0.0006829194152263777,0.00016557389059751373,0.7891835010712173,1.3579434263756276,-0.00025666237616190084
2026-05-28 18:54:15+00:00,KXSOL15M-26MAY281500-00,2026-05-28T19:00:00Z,82.73,82.65,0.84,5.8,0.02,0.8017,0.8017,0.444444,0.166733,1.0,0.928571,0.928571,1.0,0.071429,0.0,0.003466,0.487562,2.0,92.424242,97.512438,0.0,0.0,0.193517,0.426975,1.0,,999.0,0.4402,0.357719,,0.461538,0.121758,1.0,4.0,86.434109,,71.428571,,,0.0,0.0,1.0,-0.11848,78.17,23.0,1.0,0.0928,1.0,82.96,0.278,0.3751,,1.096028,,5,-0.0383,0.6416999999999999,NO,0.16,False,-0.16,2026-05-28 19:00:00+00:00,2026-W22,1,1.0,1.0500506574341433,1,-8.729609380467209e-05,0.6720911559754207,2.2745400816901493,-0.1162100989941564,-0.0842042413632985,0.0013898521692645,0.0012591554455835,1.169604087032315e-10,0.942547005687602,0.057452994195445,1.0751355425108506,1,0,0.9411764705882383,0,-0.00044440091835190934,-8.597954371477754e-05,0.4715539690445967,2.2626901428585153,1.1862804539059597,1,1,1.0,0,0.0006829194152263777,0.00016557389059751373,0.7891835010712173,1.3579434263756276,-0.00025666237616190084
2026-06-01 17:24:50+00:00,KXSOL15M-26JUN011330-30,2026-06-01T17:30:00Z,80.5,80.46,0.56,5.2,0.02,0.6775,0.6775,0.0,0.190269,1.0,0.387097,0.709677,1.0,0.290323,0.322581,0.005567,0.691083,5.0,92.913386,94.039735,0.0,0.074516,-0.037216,1.00749,1.0,,0.039745,0.5,0.499752,,0.921875,0.942329,1.0,1.0,30.890052,1.0,26.717557,,,1.0,0.0,1.0,-0.223753,79.88,30.0,0.0,0.04934,1.0,80.97,0.5839,0.6339,,0.625948,,5,0.1174999999999999,0.2375,NO,0.4399999999999999,False,-0.4399999999999999,2026-06-01 17:30:00+00:00,2026-W23,0,0.4833759590792844,0.6856871028633376,0,-0.000286515473463,0.5303839553030442,2.0927174609800514,-0.1165112575806817,-0.1019486159184673,0.0037979485417245,-0.0006471511076431,1.0659173871274784e-08,0.0047366751020409,0.9952633142387872,1.037092450271741,1,0,0.9379310344827564,-1,-0.0008803786431820378,-0.0002472126898604562,0.5588841084806698,2.2231341755402814,0.9752905957657729,0,0,0.7526881720430141,0,-0.0014342736021667928,-0.000620330662380303,0.5170536422297001,2.9247397502131283,-0.0001171141817044751
2026-06-01 17:34:57+00:00,KXSOL15M-26JUN011345-45,2026-06-01T17:45:00Z,80.56,80.51,0.595,10.1,0.03,0.6963,0.6963,1.0,0.764295,1.0,0.5,1.0,1.0,0.0,0.5,0.004902,0.707581,-1.0,82.638889,86.187845,0.0,-0.09901,0.248385,1.139177,1.0,,999.0,0.3659,0.712259,,0.921875,0.942329,1.0,1.0,30.890052,1.0,26.717557,,,1.0,0.0,1.0,-0.13233,79.75,30.0,0.0,0.071671,1.0,81.18,0.7696,0.8322,,0.723037,,5,0.1013,0.2913,NO,0.405,False,-0.405,2026-06-01 17:45:00+00:00,2026-W23,0,0.4833759590792844,0.6856871028633376,0,-0.000286515473463,0.5303839553030442,2.0927174609800514,-0.1165112575806817,-0.1019486159184673,0.0037979485417245,-0.0006471511076431,1.0659173871274784e-08,0.0047366751020409,0.9952633142387872,1.0493416594542444,1,0,0.8571428571428571,0,0.0005994266500721846,9.163382295954365e-05,0.6817367114529685,2.5435764705856374,1.1799697072879187,1,0,0.9731182795698939,0,0.0007978958877863343,0.0009989163787432805,0.5938584381218666,3.3438690591062863,-0.00020251465219448672
2026-06-01 17:39:59+00:00,KXSOL15M-26JUN011345-45,2026-06-01T17:45:00Z,80.62,80.51,0.835,5.0,0.03,0.8126,0.8126,0.0,0.35613,1.0,0.5,1.0,1.0,0.0,0.5,0.004903,0.707581,-1.0,79.2,85.635359,0.0,-0.012389,0.16133,1.060029,1.0,,999.0,0.3659,0.705863,,0.921875,0.942329,1.0,1.0,30.890052,,26.717557,,,1.0,0.0,1.0,-0.13233,79.75,30.0,0.0,0.136882,1.0,81.18,0.6946,0.8322,,0.737793,,5,-0.0223999999999999,0.6476,NO,0.165,False,-0.165,2026-06-01 17:45:00+00:00,2026-W23,0,0.4833759590792844,0.6856871028633376,0,-0.000286515473463,0.5303839553030442,2.0927174609800514,-0.1165112575806817,-0.1019486159184673,0.0037979485417245,-0.0006471511076431,1.0659173871274784e-08,0.0047366751020409,0.9952633142387872,0.9937365161975711,0,0,0.8514285714285685,0,-0.00031364724217515733,-0.0002162271326984948,0.7482648861833113,2.381645722870947,1.1799697072879187,1,0,0.9731182795698939,0,0.0007978958877863343,0.0009989163787432805,0.5938584381218666,3.3438690591062863,-0.00020251465219448672
2026-06-01 17:50:05+00:00,KXSOL15M-26JUN011400-00,2026-06-01T18:00:00Z,80.96,80.95,0.565,9.9,0.05,0.6237,0.6237,0.0,0.653564,1.0,0.552632,1.0,1.0,0.0,0.447368,0.004714,0.994393,-1.0,91.269841,94.554455,0.0,-0.135501,0.433598,1.278322,1.0,,999.0,0.4402,0.654443,,0.921875,0.942329,1.0,1.0,30.890052,,26.717557,,,1.0,0.0,1.0,-0.615866,79.74,30.0,0.0,0.006424,0.0,80.98,0.0247,0.0371,,0.875395,,5,0.0587,0.1886999999999999,NO,0.435,True,0.565,2026-06-01 18:00:00+00:00,2026-W23,0,0.4833759590792844,0.6856871028633376,0,-0.000286515473463,0.5303839553030442,2.0927174609800514,-0.1165112575806817,-0.1019486159184673,0.0037979485417245,-0.0006471511076431,1.0659173871274784e-08,0.0047366751020409,0.9952633142387872,1.0119711502804352,1,0,0.8930481283422448,-1,-0.0013538591823192094,-0.0001669720467677824,0.7744299806396888,1.9182238192437577,1.100040950806379,1,0,0.9336734693877504,-1,-0.0011168734454324546,-0.0008606531494990042,0.6950297198505558,3.8059849815448104,0.00013230281456199386
2026-06-01 19:25:56+00:00,KXSOL15M-26JUN011530-30,2026-06-01T19:30:00Z,80.73,80.67,0.775,4.1,0.05,0.8017,0.8017,0.5,0.0,1.0,0.821429,0.178571,-1.0,0.0,0.178571,0.004267,0.811594,1.0,36.538462,83.663366,0.0,0.03712,0.173461,-0.231508,1.0,,999.0,0.4321,0.272314,,0.634615,0.012349,1.0,-1.0,62.033898,0.0,40.037951,,,0.0,-2.0,-1.0,-0.035884,79.57,30.0,0.0,0.067805,1.0,81.04,0.384,0.4587,,1.090468,,5,0.0266999999999999,0.5767,NO,0.2249999999999999,False,-0.2249999999999999,2026-06-01 19:30:00+00:00,2026-W23,0,0.5115089514066501,0.681766368200233,0,-0.0002967037888099,0.5431468770260192,2.1567504622719493,-0.1169623566565017,-0.1066766908068731,-0.000909795057222,3.017644626952462e-05,9.120366513682497e-08,0.0038931615724784,0.9961067472238536,0.9933344241679789,0,0,0.730769230769235,0,0.0012070310244185038,0.0002641902589658853,0.6084324243413637,4.898144714046614,0.7802777354585807,0,0,0.9285714285714286,1,0.001825051505330617,0.0016963975001476114,0.6869722598968362,2.6945341853425178,-0.000259665964247248
2026-06-01 19:36:01+00:00,KXSOL15M-26JUN011545-45,2026-06-01T19:45:00Z,81.01,80.9,0.805,9.0,0.01,0.8126,0.8126,1.0,0.004958,1.0,1.0,1.0,1.0,0.0,0.0,0.004237,0.640333,2.0,78.723404,94.382022,0.0,0.049358,0.321703,0.047607,1.0,,999.0,0.4146,0.329008,,0.634615,0.012349,1.0,-1.0,62.033898,0.0,40.037951,,,0.0,0.0,1.0,-0.016052,79.56,30.0,0.0,0.141784,1.0,81.22,0.2592,0.3956,,1.246165,,5,0.0075999999999999,0.6176,NO,0.1949999999999999,False,-0.1949999999999999,2026-06-01 19:45:00+00:00,2026-W23,0,0.5115089514066501,0.681766368200233,0,-0.0002967037888099,0.5431468770260192,2.1567504622719493,-0.1169623566565017,-0.1066766908068731,-0.000909795057222,3.017644626952462e-05,9.120366513682497e-08,0.0038931615724784,0.9961067472238536,1.3004375069889509,1,1,1.0,0,0.0002920766703592635,0.0001152211565594594,0.532441977401688,2.785939696659894,0.9056085384230965,0,1,1.0,0,0.0010658971906893576,-0.00036073014611859907,0.7371712581802327,2.65081799095342,-6.51823832349324e-05
2026-06-01 19:41:04+00:00,KXSOL15M-26JUN011545-45,2026-06-01T19:45:00Z,81.08,80.9,0.96,3.9,0.02,0.9067,0.9067,1.0,1.033541,1.0,1.0,1.0,1.0,0.0,0.0,0.004231,0.640333,2.0,96.078431,98.901099,-0.024624,0.061614,0.445324,0.187439,1.0,,999.0,0.4146,0.351593,,0.634615,0.012349,1.0,-1.0,62.033898,,40.037951,,,0.0,0.0,0.969202,-0.016052,79.56,30.0,0.0,0.222132,1.0,81.22,0.1727,0.3956,,1.285505,,5,-0.0533,0.8666999999999999,NO,0.04,False,-0.04,2026-06-01 19:45:00+00:00,2026-W23,0,0.5115089514066501,0.681766368200233,0,-0.0002967037888099,0.5431468770260192,2.1567504622719493,-0.1169623566565017,-0.1066766908068731,-0.000909795057222,3.017644626952462e-05,9.120366513682497e-08,0.0038931615724784,0.9961067472238536,1.2335340822509082,1,1,1.0,0,-0.000707662105277513,-0.0001541559661342915,0.5741376399551724,2.846393420543736,0.9056085384230965,0,1,1.0,0,0.0010658971906893576,-0.00036073014611859907,0.7371712581802327,2.65081799095342,-6.51823832349324e-05
2026-06-01 20:21:54+00:00,KXSOL15M-26JUN011630-30,2026-06-01T20:30:00Z,81.08,81.0,0.87,8.1,0.02,0.842,0.842,0.0,0.006497,1.0,0.764706,0.0,-1.0,0.235294,0.0,0.003545,0.59204,-3.0,45.0,75.0,0.0,-0.037023,-0.135618,-0.05926,-1.0,,999.0,0.483,0.240652,,0.882353,0.209902,1.0,1.0,74.349442,0.0,43.263757,,,0.0,0.0,0.964297,-0.034942,79.18,30.0,0.0,0.100372,1.0,81.22,0.1727,0.2716,,1.51086,,5,-0.028,0.712,NO,0.13,False,-0.13,2026-06-01 20:30:00+00:00,2026-W23,0,0.5052356020942417,0.6343263590386241,0,-0.0002874369789959,0.5738066294397525,2.152624635347375,-0.1250528738851317,-0.1059525978694208,-0.0015953703301798,-0.0005303666140018,1.4330301106359834e-08,0.0036429799468674,0.9963570057228284,0.9950297496085495,0,0,0.9622641509434038,1,0.0017511759702467644,0.00019108378019926445,0.5807450899266643,1.582782953021239,0.8106224708064683,0,0,0.9900990099009921,1,0.0008851641482525681,0.0009221011824280768,0.6740331429128875,2.9928147825593117,-6.981320803565326e-05
