logged_at,contract_ticker,close_ts,spot,strike,p_market,tau_minutes,spread,p_model_yes,p_model_no,bp_5m,vol_ratio,vol_ratio_5m,body_15m,bp_15m,dir_15m,upper_wick_15m,lower_wick_15m,atr_ratio_15m,range_ratio_15m,consec_dir_15m,stoch_k_5m,stoch_k_15m,chg_1m,chg_5m,chg_15m,vwap_dist,ema_bias,ema_bias_1h,nearest_res_dist_pct,composite_p_up,realized_vol_annual,vol_ratio_1h,bp_1h,chg_1h,dir_1h,consec_dir_1h,stoch_k_1h,stoch_cross_1h,rsi_1h,macd_hist_1h,donchian_breakout_1h,engulfing_1h,liq_score,liq_bias,oi_chg_pct,ls_long_pct,fear_greed,cg_composite,offset_pct,resolved_yes,spot_at_expiry,price_move_pct,miss_pct,p_up_v2_btc,z_drift_6h,hmm_vol_state,vwap_hmm_state,edge_yes,edge_no,model_side,be,won,trade_edge,close_ts_dt,iso_week,donchian_breakout_1h_recon,donch_1h_pos_recon,kc_pct_1h_recon,kc_bo_1h_recon,arima_forecast_1h_recon,hurst_exponent_recon,ou_theta_recon,autocorr1_15_recon,autocorr1_30_recon,kalman_velocity_recon,kalman_residual_recon,macro_bull_recon,macro_sideways_recon,macro_bear_recon,kc_pct_5m,kc_bo_5m,donch_breakout_5m,donch_pos_5m,stoch_cross_5m,kalman_velocity_5m,kalman_residual_5m,hurst_exponent_5m,ou_theta_5m,kc_pct_15m,kc_bo_15m,donch_breakout_15m,donch_pos_15m,stoch_cross_15m,kalman_velocity_15m,kalman_residual_15m,hurst_exponent_15m,ou_theta_15m,arima_forecast_15m
2026-06-02 02:09:38+00:00,KXSOL15M-26JUN012215-15,2026-06-02T02:15:00Z,79.47,80.06,0.01,5.4,0.018,0.05,0.05,0.0,7.097603,1.0,1.0,0.0,-1.0,0.0,0.0,0.003465,1.015544,-5.0,5.333333,3.686636,0.150962,-0.487744,-0.921429,-1.015757,-1.0,,0.954144,,0.843736,,0.0,-1.062253,-1.0,-3.0,37.6,0.0,44.945848,,,0.0,-2.0,-1.0,-0.013438,78.61,22.0,1.0,-0.738481,0.0,79.83,0.453,-0.2873,,0.989774,,1,0.04,-0.94,YES,0.01,False,-0.01,2026-06-02 02:15:00+00:00,2026-W23,0,0.6040000000000021,0.4426897850972609,0,-0.0003017630398385,0.5195881800203075,1.7412308072173108,-0.195100255323964,-0.161012614785711,0.0026884435914427,0.0054584648076592,3.662959984601445e-12,0.0335002043480999,0.9664997956482304,-0.6834968279971712,-1,0,0.04938271604938153,1,-0.0015895444164374592,-0.0002707254192857514,0.6856077339227605,1.6009167811602933,-0.29996211987645643,-1,0,0.14678899082568544,1,-0.0003588680442899423,0.0002785553514448678,0.5719912628573981,1.9222260691154667,-0.00014298909351814768
2026-06-02 15:18:49+00:00,KXSOL15M-26JUN021130-30,2026-06-02T15:30:00Z,76.88,76.95,0.435,11.2,0.01,0.376,0.376,0.0,0.018874,1.0,0.782609,0.217391,-1.0,0.0,0.217391,0.005849,1.022222,-2.0,3.092784,2.608696,-0.168765,-0.194603,-0.064952,-0.643696,-1.0,,2.096307,0.4483,0.913802,,0.251232,-1.914058,-1.0,-4.0,12.259615,1.0,21.855346,,,0.0,-2.0,-1.0,1.434187,79.92,22.0,1.0,-0.086031,0.0,75.92,-1.2487,-1.3385,,0.398229,,1,-0.059,-0.1889999999999999,YES,0.435,False,-0.435,2026-06-02 15:30:00+00:00,2026-W23,0,0.1059602649006624,-0.3798805950716333,-1,-0.000409314628715,0.4656613912521807,3.376388898168868,0.1596694472422255,0.0217152107504031,-0.003898259338773,0.001304497525741,4.797418401101496e-34,0.9999999999292156,7.078097400976759e-11,0.029455643595159314,0,0,0.022522522522521255,-1,-0.0001927822964521886,-0.0005229699411271483,0.6359852973082174,1.2995961045739493,-0.30863112129758863,-1,0,0.031249999999998196,0,-0.002520280976016574,-0.0013875695895532603,0.7564496654452557,4.061043258813485,-0.00033012500952958243
2026-06-02 15:23:51+00:00,KXSOL15M-26JUN021130-30,2026-06-02T15:30:00Z,76.72,76.95,0.089,6.1,0.018,0.1352,0.1352,0.25,0.381297,1.0,0.782609,0.217391,-1.0,0.0,0.217391,0.005846,1.022222,-2.0,17.431193,14.728682,0.169183,0.051995,-0.142709,-0.577975,-1.0,,1.94618,0.4483,0.910152,,0.251232,-1.914058,-1.0,-4.0,12.259615,1.0,21.855346,,,0.0,-2.0,-1.0,1.434187,79.92,22.0,1.0,-0.293962,0.0,75.92,-1.0428,-1.3385,,0.483221,,1,0.0461999999999999,-0.7758,YES,0.089,False,-0.089,2026-06-02 15:30:00+00:00,2026-W23,0,0.1059602649006624,-0.3798805950716333,-1,-0.000409314628715,0.4656613912521807,3.376388898168868,0.1596694472422255,0.0217152107504031,-0.003898259338773,0.001304497525741,4.797418401101496e-34,0.9999999999292156,7.078097400976759e-11,0.15939928262898287,0,0,0.15019762845849616,1,0.0004661822156103089,0.0003116807210777127,0.6367688869019501,1.2895079319263019,-0.30863112129758863,-1,0,0.031249999999998196,0,-0.002520280976016574,-0.0013875695895532603,0.7564496654452557,4.061043258813485,-0.00033012500952958243
2026-06-02 15:33:57+00:00,KXSOL15M-26JUN021145-45,2026-06-02T15:45:00Z,76.05,76.32,0.325,11.0,0.03,0.3462,0.3462,0.173913,0.769432,1.0,0.853659,0.146341,-1.0,0.0,0.146341,0.006547,1.644699,-3.0,23.245614,14.929577,-0.183751,-0.392413,-1.013909,-1.540431,-1.0,,2.747378,0.4483,1.902977,,0.251232,-1.914058,-1.0,-4.0,12.259615,1.0,21.855346,,,0.0,-2.0,-1.0,-0.315668,79.61,22.0,1.0,-0.349584,0.0,76.23,0.2367,-0.1179,,0.398434,,1,0.0211999999999999,-0.3288,YES,0.325,False,-0.325,2026-06-02 15:45:00+00:00,2026-W23,0,0.1059602649006624,-0.3798805950716333,-1,-0.000409314628715,0.4656613912521807,3.376388898168868,0.1596694472422255,0.0217152107504031,-0.003898259338773,0.001304497525741,4.797418401101496e-34,0.9999999999292156,7.078097400976759e-11,-0.1418969945345731,-1,0,0.16060606060606109,1,-0.00045036976168746825,0.0011720446104299155,0.46303589863251593,1.4366623495518855,-0.1991721904590319,-1,0,0.15803108808290142,1,0.0006836649511401433,0.0017707435597122262,0.784205177312512,4.726904475196087,-0.0009645723756976561
2026-06-02 15:39:00+00:00,KXSOL15M-26JUN021145-45,2026-06-02T15:45:00Z,75.96,76.32,0.17,6.0,0.04,0.1858,0.1858,0.61039,3.068731,1.0,0.853659,0.146341,-1.0,0.0,0.146341,0.006554,1.644699,-3.0,19.736842,12.676056,-0.210526,-0.105056,-1.169287,-1.419575,-1.0,,2.759825,0.4483,1.945371,,0.251232,-1.914058,-1.0,-4.0,12.259615,1.0,21.855346,,,0.0,-2.0,-0.998881,-0.315668,79.61,22.0,1.0,-0.474061,0.0,76.23,0.3555,-0.1179,,0.38643,,1,0.0157999999999999,-0.6442,YES,0.17,False,-0.17,2026-06-02 15:45:00+00:00,2026-W23,0,0.1059602649006624,-0.3798805950716333,-1,-0.000409314628715,0.4656613912521807,3.376388898168868,0.1596694472422255,0.0217152107504031,-0.003898259338773,0.001304497525741,4.797418401101496e-34,0.9999999999292156,7.078097400976759e-11,-0.061803708741610126,-1,0,0.16158536585365882,0,0.0013966398553815948,0.0009359215469327232,0.5064033693611141,1.4341713177528417,-0.1991721904590319,-1,0,0.15803108808290142,1,0.0006836649511401433,0.0017707435597122262,0.784205177312512,4.726904475196087,-0.0009645723756976561
2026-06-02 15:49:06+00:00,KXSOL15M-26JUN021200-00,2026-06-02T16:00:00Z,76.06,76.12,0.465,10.9,0.05,0.376,0.376,0.6,1.279211,1.0,0.012987,0.792208,-1.0,0.194805,0.792208,0.006957,1.450875,1.0,33.838384,18.873239,-0.143979,0.078709,0.262847,-0.976009,-1.0,,2.368581,0.4483,1.316085,,0.251232,-1.914058,-1.0,-4.0,12.259615,,21.855346,,,0.0,0.0,1.0,-0.941581,79.43,22.0,1.0,-0.081052,1.0,76.35,0.3813,0.3022,,0.37037,,1,-0.089,-0.1589999999999999,YES,0.465,True,0.5349999999999999,2026-06-02 16:00:00+00:00,2026-W23,0,0.1059602649006624,-0.3798805950716333,-1,-0.000409314628715,0.4656613912521807,3.376388898168868,0.1596694472422255,0.0217152107504031,-0.003898259338773,0.001304497525741,4.797418401101496e-34,0.9999999999292156,7.078097400976759e-11,0.1584075919212684,0,0,0.21003134796238312,0,0.0009255280743785846,-0.0003588232859682498,0.5160907230779437,1.4507671567809848,-0.0908425438273204,-1,0,0.16580310880829033,0,0.002016256540841024,0.0007355155268679464,0.7644697538611485,5.314732219356465,-0.0007994601677623349
2026-06-02 15:54:10+00:00,KXSOL15M-26JUN021200-00,2026-06-02T16:00:00Z,75.96,76.12,0.14,5.8,0.02,0.2743,0.2743,0.0,0.026373,1.0,0.012987,0.792208,-1.0,0.194805,0.792208,0.006963,1.450875,-4.0,30.30303,16.901408,0.0,0.21036,0.026247,-1.026074,-1.0,,2.418325,0.4483,1.307561,,0.251232,-1.914058,-1.0,-4.0,12.259615,,21.855346,,,0.0,-2.0,-0.953725,-0.941581,79.43,22.0,1.0,-0.2157,1.0,76.35,0.5134,0.3022,,0.368158,,1,0.1342999999999999,-0.5857,YES,0.14,True,0.86,2026-06-02 16:00:00+00:00,2026-W23,0,0.1059602649006624,-0.3798805950716333,-1,-0.000409314628715,0.4656613912521807,3.376388898168868,0.1596694472422255,0.0217152107504031,-0.003898259338773,0.001304497525741,4.797418401101496e-34,0.9999999999292156,7.078097400976759e-11,0.147871207848289,0,0,0.1904761904761892,0,-0.0002666130934826261,-0.0006016061196645896,0.5185705645911302,1.428446408697027,-0.0908425438273204,-1,0,0.16580310880829033,0,0.002016256540841024,0.0007355155268679464,0.7644697538611485,5.314732219356465,-0.0007994601677623349
2026-06-02 18:34:14+00:00,KXSOL15M-26JUN021445-45,2026-06-02T18:45:00Z,76.09,76.27,0.275,10.8,0.07,0.2743,0.2743,0.214286,1.749431,1.0,0.934783,0.065217,-1.0,0.0,0.065217,0.006006,1.00468,-5.0,0.0,29.468599,-0.078627,-0.222513,-0.780945,-0.796931,-1.0,,1.998689,0.4483,0.694788,,0.491803,0.13031,1.0,2.0,22.550832,0.0,17.896389,,,0.0,-2.0,-1.0,0.030862,80.19,22.0,1.0,-0.23835,0.0,76.15,0.0789,-0.1573,,0.093389,,1,-0.0007,-0.4507,YES,0.275,False,-0.275,2026-06-02 18:45:00+00:00,2026-W23,0,0.0894039735099325,-0.029978718545023,-1,-0.0003037155341873,0.4986221553589803,4.155525029463159,0.1268228676274523,-0.0267570738433484,-0.0003919177921057,-0.0043838134736528,1.1559206531485369e-49,1.0,1.579074991192976e-16,-0.46873758393376974,-1,-1,0.0,0,-0.0008295168293636095,-0.0005458158502574086,0.5542051141967721,1.9677926441641622,0.03740065565270393,0,0,0.17714285714285438,0,-0.0009430188862013634,0.00029232267201161413,0.538532473733818,3.088195689839291,-0.00034875860101446596
2026-06-02 18:39:17+00:00,KXSOL15M-26JUN021445-45,2026-06-02T18:45:00Z,76.07,76.27,0.14,5.7,0.06,0.1538,0.1538,0.5,3.16713,1.0,0.934783,0.065217,-1.0,0.0,0.065217,0.006012,1.00468,-5.0,2.0,26.086957,-0.118033,-0.183486,-0.470465,-0.792298,-1.0,,2.067646,0.4483,0.634922,,0.491803,0.13031,1.0,2.0,22.550832,,17.896389,,,0.0,-2.0,-1.0,0.030862,80.19,22.0,1.0,-0.271127,0.0,76.15,0.1052,-0.1573,,0.016275,,1,0.0137999999999999,-0.7061999999999999,YES,0.14,False,-0.14,2026-06-02 18:45:00+00:00,2026-W23,0,0.0894039735099325,-0.029978718545023,-1,-0.0003037155341873,0.4986221553589803,4.155525029463159,0.1268228676274523,-0.0267570738433484,-0.0003919177921057,-0.0043838134736528,1.1559206531485369e-49,1.0,1.579074991192976e-16,-0.4280594168841362,-1,-1,0.0,0,0.0004104710398649242,0.0005806743719021594,0.5815799658534353,5.181960786596226,0.03740065565270393,0,0,0.17714285714285438,0,-0.0009430188862013634,0.00029232267201161413,0.538532473733818,3.088195689839291,-0.00034875860101446596
2026-06-02 18:49:23+00:00,KXSOL15M-26JUN021500-00,2026-06-02T19:00:00Z,76.07,76.12,0.425,10.6,0.05,0.3225,0.3225,1.0,1.145182,1.0,0.478261,0.434783,-1.0,0.086957,0.434783,0.005818,0.518519,0.0,12.5,29.951691,0.065625,0.0,-0.078637,-0.595215,-1.0,,1.811599,0.4483,0.630602,,0.491803,0.13031,1.0,2.0,22.550832,,17.896389,,,0.0,-2.0,-1.0,0.066129,80.11,22.0,1.0,-0.064371,0.0,76.16,0.1183,0.0525,,0.037187,,1,-0.1024999999999999,-0.2524999999999999,YES,0.425,False,-0.425,2026-06-02 19:00:00+00:00,2026-W23,0,0.0894039735099325,-0.029978718545023,-1,-0.0003037155341873,0.4986221553589803,4.155525029463159,0.1268228676274523,-0.0267570738433484,-0.0003919177921057,-0.0043838134736528,1.1559206531485369e-49,1.0,1.579074991192976e-16,-0.05205842124546408,-1,0,0.10784313725490031,0,0.0004356876160019822,-0.00033224324087878444,0.5234978763738308,1.7079928993165507,0.06715925555092421,0,0,0.16463414634146092,0,0.00040886987542444503,0.000883160183664986,0.5465154337383263,3.0566808700060872,-0.00035893915640703854
