logged_at,contract_ticker,close_ts,spot,strike,p_market,tau_minutes,spread,p_model_yes,p_model_no,bp_5m,vol_ratio,vol_ratio_5m,body_15m,bp_15m,dir_15m,upper_wick_15m,lower_wick_15m,atr_ratio_15m,range_ratio_15m,consec_dir_15m,stoch_k_5m,stoch_k_15m,chg_1m,chg_5m,chg_15m,vwap_dist,ema_bias,ema_bias_1h,nearest_res_dist_pct,composite_p_up,realized_vol_annual,vol_ratio_1h,bp_1h,chg_1h,dir_1h,consec_dir_1h,stoch_k_1h,stoch_cross_1h,rsi_1h,macd_hist_1h,donchian_breakout_1h,engulfing_1h,liq_score,liq_bias,oi_chg_pct,ls_long_pct,fear_greed,cg_composite,offset_pct,resolved_yes,spot_at_expiry,price_move_pct,miss_pct,p_up_v2_btc,z_drift_6h,hmm_vol_state,vwap_hmm_state,edge_yes,edge_no,model_side,be,won,trade_edge,close_ts_dt,iso_week,donchian_breakout_1h_recon,donch_1h_pos_recon,kc_pct_1h_recon,kc_bo_1h_recon,arima_forecast_1h_recon,hurst_exponent_recon,ou_theta_recon,autocorr1_15_recon,autocorr1_30_recon,kalman_velocity_recon,kalman_residual_recon,macro_bull_recon,macro_sideways_recon,macro_bear_recon
2026-05-23 08:36:12+00:00,KXSOL15M-26MAY230445-45,2026-05-23T08:45:00Z,81.93,82.06,0.235,8.8,0.03,0.2743,0.2743,0.0,0.010898,1.0,1.0,1.0,1.0,0.0,0.0,0.003387,0.971722,-1.0,18.823529,16.666667,0.0,0.0,-0.036559,-0.935905,-1.0,,1.372943,0.4483,1.001415,,0.247232,-2.421078,-1.0,-2.0,13.009709,1.0,15.432099,,,0.0,-2.0,-1.0,-0.705662,77.08,29.0,0.0,-0.160859,0.0,81.88,-0.061,-0.2194,,,,1,0.0393,-0.4907,YES,0.235,False,-0.235,2026-05-23 08:45:00+00:00,2026-W21,0,0.09667194928684615,-0.30983243420202417,-1,-0.000574631196688375,0.6271073009490027,3.7751742382155613,0.1014922559258783,-0.0031942084804509508,-7.261563561854287e-05,0.007396172399439623,1.7657324630196076e-46,0.9999999999999858,1.1959829219629956e-14
2026-05-23 08:41:16+00:00,KXSOL15M-26MAY230445-45,2026-05-23T08:45:00Z,81.7,82.06,0.0055,3.7,0.007,0.073,0.073,0.0,0.0006,1.0,1.0,1.0,1.0,0.0,0.0,0.003398,0.971722,-1.0,8.713693,7.291667,-0.268358,-0.329148,-0.692336,-1.261944,-1.0,,1.707526,0.4483,1.006473,,0.247232,-2.421078,-1.0,-2.0,13.009709,,15.432099,,,0.0,-2.0,-1.0,-0.705662,77.08,29.0,0.0,-0.43505,0.0,81.88,0.2203,-0.2194,,,,1,0.0674999999999999,-0.9215,YES,0.0055,False,-0.0055,2026-05-23 08:45:00+00:00,2026-W21,0,0.09667194928684615,-0.30983243420202417,-1,-0.000574631196688375,0.6271073009490027,3.7751742382155613,0.1014922559258783,-0.0031942084804509508,-7.261563561854287e-05,0.007396172399439623,1.7657324630196076e-46,0.9999999999999858,1.1959829219629956e-14
2026-05-23 09:01:28+00:00,KXSOL15M-26MAY230515-15,2026-05-23T09:15:00Z,81.98,81.99,0.405,13.5,0.01,0.3462,0.3462,1.0,0.009972,1.0,1.0,1.0,1.0,0.0,0.0,0.00413,0.825263,0.0,70.175439,21.180556,0.0,0.085272,0.341964,-0.774718,1.0,,1.208192,0.4483,0.491495,,0.701754,-0.06082,-1.0,-3.0,14.878049,0.0,18.691589,,,0.0,0.0,1.0,0.997752,77.06,29.0,0.0,-0.014879,0.0,82.08,0.122,0.1098,,,,1,-0.0588,-0.2487999999999999,YES,0.405,False,-0.405,2026-05-23 09:15:00+00:00,2026-W21,0,0.0834782608695659,-0.29848059511312075,-1,-0.0005626890576425253,0.6390023307790972,3.3590171581527244,0.10006966110823948,-0.002661997813491489,0.0018900501771919329,0.0020484404223452555,3.4131938511908472e-49,1.0,2.036180820223343e-15
2026-05-23 09:06:30+00:00,KXSOL15M-26MAY230515-15,2026-05-23T09:15:00Z,81.95,81.99,0.225,8.5,0.01,0.2429,0.2429,1.0,0.024391,1.0,1.0,1.0,1.0,0.0,0.0,0.00413,0.825263,0.0,70.175439,21.180556,0.0,0.036527,0.14627,-0.773767,1.0,,1.206957,0.4483,0.389296,,0.701754,-0.06082,-1.0,-3.0,14.878049,0.0,18.691589,,,0.0,0.0,1.0,0.997752,77.21,29.0,0.0,-0.051467,0.0,82.08,0.1586,0.1098,,,,1,0.0179,-0.5321,YES,0.225,False,-0.225,2026-05-23 09:15:00+00:00,2026-W21,0,0.0834782608695659,-0.29848059511312075,-1,-0.0005626890576425253,0.6390023307790972,3.3590171581527244,0.10006966110823948,-0.002661997813491489,0.0018900501771919329,0.0020484404223452555,3.4131938511908472e-49,1.0,2.036180820223343e-15
2026-05-24 14:07:25+00:00,KXSOL15M-26MAY241015-15,2026-05-24T14:15:00Z,85.79,85.78,0.495,7.6,0.05,0.6188,0.6188,0.0,0.115871,1.0,0.576271,0.169492,-1.0,0.254237,0.169492,0.002422,2.838488,-4.0,12.857143,7.758621,0.0,-0.209302,-0.429284,-0.386648,-1.0,,0.663902,0.5851,0.717268,,0.142857,-0.498493,-1.0,-2.0,11.627907,0.0,52.095808,,,0.0,-2.0,-1.0,-0.132977,72.8,26.0,0.0,0.010142,0.0,85.28,-0.5945,-0.5829,,,,1,0.1238,0.1138,YES,0.495,False,-0.495,2026-05-24 14:15:00+00:00,2026-W21,0,0.24232081911262646,0.10621761019794966,0,-0.0002448258465085812,0.5500135488023016,2.188537955158857,-0.017123845673623916,0.11229885327913121,-0.0018511349697985992,-0.00019398904791660763,2.398950139043664e-08,0.9934184506481926,0.006581525362297653
2026-05-24 14:12:28+00:00,KXSOL15M-26MAY241015-15,2026-05-24T14:15:00Z,85.56,85.78,0.0175,2.5,0.005,0.078,0.078,0.5,0.0,1.0,0.576271,0.169492,-1.0,0.254237,0.169492,0.002427,2.838488,-4.0,0.0,0.0,-0.104871,-0.221394,-0.233019,-0.606578,-1.0,,0.886821,0.5851,0.618847,,0.142857,-0.498493,-1.0,-2.0,11.627907,0.0,52.095808,,,0.0,-2.0,-1.0,-0.132977,72.8,26.0,0.0,-0.266717,0.0,85.28,-0.3273,-0.5829,,,,1,0.0605,-0.9045,YES,0.0175,False,-0.0175,2026-05-24 14:15:00+00:00,2026-W21,0,0.24232081911262646,0.10621761019794966,0,-0.0002448258465085812,0.5500135488023016,2.188537955158857,-0.017123845673623916,0.11229885327913121,-0.0018511349697985992,-0.00019398904791660763,2.398950139043664e-08,0.9934184506481926,0.006581525362297653
2026-05-24 21:35:15+00:00,KXSOL15M-26MAY241745-45,2026-05-24T21:45:00Z,84.15,84.52,0.0505,9.7,0.039,0.1352,0.1352,0.0,1.610926,1.0,1.0,0.0,-1.0,0.0,0.0,0.001977,2.403433,-2.0,0.0,0.0,-0.08286,-0.425884,-0.918187,-0.675914,-1.0,,1.808839,0.5851,0.696721,,0.246154,-0.574847,-1.0,-1.0,9.016393,0.0,29.280397,,,0.0,-2.0,-1.0,-0.315326,73.49,26.0,0.0,-0.436248,0.0,83.95,-0.2377,-0.6744,,0.752973,,1,0.0846999999999999,-0.8143,YES,0.0505,False,-0.0505,2026-05-24 21:45:00+00:00,2026-W21,0,0.04320987654321012,-0.2284212899522327,-1,-0.00031994295272304686,0.6253456006348115,2.3615485860780905,0.00394249404121313,0.1257827660350023,-0.0028349870486037796,-0.00117070205718154,0.00011163868006781161,0.0004205759255673983,0.9994677853943703
2026-05-24 21:40:18+00:00,KXSOL15M-26MAY241745-45,2026-05-24T21:45:00Z,83.92,84.52,0.011,4.7,0.018,0.05,0.05,0.354167,7.484984,1.0,1.0,0.0,-1.0,0.0,0.0,0.00198,2.403433,-2.0,10.0,6.586826,-0.095034,-0.154449,-0.966297,-0.636329,-1.0,,1.945533,0.5851,0.745629,,0.246154,-0.574847,-1.0,-1.0,9.016393,,29.280397,,,0.0,-2.0,-1.0,-0.315326,73.49,26.0,0.0,-0.708385,0.0,83.95,0.0357,-0.6744,,0.752973,,1,0.039,-0.939,YES,0.011,False,-0.011,2026-05-24 21:45:00+00:00,2026-W21,0,0.04320987654321012,-0.2284212899522327,-1,-0.00031994295272304686,0.6253456006348115,2.3615485860780905,0.00394249404121313,0.1257827660350023,-0.0028349870486037796,-0.00117070205718154,0.00011163868006781161,0.0004205759255673983,0.9994677853943703
2026-05-26 16:31:19+00:00,KXSOL15M-26MAY261245-45,2026-05-26T16:45:00Z,84.19,84.2,0.4,13.7,0.04,0.3462,0.3462,0.352941,0.058472,1.0,0.731707,0.731707,1.0,0.268293,0.0,0.005806,0.837956,-1.0,28.125,12.857143,0.0,-0.165857,-0.059298,-0.249825,-1.0,,1.505125,0.5138,0.577948,,0.232,-0.997184,-1.0,-2.0,22.272727,0.0,52.884615,,,0.0,-2.0,-1.0,0.052784,75.67,33.0,0.0,-0.016865,1.0,84.41,0.2613,0.2494,,0.427309,,1,-0.0538,-0.2537999999999999,YES,0.4,True,0.6,2026-05-26 16:45:00+00:00,2026-W22,0,0.1409090909090862,0.20789941959290317,0,-0.00018119429115493233,0.5918855667623528,2.4880080007384144,-0.03599195476394592,-0.053974751910941726,-0.0004074023158554454,0.002618317446187556,1.4057641494271257e-06,2.346471475082933e-05,0.9999751295211088
2026-05-26 16:51:31+00:00,KXSOL15M-26MAY261300-00,2026-05-26T17:00:00Z,84.15,84.28,0.25,8.5,0.04,0.1858,0.1858,0.5,0.0,1.0,0.785714,1.0,1.0,0.0,0.214286,0.005841,0.28447,-1.0,38.461538,11.904762,0.0,-0.189551,-0.023733,-0.263281,1.0,,1.529479,0.5138,0.521297,,0.232,-0.997184,-1.0,-2.0,22.272727,,52.884615,,,0.0,0.0,0.978819,0.21965,75.87,33.0,0.0,-0.146898,0.0,84.21,0.0713,-0.0831,,0.342241,,1,-0.0642,-0.5642,YES,0.25,False,-0.25,2026-05-26 17:00:00+00:00,2026-W22,0,0.1409090909090862,0.20789941959290317,0,-0.00018119429115493233,0.5918855667623528,2.4880080007384144,-0.03599195476394592,-0.053974751910941726,-0.0004074023158554454,0.002618317446187556,1.4057641494271257e-06,2.346471475082933e-05,0.9999751295211088
2026-05-26 16:56:33+00:00,KXSOL15M-26MAY261300-00,2026-05-26T17:00:00Z,84.12,84.28,0.0535,3.4,0.043,0.1215,0.1215,0.0,0.586641,1.0,0.785714,1.0,1.0,0.0,0.214286,0.005857,0.28447,-1.0,5.263158,1.428571,0.0,-0.261128,-0.284799,-0.512206,-1.0,,1.79226,0.5138,0.57923,,0.232,-0.997184,-1.0,-2.0,22.272727,,52.884615,,,0.0,-1.0,0.091254,0.21965,75.87,33.0,0.0,-0.191394,0.0,84.21,0.107,-0.0831,,0.342241,,1,0.068,-0.825,YES,0.0535,False,-0.0535,2026-05-26 17:00:00+00:00,2026-W22,0,0.1409090909090862,0.20789941959290317,0,-0.00018119429115493233,0.5918855667623528,2.4880080007384144,-0.03599195476394592,-0.053974751910941726,-0.0004074023158554454,0.002618317446187556,1.4057641494271257e-06,2.346471475082933e-05,0.9999751295211088
2026-05-26 17:06:39+00:00,KXSOL15M-26MAY261315-15,2026-05-26T17:15:00Z,84.1,84.12,0.405,8.3,0.01,0.3462,0.3462,1.0,0.004428,1.0,0.526316,0.473684,-1.0,0.0,0.473684,0.005875,0.766571,1.0,92.682927,18.095238,0.0,0.201876,0.154303,0.13063,1.0,,1.376773,0.5169,0.649044,,0.512195,-0.213295,-1.0,-3.0,14.090909,0.0,52.505967,,,0.0,-1.0,0.091254,0.832598,76.09,33.0,0.0,-0.013315,1.0,84.17,0.0832,0.0594,,0.321592,,1,-0.0588,-0.2487999999999999,YES,0.405,True,0.595,2026-05-26 17:15:00+00:00,2026-W22,0,0.1786941580756002,0.1026265918878215,0,-0.00017651729487036573,0.5654096836802311,2.59590977614812,0.0003789052392454911,-0.05274262976081299,-0.0006821550841747531,-0.00020192417647350944,3.784280515625647e-08,1.6495708855387247e-05,0.999983466448328
2026-05-26 17:16:44+00:00,KXSOL15M-26MAY261330-30,2026-05-26T17:30:00Z,84.02,84.12,0.355,13.3,0.05,0.2753,0.2753,1.0,0.002095,1.0,0.16,0.16,-1.0,0.68,0.16,0.005722,0.519288,-3.0,31.707317,6.190476,0.0,0.0,-0.095001,-0.151986,-1.0,,1.67476,0.4483,0.665258,,0.512195,-0.213295,-1.0,-3.0,14.090909,0.0,52.505967,,,0.0,-1.0,0.091254,0.035381,76.12,33.0,0.0,-0.12244,0.0,83.28,-0.8807,-0.9986,,0.298925,,1,-0.0797,-0.3697,YES,0.355,False,-0.355,2026-05-26 17:30:00+00:00,2026-W22,0,0.1786941580756002,0.1026265918878215,0,-0.00017651729487036573,0.5654096836802311,2.59590977614812,0.0003789052392454911,-0.05274262976081299,-0.0006821550841747531,-0.00020192417647350944,3.784280515625647e-08,1.6495708855387247e-05,0.999983466448328
2026-05-26 17:21:47+00:00,KXSOL15M-26MAY261330-30,2026-05-26T17:30:00Z,83.69,84.12,0.0125,8.2,0.003,0.078,0.078,0.0,0.858095,1.0,0.16,0.16,-1.0,0.68,0.16,0.005747,0.519288,-3.0,0.0,0.0,-0.416023,-0.427909,-0.72292,-0.563673,-1.0,,2.111563,0.4483,0.849813,,0.512195,-0.213295,-1.0,-3.0,14.090909,0.0,52.505967,,,0.0,-2.0,-1.0,0.035381,76.12,33.0,0.0,-0.517694,0.0,83.28,-0.4899,-0.9986,,0.298925,,1,0.0655,-0.9095,YES,0.0125,False,-0.0125,2026-05-26 17:30:00+00:00,2026-W22,0,0.1786941580756002,0.1026265918878215,0,-0.00017651729487036573,0.5654096836802311,2.59590977614812,0.0003789052392454911,-0.05274262976081299,-0.0006821550841747531,-0.00020192417647350944,3.784280515625647e-08,1.6495708855387247e-05,0.999983466448328
2026-05-26 17:26:50+00:00,KXSOL15M-26MAY261330-30,2026-05-26T17:30:00Z,83.41,84.12,0.005,3.2,0.008,0.05,0.05,0.0,0.093157,1.0,0.16,0.16,-1.0,0.68,0.16,0.005774,0.519288,-3.0,0.0,0.0,-0.023892,-0.46556,-0.891477,-1.024168,-1.0,,2.581206,0.4483,0.929658,,0.512195,-0.213295,-1.0,-3.0,14.090909,0.0,52.505967,,,0.0,-2.0,-1.0,0.035381,76.12,33.0,0.0,-0.85054,0.0,83.28,-0.1559,-0.9986,,0.298925,,1,0.045,-0.945,YES,0.005,False,-0.005,2026-05-26 17:30:00+00:00,2026-W22,0,0.1786941580756002,0.1026265918878215,0,-0.00017651729487036573,0.5654096836802311,2.59590977614812,0.0003789052392454911,-0.05274262976081299,-0.0006821550841747531,-0.00020192417647350944,3.784280515625647e-08,1.6495708855387247e-05,0.999983466448328
2026-05-26 17:31:53+00:00,KXSOL15M-26MAY261345-45,2026-05-26T17:45:00Z,83.12,83.43,0.155,13.1,0.03,0.2114,0.2114,0.0,1.41476,1.0,1.0,0.0,-1.0,0.0,0.0,0.005975,1.58908,-4.0,1.639344,0.687285,-0.119933,-0.203886,-1.093546,-1.166711,-1.0,,2.787743,0.4483,0.901172,,0.512195,-0.213295,-1.0,-3.0,14.090909,0.0,52.505967,,,0.0,-2.0,-1.0,0.001212,76.23,33.0,0.0,-0.36056,1.0,83.54,0.5053,0.1318,,0.150615,,1,0.0564,-0.6335999999999999,YES,0.155,True,0.845,2026-05-26 17:45:00+00:00,2026-W22,0,0.1786941580756002,0.1026265918878215,0,-0.00017651729487036573,0.5654096836802311,2.59590977614812,0.0003789052392454911,-0.05274262976081299,-0.0006821550841747531,-0.00020192417647350944,3.784280515625647e-08,1.6495708855387247e-05,0.999983466448328
2026-05-26 17:36:56+00:00,KXSOL15M-26MAY261345-45,2026-05-26T17:45:00Z,83.34,83.43,0.36,8.1,0.06,0.3225,0.3225,0.578947,0.482386,1.0,1.0,0.0,-1.0,0.0,0.0,0.005968,1.58908,-4.0,9.016393,3.780069,0.0,0.10816,-0.56106,-0.649079,-1.0,,2.68053,0.4483,0.781173,,0.512195,-0.213295,-1.0,-3.0,14.090909,0.0,52.505967,,,0.0,-2.0,-1.0,0.001212,76.23,33.0,0.0,-0.096853,1.0,83.54,0.24,0.1318,,0.150615,,1,-0.0374999999999999,-0.3175,YES,0.36,True,0.64,2026-05-26 17:45:00+00:00,2026-W22,0,0.1786941580756002,0.1026265918878215,0,-0.00017651729487036573,0.5654096836802311,2.59590977614812,0.0003789052392454911,-0.05274262976081299,-0.0006821550841747531,-0.00020192417647350944,3.784280515625647e-08,1.6495708855387247e-05,0.999983466448328
2026-05-26 17:41:58+00:00,KXSOL15M-26MAY261345-45,2026-05-26T17:45:00Z,83.37,83.43,0.225,3.0,0.01,0.3116,0.3116,0.9375,8.317233,1.0,1.0,0.0,-1.0,0.0,0.0,0.005951,1.58908,1.0,28.688525,12.027491,-0.07177,0.288115,0.191893,-0.244121,-1.0,,2.373856,0.4483,0.753746,,0.512195,-0.213295,-1.0,-3.0,14.090909,,52.505967,,,0.0,-2.0,-0.999247,0.001212,76.23,33.0,0.0,-0.069882,1.0,83.54,0.2039,0.1318,,0.150615,,1,0.0865999999999999,-0.4634,YES,0.225,True,0.775,2026-05-26 17:45:00+00:00,2026-W22,0,0.1786941580756002,0.1026265918878215,0,-0.00017651729487036573,0.5654096836802311,2.59590977614812,0.0003789052392454911,-0.05274262976081299,-0.0006821550841747531,-0.00020192417647350944,3.784280515625647e-08,1.6495708855387247e-05,0.999983466448328
