feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,n_remainder,pnl_remainder
confirmation_score,>=0.2(q0.4),41,0.4634146341463415,-0.19658536585365854,-568.02,8,25.375476679378117,-0.27732142857142855,28,-620.7
confirmation_score,<0.2(q0.4),28,0.35714285714285715,-0.27732142857142855,-620.7,8,24.27667916320865,-0.19658536585365854,41,-568.02
confirmation_score,>=1(q0.5),41,0.4634146341463415,-0.19658536585365854,-568.02,8,25.375476679378117,-0.27732142857142855,28,-620.7
confirmation_score,<1(q0.5),28,0.35714285714285715,-0.27732142857142855,-620.7,8,24.27667916320865,-0.19658536585365854,41,-568.02
confirmation_score,>=1(q0.6),41,0.4634146341463415,-0.19658536585365854,-568.02,8,25.375476679378117,-0.27732142857142855,28,-620.7
confirmation_score,<1(q0.6),28,0.35714285714285715,-0.27732142857142855,-620.7,8,24.27667916320865,-0.19658536585365854,41,-568.02
confirmation_score,>=1(q0.7),41,0.4634146341463415,-0.19658536585365854,-568.02,8,25.375476679378117,-0.27732142857142855,28,-620.7
confirmation_score,<1(q0.7),28,0.35714285714285715,-0.27732142857142855,-620.7,8,24.27667916320865,-0.19658536585365854,41,-568.02
confirmation_score,>=2(q0.8),15,0.4666666666666667,-0.20666666666666667,-246.83999999999995,6,36.881575206141605,-0.23564814814814822,54,-941.88
confirmation_score,<2(q0.8),54,0.4074074074074074,-0.23564814814814822,-941.88,10,22.983041423408395,-0.20666666666666667,15,-246.83999999999995
