feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,n_remainder,pnl_remainder
composite_p_up,<0.6279(q0.8),114,0.37719298245614036,-0.21807017543859636,-1720.0800000000002,8,32.332261720285864,-0.17666666666666664,30,-513.8199999999999
composite_p_up,>=0.6598(q0.9),20,0.15,-0.3175,-560.9399999999999,3,71.94708881520306,-0.19201612903225806,124,-1672.96
composite_p_up,<0.6598(q0.9),124,0.3870967741935484,-0.19201612903225806,-1672.96,8,30.521410399676647,-0.3175,20,-560.9399999999999
composite_rev,>=1(q0.3),108,0.4166666666666667,-0.1281018518518518,-1249.65,8,30.732695286128433,-0.4534722222222223,36,-984.2500000000001
composite_rev,<1(q0.3),36,0.16666666666666666,-0.4534722222222223,-984.2500000000001,4,49.876555753111504,-0.1281018518518518,108,-1249.65
composite_rev,>=2(q0.4),90,0.4222222222222222,-0.11322222222222228,-984.8800000000001,8,32.73222834613992,-0.3698148148148147,54,-1249.02
composite_rev,<2(q0.4),54,0.24074074074074073,-0.3698148148148147,-1249.02,4,37.811244015308,-0.11322222222222228,90,-984.8800000000001
composite_rev,>=3(q0.5),76,0.4605263157894737,-0.07098684210526318,-578.6,8,32.48415004622903,-0.36419117647058824,68,-1655.2999999999997
composite_rev,<3(q0.5),68,0.23529411764705882,-0.36419117647058824,-1655.2999999999997,4,36.80601703618679,-0.07098684210526318,76,-578.6
composite_rev,>=4(q0.6),66,0.42424242424242425,-0.10583333333333328,-633.4499999999999,8,44.02828032034881,-0.2971153846153846,78,-1600.45
composite_rev,<4(q0.6),78,0.2948717948717949,-0.2971153846153846,-1600.45,5,31.67234215376925,-0.10583333333333328,66,-633.4499999999999
composite_rev,>=6.1(q0.7),43,0.4418604651162791,-0.11069767441860456,-479.69,7,35.73828855829836,-0.25148514851485143,101,-1754.21
composite_rev,<6.1(q0.7),101,0.31683168316831684,-0.25148514851485143,-1754.21,7,34.48902924963374,-0.11069767441860456,43,-479.69
composite_rev,>=8.4(q0.8),29,0.4482758620689655,-0.10224137931034483,-246.8499999999999,6,57.021432618912705,-0.23647826086956514,115,-1987.05
composite_rev,<8.4(q0.8),115,0.33043478260869563,-0.23647826086956514,-1987.05,8,31.536700133363528,-0.10224137931034483,29,-246.8499999999999
composite_rev,>=10(q0.9),17,0.47058823529411764,-0.10058823529411776,-133.52999999999997,4,43.40885960683485,-0.2240157480314961,127,-2100.37
composite_rev,<10(q0.9),127,0.33858267716535434,-0.2240157480314961,-2100.37,8,35.80131119755091,-0.10058823529411776,17,-133.52999999999997
composite_trend,>=-3(q0.1),133,0.3458646616541353,-0.21406015037593984,-2050.69,6,38.90007753487851,-0.15363636363636363,11,-183.21
composite_trend,<-3(q0.1),11,0.45454545454545453,-0.15363636363636363,-183.21,3,93.56127252841314,-0.21406015037593984,133,-2050.69
composite_trend,>=-3(q0.2),133,0.3458646616541353,-0.21406015037593984,-2050.69,6,38.90007753487851,-0.15363636363636363,11,-183.21
composite_trend,<-3(q0.2),11,0.45454545454545453,-0.15363636363636363,-183.21,3,93.56127252841314,-0.21406015037593984,133,-2050.69
composite_trend,>=-2(q0.3),114,0.3157894736842105,-0.23508771929824568,-1934.0900000000001,6,44.63856387241545,-0.11199999999999988,30,-299.81000000000006
composite_trend,<-2(q0.3),30,0.5,-0.11199999999999988,-299.81000000000006,6,42.944450507475715,-0.23508771929824568,114,-1934.0900000000001
composite_trend,>=-1(q0.4),91,0.27472527472527475,-0.26796703296703295,-1740.07,6,48.01588441844294,-0.10896226415094334,53,-493.83000000000004
composite_trend,<-1(q0.4),53,0.49056603773584906,-0.10896226415094334,-493.83000000000004,7,49.363348940066686,-0.26796703296703295,91,-1740.07
composite_trend,>=-1(q0.5),91,0.27472527472527475,-0.26796703296703295,-1740.07,6,48.01588441844294,-0.10896226415094334,53,-493.83000000000004
composite_trend,<-1(q0.5),53,0.49056603773584906,-0.10896226415094334,-493.83000000000004,7,49.363348940066686,-0.26796703296703295,91,-1740.07
composite_trend,>=-1(q0.6),91,0.27472527472527475,-0.26796703296703295,-1740.07,6,48.01588441844294,-0.10896226415094334,53,-493.83000000000004
composite_trend,<-1(q0.6),53,0.49056603773584906,-0.10896226415094334,-493.83000000000004,7,49.363348940066686,-0.26796703296703295,91,-1740.07
composite_trend,>=0(q0.7),53,0.20754716981132076,-0.3162264150943395,-1171.38,5,38.940395089552496,-0.14725274725274728,91,-1062.52
composite_trend,<0(q0.7),91,0.43956043956043955,-0.14725274725274728,-1062.52,7,31.86618404358534,-0.3162264150943395,53,-1171.38
composite_trend,>=0(q0.8),53,0.20754716981132076,-0.3162264150943395,-1171.38,5,38.940395089552496,-0.14725274725274728,91,-1062.52
composite_trend,<0(q0.8),91,0.43956043956043955,-0.14725274725274728,-1062.52,7,31.86618404358534,-0.3162264150943395,53,-1171.38
composite_trend,>=0(q0.9),53,0.20754716981132076,-0.3162264150943395,-1171.38,5,38.940395089552496,-0.14725274725274728,91,-1062.52
composite_trend,<0(q0.9),91,0.43956043956043955,-0.14725274725274728,-1062.52,7,31.86618404358534,-0.3162264150943395,53,-1171.38
confirmation_bias,==1.0,52,0.46153846153846156,-0.08682692307692297,-365.5,7,31.543228090882263,-0.2787499999999999,92,-1868.3999999999999
confirmation_bias,==-1.0,39,0.38461538461538464,-0.20923076923076916,-572.02,5,61.492605153665956,-0.20952380952380956,105,-1661.88
confirmation_bias,==0.0,53,0.22641509433962265,-0.3299056603773584,-1296.38,8,46.435474788061434,-0.1392857142857143,91,-937.5200000000001
confirmation_score,>=1(q0.3),105,0.34285714285714286,-0.20952380952380956,-1661.88,8,46.74441146905366,-0.20923076923076916,39,-572.02
confirmation_score,<1(q0.3),39,0.38461538461538464,-0.20923076923076916,-572.02,5,61.492605153665956,-0.20952380952380956,105,-1661.88
confirmation_score,>=1(q0.4),105,0.34285714285714286,-0.20952380952380956,-1661.88,8,46.74441146905366,-0.20923076923076916,39,-572.02
confirmation_score,<1(q0.4),39,0.38461538461538464,-0.20923076923076916,-572.02,5,61.492605153665956,-0.20952380952380956,105,-1661.88
confirmation_score,>=1(q0.5),105,0.34285714285714286,-0.20952380952380956,-1661.88,8,46.74441146905366,-0.20923076923076916,39,-572.02
confirmation_score,<1(q0.5),39,0.38461538461538464,-0.20923076923076916,-572.02,5,61.492605153665956,-0.20952380952380956,105,-1661.88
confirmation_score,>=1(q0.6),105,0.34285714285714286,-0.20952380952380956,-1661.88,8,46.74441146905366,-0.20923076923076916,39,-572.02
confirmation_score,<1(q0.6),39,0.38461538461538464,-0.20923076923076916,-572.02,5,61.492605153665956,-0.20952380952380956,105,-1661.88
confirmation_score,>=2(q0.7),52,0.46153846153846156,-0.08682692307692297,-365.5,7,31.543228090882263,-0.2787499999999999,92,-1868.3999999999999
confirmation_score,<2(q0.7),92,0.29347826086956524,-0.2787499999999999,-1868.3999999999999,8,33.54099764504389,-0.08682692307692297,52,-365.5
confirmation_score,>=2(q0.8),52,0.46153846153846156,-0.08682692307692297,-365.5,7,31.543228090882263,-0.2787499999999999,92,-1868.3999999999999
confirmation_score,<2(q0.8),92,0.29347826086956524,-0.2787499999999999,-1868.3999999999999,8,33.54099764504389,-0.08682692307692297,52,-365.5
confirmation_score,>=2(q0.9),52,0.46153846153846156,-0.08682692307692297,-365.5,7,31.543228090882263,-0.2787499999999999,92,-1868.3999999999999
confirmation_score,<2(q0.9),92,0.29347826086956524,-0.2787499999999999,-1868.3999999999999,8,33.54099764504389,-0.08682692307692297,52,-365.5
dir_15m,==-1.0,10,0.3,-0.335,-222.77,4,56.925670590360355,-0.20007462686567173,134,-2011.13
ema_alignment,==neutral,43,0.37209302325581395,-0.19220930232558142,-534.79,4,67.7086797472564,-0.21678217821782186,101,-1699.11
ema_alignment,==bullish,12,0.08333333333333333,-0.4558333333333335,-443.22999999999996,2,59.736479931412575,-0.18704545454545451,132,-1790.67
ema_alignment,==bearish,89,0.38202247191011235,-0.18455056179775292,-1255.88,7,30.724424633282748,-0.2497272727272727,55,-978.0199999999998
ema_stack_bias,==0,23,0.17391304347826086,-0.410217391304348,-636.4300000000001,3,55.09639709001776,-0.17128099173553718,121,-1597.47
ema_stack_bias,==-1,36,0.5,-0.10430555555555543,-333.49000000000007,6,50.870026113711,-0.24449074074074062,108,-1900.41
ema_stack_bias,==0,30,0.23333333333333334,-0.3328333333333335,-691.6000000000001,2,62.24117987275882,-0.17697368421052628,114,-1542.3000000000002
ema_stack_bias,==-1,51,0.43137254901960786,-0.08980392156862738,-372.38,3,54.33696761372793,-0.27505376344086024,93,-1861.5199999999998
ema_stretch_score,==1.0,71,0.4647887323943662,-0.06507042253521139,-587.4300000000001,7,30.241780537665814,-0.34986301369863015,73,-1646.4699999999998
ema_stretch_score,==-1.0,20,0.15,-0.4720000000000001,-669.9900000000001,4,37.313989761041206,-0.16709677419354851,124,-1563.9099999999999
ema_stretch_score,==0.0,53,0.2830188679245283,-0.30377358490566037,-976.48,7,46.027568408979185,-0.1545054945054945,91,-1257.4200000000003
funding_bias,==0,43,0.3953488372093023,-0.1933720930232558,-619.8000000000001,3,89.08518877057114,-0.2162871287128713,101,-1614.0999999999997
funding_bias,==0,61,0.36065573770491804,-0.15614754098360656,-826.37,3,50.035698294952624,-0.2486144578313253,83,-1407.5300000000002
funding_bias,==1,21,0.3333333333333333,-0.27357142857142863,-287.61,2,65.23069434303396,-0.19849593495934964,123,-1946.29
funding_bias,==-1,13,0.3076923076923077,-0.3107692307692308,-272.06000000000006,4,69.90336104597455,-0.19938931297709922,131,-1961.8400000000001
in_demand_zone,==False,19,0.3684210526315789,-0.24736842105263163,-339.71000000000004,4,56.35759502735528,-0.20367999999999997,125,-1894.1899999999998
in_supply_zone,==False,19,0.3684210526315789,-0.24736842105263163,-339.71000000000004,4,56.35759502735528,-0.20367999999999997,125,-1894.1899999999998
liq_score,==-2.0,10,0.2,-0.439,-284.1,3,54.44561774023231,-0.19231343283582086,134,-1949.8000000000002
net_edge,>=0.01242(q0.1),129,0.35658914728682173,-0.19655038759689908,-1882.9900000000002,8,43.16340712009681,-0.3203333333333333,15,-350.91
net_edge,<0.01242(q0.1),15,0.3333333333333333,-0.3203333333333333,-350.91,5,58.364861817544046,-0.19655038759689908,129,-1882.9900000000002
net_edge,>=0.01833(q0.2),115,0.3217391304347826,-0.2234782608695653,-1930.08,8,42.5598614061501,-0.15379310344827574,29,-303.82
net_edge,<0.01833(q0.2),29,0.4827586206896552,-0.15379310344827574,-303.82,6,49.656068894545854,-0.2234782608695653,115,-1930.08
net_edge,>=0.02405(q0.3),101,0.3069306930693069,-0.2411386138613862,-1802.94,8,42.042996439149384,-0.13499999999999995,43,-430.96
net_edge,<0.02405(q0.3),43,0.46511627906976744,-0.13499999999999995,-430.96,7,55.50068809196147,-0.2411386138613862,101,-1802.94
net_edge,>=0.03818(q0.4),86,0.32558139534883723,-0.2122674418604651,-1388.3200000000002,8,50.294600668433795,-0.20525862068965506,58,-845.58
net_edge,<0.03818(q0.4),58,0.39655172413793105,-0.20525862068965506,-845.58,7,53.711732728833326,-0.2122674418604651,86,-1388.3200000000002
net_edge,>=0.04653(q0.5),72,0.3472222222222222,-0.19451388888888899,-1047.93,6,56.50759115589782,-0.22437500000000005,72,-1185.97
net_edge,<0.04653(q0.5),72,0.3611111111111111,-0.22437500000000005,-1185.97,7,45.01535089553862,-0.19451388888888899,72,-1047.93
net_edge,>=0.05978(q0.6),58,0.3448275862068966,-0.18939655172413783,-873.13,6,53.75717247145327,-0.2229651162790699,86,-1360.77
net_edge,<0.05978(q0.6),86,0.36046511627906974,-0.2229651162790699,-1360.77,7,34.24027675397943,-0.18939655172413783,58,-873.13
net_edge,>=0.07673(q0.7),43,0.37209302325581395,-0.1696511627906977,-570.29,6,58.80951198927667,-0.22638613861386137,101,-1663.6100000000001
net_edge,<0.07673(q0.7),101,0.3465346534653465,-0.22638613861386137,-1663.6100000000001,8,34.01952170040825,-0.1696511627906977,43,-570.29
net_edge,>=0.1045(q0.8),29,0.3103448275862069,-0.20482758620689662,-435.86,5,57.759758225854505,-0.21060869565217388,115,-1798.04
net_edge,<0.1045(q0.8),115,0.3652173913043478,-0.21060869565217388,-1798.04,8,31.48928871774443,-0.20482758620689662,29,-435.86
net_edge,>=0.1313(q0.9),15,0.3333333333333333,-0.1753333333333334,-105.78,5,46.44308943089431,-0.21341085271317833,129,-2128.12
net_edge,<0.1313(q0.9),129,0.35658914728682173,-0.21341085271317833,-2128.12,8,31.304970245892434,-0.1753333333333334,15,-105.78
no_score,==0.0,89,0.3146067415730337,-0.22359550561797759,-1461.4700000000003,5,35.2733891219115,-0.18654545454545451,55,-772.4300000000002
no_score,==1.0,48,0.4791666666666667,-0.12687500000000002,-545.1600000000001,7,38.558496826312755,-0.2507291666666666,96,-1688.74
ob_imbalance,==-1.0,17,0.4117647058823529,-0.20470588235294118,-242.69000000000003,4,39.56126780118212,-0.21007874015748024,127,-1991.2099999999998
ob_path_bid_usd,==0.0,18,0.3888888888888889,-0.22055555555555556,-289.71,4,49.06221791314232,-0.20785714285714285,126,-1944.1899999999998
obi_raw,>=-0.1341(q0.1),129,0.32558139534883723,-0.2283720930232559,-2130.1499999999996,8,39.35640672103947,-0.046666666666666745,15,-103.74999999999999
obi_raw,<-0.1341(q0.1),15,0.6,-0.046666666666666745,-103.74999999999999,5,38.331666333266654,-0.2283720930232559,129,-2130.1499999999996
obi_raw,>=-0.1085(q0.2),115,0.3217391304347826,-0.22504347826086962,-1876.2200000000003,8,37.08594520635123,-0.1475862068965516,29,-357.68
obi_raw,<-0.1085(q0.2),29,0.4827586206896552,-0.1475862068965516,-357.68,5,34.4190337732051,-0.22504347826086962,115,-1876.2200000000003
obi_raw,>=-0.0847(q0.3),101,0.32673267326732675,-0.23202970297029707,-1724.3600000000001,8,34.25984514674245,-0.15639534883720924,43,-509.5399999999999
obi_raw,<-0.0847(q0.3),43,0.4186046511627907,-0.15639534883720924,-509.5399999999999,8,35.92322729696107,-0.23202970297029707,101,-1724.3600000000001
obi_raw,>=-0.05376(q0.4),86,0.3372093023255814,-0.2134302325581396,-1380.5999999999997,8,35.03549520986973,-0.20353448275862074,58,-853.3
obi_raw,<-0.05376(q0.4),58,0.3793103448275862,-0.20353448275862074,-853.3,8,33.91421539903903,-0.2134302325581396,86,-1380.5999999999997
obi_raw,>=-0.03095(q0.5),72,0.3472222222222222,-0.19680555555555557,-1068.9099999999999,7,36.980134783949254,-0.22208333333333324,72,-1164.99
obi_raw,<-0.03095(q0.5),72,0.3611111111111111,-0.22208333333333324,-1164.99,8,39.14969227203667,-0.19680555555555557,72,-1068.9099999999999
obi_raw,>=0.0081(q0.6),58,0.3448275862068966,-0.2068103448275862,-994.93,6,53.32416106750097,-0.21122093023255817,86,-1238.9699999999998
obi_raw,<0.0081(q0.6),86,0.36046511627906974,-0.21122093023255817,-1238.9699999999998,8,46.97841897045934,-0.2068103448275862,58,-994.93
obi_raw,>=0.03974(q0.7),43,0.32558139534883723,-0.21674418604651158,-909.15,6,55.758209536698146,-0.2063366336633664,101,-1324.75
obi_raw,<0.03974(q0.7),101,0.36633663366336633,-0.2063366336633664,-1324.75,8,50.11285148141159,-0.21674418604651158,43,-909.15
obi_raw,>=0.0751(q0.8),30,0.36666666666666664,-0.15516666666666673,-576.0899999999999,6,59.29818006320738,-0.2237280701754386,114,-1657.8100000000002
obi_raw,<0.0751(q0.8),114,0.3508771929824561,-0.2237280701754386,-1657.8100000000002,8,47.717169036258674,-0.15516666666666673,30,-576.0899999999999
obi_raw,>=0.1169(q0.9),15,0.26666666666666666,-0.23366666666666663,-417.60999999999996,6,36.99286969101994,-0.20662790697674427,129,-1816.29
obi_raw,<0.1169(q0.9),129,0.3643410852713178,-0.20662790697674427,-1816.29,8,41.16743471582181,-0.23366666666666663,15,-417.60999999999996
obi_score,==0,33,0.3333333333333333,-0.26818181818181813,-607.8000000000001,6,37.52221125370188,-0.19198198198198202,111,-1626.1
obi_score,==-1,16,0.4375,-0.18874999999999997,-180.18,3,68.32611832611832,-0.21203125,128,-2053.7200000000003
obi_score,==1,13,0.3076923076923077,-0.23230769230769233,-331.93999999999994,4,79.873424079562,-0.20717557251908386,131,-1901.96
obi_score,==0,53,0.3584905660377358,-0.1867924528301887,-602.5799999999999,3,55.57270403929768,-0.2226373626373626,91,-1631.32
obi_score,==-1,21,0.42857142857142855,-0.14666666666666667,-254.15,2,88.16840448554004,-0.22016260162601636,123,-1979.7500000000002
offset_pct,>=-0.2223(q0.1),129,0.3488372093023256,-0.19651162790697668,-1934.6399999999999,8,31.501409436019834,-0.32066666666666666,15,-299.26
offset_pct,<-0.2223(q0.1),15,0.4,-0.32066666666666666,-299.26,4,61.926084341375386,-0.19651162790697668,129,-1934.6399999999999
offset_pct,>=-0.1819(q0.2),115,0.33043478260869563,-0.19500000000000006,-1688.64,8,35.29304374455254,-0.26672413793103456,29,-545.26
offset_pct,<-0.1819(q0.2),29,0.4482758620689655,-0.26672413793103456,-545.26,4,36.391813079998535,-0.19500000000000006,115,-1688.64
offset_pct,>=-0.1334(q0.3),101,0.297029702970297,-0.20212871287128714,-1541.01,8,38.60591714449726,-0.22662790697674418,43,-692.8900000000001
offset_pct,<-0.1334(q0.3),43,0.4883720930232558,-0.22662790697674418,-692.8900000000001,6,28.74482241048362,-0.20212871287128714,101,-1541.01
offset_pct,>=-0.1061(q0.4),86,0.2558139534883721,-0.21325581395348842,-1367.8700000000001,8,42.17306247334611,-0.20379310344827573,58,-866.0300000000001
offset_pct,<-0.1061(q0.4),58,0.5,-0.20379310344827573,-866.0300000000001,7,26.33396071729617,-0.21325581395348842,86,-1367.8700000000001
offset_pct,>=-0.0778(q0.5),72,0.19444444444444445,-0.2391666666666666,-1239.99,7,50.765731981709536,-0.17972222222222223,72,-993.9100000000001
offset_pct,<-0.0778(q0.5),72,0.5138888888888888,-0.17972222222222223,-993.9100000000001,8,35.416810010124145,-0.2391666666666666,72,-1239.99
offset_pct,>=-0.04362(q0.6),58,0.1724137931034483,-0.21017241379310336,-972.7500000000001,6,52.18812644564379,-0.208953488372093,86,-1261.15
offset_pct,<-0.04362(q0.6),86,0.47674418604651164,-0.208953488372093,-1261.15,8,34.429904796008124,-0.21017241379310336,58,-972.7500000000001
offset_pct,>=-0.01652(q0.7),43,0.16279069767441862,-0.1596511627906977,-680.33,6,55.35187830029219,-0.23064356435643568,101,-1553.57
offset_pct,<-0.01652(q0.7),101,0.43564356435643564,-0.23064356435643568,-1553.57,8,37.63910642156459,-0.1596511627906977,43,-680.33
offset_pct,>=0.07154(q0.8),29,0.06896551724137931,-0.18293103448275858,-668.0099999999999,4,45.75081211359112,-0.21613043478260874,115,-1565.89
offset_pct,<0.07154(q0.8),115,0.4260869565217391,-0.21613043478260874,-1565.89,8,30.962343096234314,-0.18293103448275858,29,-668.0099999999999
offset_pct,>=0.1457(q0.9),15,0.06666666666666667,-0.114,-308.75999999999993,3,49.8484286067805,-0.22054263565891463,129,-1925.14
offset_pct,<0.1457(q0.9),129,0.3875968992248062,-0.22054263565891463,-1925.14,8,32.905496913995066,-0.114,15,-308.75999999999993
p_market,>=0.2565(q0.1),129,0.3875968992248062,-0.22387596899224804,-1893.82,8,32.994609136095676,-0.08533333333333336,15,-340.0799999999999
p_market,<0.2565(q0.1),15,0.06666666666666667,-0.08533333333333336,-340.0799999999999,4,45.5016332244517,-0.22387596899224804,129,-1893.82
p_market,>=0.408(q0.2),115,0.4260869565217391,-0.2175652173913044,-1645.6200000000001,8,31.485608838401998,-0.1772413793103448,29,-588.2799999999999
p_market,<0.408(q0.2),29,0.06896551724137931,-0.1772413793103448,-588.2799999999999,5,59.01781464608688,-0.2175652173913044,115,-1645.6200000000001
p_market,>=0.504(q0.3),101,0.43564356435643564,-0.23351485148514856,-1609.75,8,36.267840632864115,-0.15290697674418607,43,-624.1500000000001
p_market,<0.504(q0.3),43,0.16279069767441862,-0.15290697674418607,-624.1500000000001,6,55.703964457566244,-0.23351485148514856,101,-1609.75
p_market,>=0.576(q0.4),86,0.4418604651162791,-0.24976744186046507,-1459.2800000000002,8,36.57350580681711,-0.14965517241379306,58,-774.62
p_market,<0.576(q0.4),58,0.22413793103448276,-0.14965517241379306,-774.62,6,60.46448581239833,-0.24976744186046507,86,-1459.2800000000002
p_market,>=0.6325(q0.5),72,0.4861111111111111,-0.22208333333333335,-1114.94,8,34.746678476527904,-0.19680555555555557,72,-1118.96
p_market,<0.6325(q0.5),72,0.2222222222222222,-0.19680555555555557,-1118.96,8,47.08476947752789,-0.22208333333333335,72,-1114.94
p_market,>=0.673(q0.6),58,0.4827586206896552,-0.23974137931034473,-930.5200000000001,7,31.359969510258523,-0.1890116279069768,86,-1303.38
p_market,<0.673(q0.6),86,0.26744186046511625,-0.1890116279069768,-1303.38,8,43.84207559530158,-0.23974137931034473,58,-930.5200000000001
p_market,>=0.7005(q0.7),43,0.5348837209302325,-0.2003488372093024,-577.3000000000001,7,29.244453463203463,-0.2133168316831684,101,-1656.6000000000001
p_market,<0.7005(q0.7),101,0.27722772277227725,-0.2133168316831684,-1656.6000000000001,8,37.50180072028812,-0.2003488372093024,43,-577.3000000000001
p_market,>=0.725(q0.8),30,0.5333333333333333,-0.21200000000000008,-443.31,7,27.80680849203052,-0.20877192982456144,114,-1790.59
p_market,<0.725(q0.8),114,0.30701754385964913,-0.20877192982456144,-1790.59,8,37.25242918016212,-0.21200000000000008,30,-443.31
p_market,>=0.74(q0.9),17,0.5882352941176471,-0.16764705882352948,-225.35,5,29.42650682928867,-0.2150393700787402,127,-2008.5499999999997
p_market,<0.74(q0.9),127,0.3228346456692913,-0.2150393700787402,-2008.5499999999997,8,36.0400406352982,-0.16764705882352948,17,-225.35
p_yes_model,>=0.2433(q0.1),129,0.3953488372093023,-0.21523255813953496,-1737.29,8,35.35315367924474,-0.15966666666666668,15,-496.6099999999999
p_yes_model,<0.2433(q0.1),15,0.0,-0.15966666666666668,-496.6099999999999,4,39.270252310666315,-0.21523255813953496,129,-1737.29
p_yes_model,>=0.4559(q0.2),115,0.41739130434782606,-0.22339130434782611,-1628.63,8,29.5269317411769,-0.15413793103448276,29,-605.2699999999999
p_yes_model,<0.4559(q0.2),29,0.10344827586206896,-0.15413793103448276,-605.2699999999999,4,51.88758735770813,-0.22339130434782611,115,-1628.63
p_yes_model,>=0.5478(q0.3),101,0.43564356435643564,-0.23064356435643568,-1572.6899999999998,8,37.047896500955424,-0.1596511627906977,43,-661.2099999999998
p_yes_model,<0.5478(q0.3),43,0.16279069767441862,-0.1596511627906977,-661.2099999999998,5,62.52653497207912,-0.23064356435643568,101,-1572.6899999999998
p_yes_model,>=0.6291(q0.4),86,0.43023255813953487,-0.25831395348837205,-1414.6499999999999,8,37.708520210554134,-0.13698275862068957,58,-819.25
p_yes_model,<0.6291(q0.4),58,0.2413793103448276,-0.13698275862068957,-819.25,6,57.60024412572474,-0.25831395348837205,86,-1414.6499999999999
p_yes_model,>=0.6842(q0.5),72,0.4583333333333333,-0.24465277777777777,-1160.46,8,37.99169022238872,-0.17423611111111115,72,-1073.44
p_yes_model,<0.6842(q0.5),72,0.25,-0.17423611111111115,-1073.44,7,51.0873424462986,-0.24465277777777777,72,-1160.46
p_yes_model,>=0.7336(q0.6),58,0.4482758620689655,-0.27137931034482765,-1074.91,8,28.295545331827327,-0.16767441860465115,86,-1158.99
p_yes_model,<0.7336(q0.6),86,0.29069767441860467,-0.16767441860465115,-1158.99,8,42.921341227855784,-0.27137931034482765,58,-1074.91
p_yes_model,>=0.7669(q0.7),43,0.4883720930232558,-0.2359302325581396,-653.5000000000001,7,31.17772185271736,-0.19816831683168323,101,-1580.3999999999999
p_yes_model,<0.7669(q0.7),101,0.297029702970297,-0.19816831683168323,-1580.3999999999999,8,39.81192602843125,-0.2359302325581396,43,-653.5000000000001
p_yes_model,>=0.7881(q0.8),29,0.5517241379310345,-0.18017241379310356,-383.32,6,37.7547939000453,-0.21682608695652172,115,-1850.58
p_yes_model,<0.7881(q0.8),115,0.30434782608695654,-0.21682608695652172,-1850.58,8,34.822417445348876,-0.18017241379310356,29,-383.32
p_yes_model,>=0.7984(q0.9),15,0.4666666666666667,-0.272,-307.57,6,39.37132730155769,-0.20217054263565876,129,-1926.33
p_yes_model,<0.7984(q0.9),129,0.34108527131782945,-0.20217054263565876,-1926.33,8,34.66857464625748,-0.272,15,-307.57
raw_edge,>=0.04314(q0.1),129,0.3488372093023256,-0.20108527131782944,-1944.6899999999998,8,43.2318879887825,-0.2813333333333333,15,-289.21
raw_edge,<0.04314(q0.1),15,0.4,-0.2813333333333333,-289.21,6,36.117961103343085,-0.20108527131782944,129,-1944.6899999999998
raw_edge,>=0.04954(q0.2),115,0.3217391304347826,-0.22134782608695663,-1897.74,8,43.28156296863366,-0.1622413793103447,29,-336.15999999999997
raw_edge,<0.04954(q0.2),29,0.4827586206896552,-0.1622413793103447,-336.15999999999997,6,53.7101593625498,-0.22134782608695663,115,-1897.74
raw_edge,>=0.05366(q0.3),101,0.3069306930693069,-0.2411386138613862,-1802.94,8,42.042996439149384,-0.13499999999999995,43,-430.96
raw_edge,<0.05366(q0.3),43,0.46511627906976744,-0.13499999999999995,-430.96,7,55.50068809196147,-0.2411386138613862,101,-1802.94
raw_edge,>=0.06715(q0.4),86,0.32558139534883723,-0.22313953488372096,-1378.02,8,52.12188502343943,-0.18913793103448262,58,-855.8800000000001
raw_edge,<0.06715(q0.4),58,0.39655172413793105,-0.18913793103448262,-855.8800000000001,7,47.66930710306406,-0.22313953488372096,86,-1378.02
raw_edge,>=0.07588(q0.5),72,0.3611111111111111,-0.19208333333333333,-959.64,6,58.0226615427281,-0.2268055555555556,72,-1274.26
raw_edge,<0.07588(q0.5),72,0.3472222222222222,-0.2268055555555556,-1274.26,7,44.96128258261533,-0.19208333333333333,72,-959.64
raw_edge,>=0.08969(q0.6),58,0.3448275862068966,-0.19534482758620686,-873.57,6,56.019551953478256,-0.21895348837209305,86,-1360.33
raw_edge,<0.08969(q0.6),86,0.36046511627906974,-0.21895348837209305,-1360.33,8,34.25127579888007,-0.19534482758620686,58,-873.57
raw_edge,>=0.1074(q0.7),43,0.3953488372093023,-0.1402325581395349,-481.0,6,51.66796116504854,-0.23891089108910885,101,-1752.9
raw_edge,<0.1074(q0.7),101,0.33663366336633666,-0.23891089108910885,-1752.9,8,32.29586336038132,-0.1402325581395349,43,-481.0
raw_edge,>=0.1341(q0.8),29,0.3103448275862069,-0.20482758620689662,-435.86,5,57.759758225854505,-0.21060869565217388,115,-1798.04
raw_edge,<0.1341(q0.8),115,0.3652173913043478,-0.21060869565217388,-1798.04,8,31.48928871774443,-0.20482758620689662,29,-435.86
raw_edge,>=0.1614(q0.9),15,0.3333333333333333,-0.1753333333333334,-105.78,5,46.44308943089431,-0.21341085271317833,129,-2128.12
raw_edge,<0.1614(q0.9),129,0.35658914728682173,-0.21341085271317833,-2128.12,8,31.304970245892434,-0.1753333333333334,15,-105.78
sharp_move_active,==False,29,0.3448275862068966,-0.2551724137931034,-582.94,6,38.501536279839286,-0.19791304347826083,115,-1650.96
sharp_move_active,==False,79,0.34177215189873417,-0.19512658227848106,-1129.61,3,56.23976416639371,-0.22684615384615392,65,-1104.29
smc_1h,==bearish,14,0.42857142857142855,-0.18857142857142867,-222.18,3,84.9598410916314,-0.21169230769230762,130,-2011.7200000000003
smc_4h,==bearish,10,0.5,-0.10400000000000009,-133.21,3,75.58876637596528,-0.21731343283582083,134,-2100.69
spread,==0.01,72,0.4027777777777778,-0.17715277777777771,-913.9699999999999,8,41.26839728386237,-0.24173611111111115,72,-1319.9299999999998
