logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,cmf_raw,cmf_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_k_4h,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,p_up_v2,chg_30m,chg_10m,chg_5m,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,sharp_move_active,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,stoch_flipped,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,resolved_yes,would_win,would_pnl,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,sol_p_up_v1,cg_flow_state,bb_width_5m,logged_at_p,won,be,tedge,ts,dir15,d,week,grp,signed_d
2026-07-04 22:18:38,2026-07-04 22:00,KXBTCD-26JUL0419-T63199.99,2026-07-04T23:00:00Z,63248.56,63199.99,-0.0768,0.67,real,0.784014,-0.4267,0.00030059,0.0002929,0.00027218,1.0761,0.01,0.0003692,0.0,-1.0,0.0,0.0,0.0,-0.0041,2.0,0.0,0.543,0.0,3.724e-05,0.0,,0.0,0.0,0.0,-1.0,-1.0,0.2501,False,False,0.0,0.0,42.08,91.55,47.59,False,0.0,bullish,0.0,0.0,0.114014,0.083537,trade,yes,False,False,116.0,41.17,,0.345496,0.017275,43.19,2500.0,5.0,-2.0,0.6188,0.6112,-0.0683,-0.0174,0.0,0.3534,0.2418,-0.0983,0.0333,-0.0772,0.8052,-1.0,0.5831,False,bullish,bullish,False,False,3.988,5.11,False,False,,False,0.7354,0.0,49.77,0.0053,,22.0,0.0,-0.4365,59.88,0.0217,-210568.08,0.0,1.0,0.0,1.0,1.0,0.0,0.9051,0.0483,0.0,0.0711,0.0825,,,,-3.47e-05,Bull,Consolidation,-1.0,17058095.43,0.0,0.00572,-0.00173,0.00154,0.0,0.0143,0.1491,19.0,-1.1338,1228.8,0.000122,,,,,,,,,,,,,,0.00109,0.8921,2.0,0.907217,low,38.030645,1.114503,0.5908,-0.294742,-0.293401,-0.000687,-0.000308,0.0,1.0,5.0,1.0,3.0,1.0,0.0,4.0,1.0,,0.0,False,-43.19,63197.91,-0.0801,-0.0033,0.0033,near_miss,0.4398,,,,,,2026-07-04 22:18:38+00:00,False,0.67,-0.67,2026-07-04 22:10:06+00:00,1.0,0.34619999999999995,2026-07-04/2026-07-10,AGREE,0.34619999999999995
2026-07-05 04:00:44,2026-07-05 03:00,KXBTCD-26JUL0501-T62599.99,2026-07-05T05:00:00Z,62676.21,62599.99,-0.1216,0.74,real,0.497786,-0.5807,0.00019013,0.00020035,0.00024626,0.8136,0.01,0.00032481,0.0,0.0,1.0,0.0,1.0,0.1336,2.0,0.0,0.3339,0.0,4.614e-05,0.0,,0.0,0.0,0.0,1.0,1.0,-0.3351,False,False,0.0,0.0,34.47,69.01,31.76,False,0.0,neutral,0.0,0.0,0.090023,0.059098,trade,no,False,False,101.0,58.99,,0.121653,0.012165,30.41,2500.0,-3.0,0.0,0.375,0.3532,0.1456,0.0425,0.0058,0.5,0.9806,0.1244,-0.1487,-0.3347,0.8655,1.0,0.7853,False,bullish,bullish,False,False,4.938,4.244,False,False,,False,0.278,0.0,40.93,0.1079,,4.0,-1.0,-0.9286,59.28,0.096,217097.32,-17250883.65,0.977573,277049831.3,1.134701,7.1107,1592303.17,0.9236,0.0283,1.0,4.2289,28.5208,62000.0,-1.0789,2.3277,-3.5e-05,Bull,Consolidation,-1.0,10343419.53,0.0,0.005338,-0.00161,0.00163,0.0,0.0129,0.1486,19.0,-0.7713,468.6,0.000294,,,,,,,,,,,,,,-0.00144,0.7311,3.0,0.892535,quiet,22.686204,1.658196,0.3559,-0.253728,-0.268831,0.001603,0.000597,0.0,1.0,5.0,1.0,3.0,1.0,0.0,4.0,1.0,,1.0,False,-30.41,62820.5,0.2302,0.3523,0.3523,clear_loss,0.5122,,,,,,2026-07-05 04:00:44+00:00,False,0.26,-0.26,2026-07-05 03:57:58+00:00,0.0,0.004999999999999921,2026-07-04/2026-07-10,NEUTRAL,-0.004999999999999921
2026-07-05 07:57:28,2026-07-05 07:00,KXBTCD-26JUL0504-T62999.99,2026-07-05T08:00:00Z,62966.13,62999.99,0.0538,0.24,real,0.128645,1.1105,0.00025872,0.00021157,0.00050097,0.4223,0.01,0.00041921,1.0,-1.0,0.0,1.0,0.0,0.0085,2.0,0.0,0.4477,0.0,3.953e-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.049,False,False,-1.0,-1.0,100.0,79.56,76.08,False,0.0,neutral,0.0,0.0,0.108197,0.085187,trade,no,False,False,100.0,2.31,,0.45082,0.045082,112.7,2500.0,0.0,-6.0,0.3571,0.4712,0.3345,0.1522,0.0491,0.9956,1.0,0.3481,0.396,0.2768,0.8988,1.0,0.3933,False,bullish,bullish,False,False,4.455,4.685,False,False,,True,0.6644,0.0,36.05,0.1866,,7.0,1.0,1.0,59.63,-0.0365,34516.36,-272901136.54,0.778991,-48937795.34,0.705988,25.5429,2952649.73,0.9135,0.0539,1.0,0.0464,0.1205,62000.0,-1.5344,2.4188,-3.49e-05,Bull,Consolidation,-0.1197,59112.4,0.0,0.013709,-0.00167,0.00193,0.0,0.0206,0.1513,19.0,-0.2035,327.3,4e-06,,,,,,,,,,,,,,-0.000324,0.7971,3.0,0.878562,quiet,-19.454481,1.634094,0.3806,-0.173275,-0.24239,0.001653,0.000407,0.0,1.0,5.0,1.0,3.0,1.0,0.0,3.0,1.0,,0.0,True,35.59,63042.82,0.1218,0.068,0.0,win,0.5011,,,,,,2026-07-05 07:57:28+00:00,True,0.76,0.24,2026-07-05 07:57:01+00:00,-1.0,-0.04100000000000012,2026-07-04/2026-07-10,AGREE,0.04100000000000012
2026-07-05 08:06:05,2026-07-05 08:00,KXBTCD-26JUL0505-T62999.99,2026-07-05T09:00:00Z,62933.79,62999.99,0.1052,0.32,real,0.227906,0.5655,0.00029532,0.00025257,0.00030676,0.8234,0.02,0.00037308,1.0,-1.0,0.0,2.0,0.0,0.0811,2.0,0.0,0.4921,-1.0,5.601e-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0315,False,False,-1.0,-1.0,78.4,78.31,87.73,True,0.0,neutral,0.0,0.0,0.054212,0.025552,trade,no,False,False,103.0,53.7,,0.169413,0.016941,42.35,2500.0,0.0,-1.0,0.4264,0.4509,0.2706,0.01,-0.1418,0.0146,0.0,-0.0723,0.3319,0.3799,0.9841,1.0,0.5008,False,bullish,bullish,False,False,4.508,4.636,False,False,,True,0.6215,0.0,35.85,0.2241,,8.0,1.0,1.0,59.63,0.0967,40718.2,-272901136.54,0.778991,-48937795.34,0.705988,25.5429,2952649.73,0.9135,0.0539,1.0,0.0464,0.1205,62000.0,-1.4838,2.4188,-3.49e-05,Bull,Consolidation,-1.0,11984146.71,0.0,0.013406,-0.00165,0.00163,0.0,0.0191,0.1507,19.0,-0.3055,294.7,0.00015,,,,,,,,,,,,,,-0.000313,0.7909,3.0,0.873042,quiet,-4.669202,1.706136,0.4761,-0.195888,-0.243937,-0.00097,-0.000843,0.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,,0.0,True,19.93,62923.52,-0.0163,-0.1214,0.0,win,0.4482,,,,,,2026-07-05 08:06:05+00:00,True,0.6799999999999999,0.32000000000000006,2026-07-05 08:02:07+00:00,1.0,0.371,2026-07-04/2026-07-10,DISAGREE,-0.371
2026-07-05 09:09:52,2026-07-05 09:00,KXBTCD-26JUL0506-T62899.99,2026-07-05T10:00:00Z,62834.32,62899.99,0.1045,0.33,real,0.245682,0.6167,0.00020799,0.00018029,0.00033619,0.5363,0.01,0.00035265,1.0,-1.0,0.0,0.0,0.0,-0.0299,2.0,0.0,0.4701,0.0,1.032e-05,0.0,,0.0,0.0,0.0,0.0,0.0,-0.1475,False,False,0.0,0.0,50.97,72.91,59.2,False,0.0,bullish,0.0,0.0,0.069087,0.040589,trade,no,False,False,102.0,49.88,,0.209355,0.020935,52.34,2500.0,0.0,0.0,0.492,0.4797,-0.0991,-0.0633,-0.0318,0.0,0.0,-0.0633,-0.2525,0.151,0.4419,-1.0,0.6739,False,bullish,bullish,False,False,4.674,4.485,False,False,,True,0.4656,0.0,35.85,0.2381,0.05,9.0,-1.0,-1.0,59.59,0.0454,20127.69,180645273.61,1.268682,-123776836.96,1.109397,0.0652,1150279.1,0.9077,0.0276,1.0,0.0663,0.1494,61500.0,-2.1236,2.1575,-3.49e-05,Bull,Consolidation,-1.0,7853073.56,0.0,0.018194,-0.00162,0.00166,0.0,0.0137,0.1489,19.0,-0.6378,222.1,0.00037,,,,,,,,,,,,,,-0.000579,0.7477,3.0,0.867645,quiet,15.294984,1.578607,0.5153,-0.216567,-0.248323,-0.000689,0.000241,0.0,1.0,5.0,1.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,True,25.78,62586.93,-0.3937,-0.4977,0.0,win,0.5262,,,,,,2026-07-05 09:09:52+00:00,True,0.6699999999999999,0.33000000000000007,2026-07-05 09:08:09+00:00,1.0,0.11440000000000004,2026-07-04/2026-07-10,DISAGREE,-0.11440000000000004
2026-07-05 09:25:45,2026-07-05 09:00,KXBTCD-26JUL0506-T62799.99,2026-07-05T10:00:00Z,62707.91,62799.99,0.1468,0.21,real,0.144139,0.8721,0.00017955,0.0001797,0.00031206,0.5758,0.01,0.00034351,1.0,-1.0,0.0,0.0,0.0,-0.0733,2.0,0.0,0.6794,0.0,1.654e-05,0.0,,0.0,0.0,0.0,1.0,1.0,-0.3052,False,False,1.0,0.0,26.9,68.17,46.53,False,0.0,neutral,0.0,0.0,0.035204,0.010107,trade,no,False,False,101.0,33.99,,0.167638,0.016764,41.91,2500.0,-1.0,0.0,0.4559,0.4336,-0.1994,-0.1566,-0.1299,0.0,0.0,-0.2217,-0.4106,-0.0077,0.8813,-1.0,0.3818,False,bullish,bullish,False,False,4.885,4.292,False,False,,True,0.3375,0.0,35.2,0.2544,,9.0,-1.0,-1.0,59.53,0.0081,23099.32,180645273.61,1.268682,-123776836.96,1.109397,0.0652,1150279.1,0.9086,0.0275,1.0,54.4462,0.1897,61500.0,-1.9263,2.1575,-3.5e-05,Bull,Consolidation,-1.0,10720920.24,0.0,0.005401,-0.00166,0.00158,0.0,0.0193,0.1508,19.0,-1.0362,220.3,0.000424,,,,,,,,,,,,,,-0.000505,0.7254,3.0,0.870238,quiet,22.961655,1.638531,0.491,-0.190639,-0.236945,-0.001427,2.3e-05,0.0,1.0,5.0,1.0,3.0,1.0,0.0,1.0,1.0,,0.0,True,11.14,62586.93,-0.1929,-0.3393,0.0,win,0.5262,,,,,,2026-07-05 09:25:45+00:00,True,0.79,0.20999999999999996,2026-07-05 09:18:18+00:00,1.0,0.3536000000000001,2026-07-04/2026-07-10,DISAGREE,-0.3536000000000001
2026-07-05 11:15:58,2026-07-05 11:00,KXBTCD-26JUL0508-T62699.99,2026-07-05T12:00:00Z,62609.86,62699.99,0.144,0.26,real,0.167902,0.7648,0.00025989,0.00024192,0.00033798,0.7158,0.01,0.00037409,0.0,0.0,1.0,1.0,-1.0,-0.1321,2.0,0.0,0.7593,0.0,2.533e-05,0.0,,0.0,-1.0,1.0,2.0,2.0,-0.4215,False,False,0.0,0.0,29.92,62.8,37.64,False,-1.0,neutral,0.0,0.0,0.056924,0.030596,trade,no,False,False,100.0,43.77,,0.21894,0.032841,82.1,2500.0,-1.0,0.0,0.4559,0.4336,-0.056,-0.0807,-0.0987,0.5,0.0,-0.1113,0.0957,-0.4014,0.2932,-1.0,0.3297,False,bullish,bearish,True,False,5.049,4.142,False,False,,True,0.2908,0.0,29.33,0.0264,-0.11,11.0,1.0,1.0,59.32,-0.0119,-88942.69,180645273.61,1.268682,-123776836.96,1.109397,0.0652,1150279.1,0.9159,0.0147,1.0,0.5663,3.6228,61500.0,-1.7727,2.1696,-3.51e-05,Bull,Consolidation,-1.0,8469577.81,0.0,0.004693,-0.00147,0.00177,0.0,0.0151,0.1494,19.0,-1.3911,165.0,0.000903,,,,,,,,,,,,,,-0.000549,0.6644,3.0,0.868143,quiet,11.394488,1.591047,0.5509,-0.195738,-0.237639,2e-05,-0.000492,0.0,1.0,5.0,1.0,3.0,1.0,0.0,4.0,1.0,4.0,0.0,True,28.85,62681.34,0.1142,-0.0297,0.0,win,0.5014,,,,,,2026-07-05 11:15:58+00:00,True,0.74,0.26,2026-07-05 11:10:10+00:00,1.0,0.20700000000000005,2026-07-04/2026-07-10,DISAGREE,-0.20700000000000005
2026-07-05 11:32:45,2026-07-05 11:00,KXBTCD-26JUL0508-T62599.99,2026-07-05T12:00:00Z,62630.97,62599.99,-0.0495,0.68,real,0.580842,-0.3591,0.0002097,0.00021231,0.00020342,1.0437,0.01,0.00031539,0.0,0.0,1.0,1.0,-1.0,-0.1428,2.0,0.0,0.7569,0.0,2.379e-05,0.0,,0.0,-1.0,1.0,2.0,2.0,-0.4344,False,False,0.0,0.0,32.63,62.01,32.92,False,-1.0,neutral,0.0,0.0,0.059261,0.027782,trade,no,False,False,98.0,27.04,,0.087149,0.008715,21.79,2500.0,-1.0,0.0,0.4559,0.4336,-0.1379,0.0,0.0467,0.4686,0.184,-0.1379,0.0691,-0.4279,0.8109,-1.0,0.876,False,bullish,bearish,True,False,5.014,4.175,False,False,,True,0.2856,0.0,29.33,0.0288,0.01,11.0,-1.0,-1.0,59.32,-0.0119,-89057.93,180645273.61,1.268682,-123776836.96,1.109397,0.0652,1150279.1,0.9173,0.0145,1.0,0.3697,3.5759,61500.0,-1.8058,2.1696,-3.51e-05,Bull,Consolidation,0.1028,1367585.09,0.0,0.001206,-0.00528,0.00749,0.0,0.0143,0.1491,19.0,-1.2886,166.9,0.000531,,,,,,,,,,,,,,-0.000564,0.6597,3.0,0.869342,quiet,12.390629,1.583812,0.5611,-0.198501,-0.238546,-0.000102,-0.00053,0.0,1.0,5.0,1.0,3.0,1.0,0.0,4.0,1.0,4.0,1.0,False,-21.79,62681.34,0.0804,0.13,0.13,marginal,0.5014,,,,,,2026-07-05 11:32:45+00:00,False,0.31999999999999995,-0.31999999999999995,2026-07-05 11:25:22+00:00,1.0,0.0424,2026-07-04/2026-07-10,DISAGREE,-0.0424
2026-07-05 12:02:07,2026-07-05 12:00,KXBTCD-26JUL0509-T62499.99,2026-07-05T13:00:00Z,62564.34,62499.99,-0.1029,0.71,real,0.796298,-0.5218,0.00021862,0.0002377,0.00024492,0.9705,0.01,0.00034175,-1.0,0.0,1.0,0.0,0.0,-0.0873,2.0,0.0,0.7229,0.0,2.044e-05,0.0,,0.0,-1.0,1.0,2.0,2.0,-0.4762,False,False,1.0,0.0,30.0,55.94,37.59,False,-1.0,neutral,0.0,0.0,0.086298,0.056885,trade,yes,False,False,99.0,57.64,,0.297578,0.014879,37.2,2500.0,-2.0,2.0,0.5385,0.5876,-0.0467,-0.1156,-0.0899,0.5,0.0,-0.0899,-0.1845,0.0223,0.3367,-1.0,0.8472,False,bullish,bearish,True,False,5.125,4.073,False,False,,False,0.2596,0.0,27.37,0.0912,,12.0,1.0,1.0,59.17,-0.0358,-105970.82,180645273.61,1.268682,-123776836.96,1.109397,0.0652,1150279.1,0.9198,0.0165,1.0,0.3676,3.8056,61500.0,-1.7012,2.1696,-3.51e-05,Bull,Consolidation,-1.0,6952076.05,0.0,0.007528,-0.00156,0.00166,0.0,0.0147,0.1492,19.0,-1.4807,207.8,0.000971,,,,,,,,,,,,,,-0.000559,0.6336,3.0,0.862167,quiet,17.136399,1.668334,0.6265,-0.190397,-0.195885,-0.000142,-7.3e-05,0.0,1.0,5.0,1.0,3.0,1.0,0.0,4.0,1.0,,1.0,True,15.19,62741.67,0.2834,0.3867,0.0,win,0.5685,,,,,,2026-07-05 12:02:07+00:00,True,0.71,0.29000000000000004,2026-07-05 11:55:51+00:00,1.0,0.21300000000000002,2026-07-04/2026-07-10,AGREE,0.21300000000000002
2026-07-05 12:16:55,2026-07-05 12:00,KXBTCD-26JUL0509-T62699.99,2026-07-05T13:00:00Z,62606.73,62699.99,0.149,0.21,real,0.095443,0.8457,0.00021721,0.00023743,0.00028192,0.8422,0.01,0.00035371,-1.0,0.0,1.0,1.0,0.0,0.004,2.0,-1.0,0.8202,-1.0,5.082e-05,0.0,,0.0,-1.0,1.0,2.0,2.0,-0.3968,False,False,0.0,0.0,42.87,58.38,38.15,False,-1.0,neutral,0.0,0.0,0.051296,0.02695,trade,no,False,False,99.0,42.87,,0.244266,0.024427,61.07,2500.0,-2.0,0.0,0.3381,0.3497,-0.0991,0.0637,0.0956,0.7396,0.8764,-0.0167,-0.1113,0.0956,0.6766,-1.0,0.3455,False,bullish,bearish,True,False,5.054,4.138,False,False,,False,0.3238,0.0,27.23,0.2099,,12.0,-1.0,-1.0,59.09,-0.0196,-117612.93,-240088902.03,0.800088,-484728742.87,0.693378,11.8551,2390362.06,0.922,0.0152,1.0,0.1615,8.1716,61500.0,-1.7677,2.1836,-3.51e-05,Bull,Consolidation,-0.8991,6991911.5,0.0,0.007357,-0.00188,0.00181,0.0,0.0143,0.1491,19.0,-1.357,197.0,0.000706,,,,,,,,,,,,,,-0.00052,0.6469,3.0,0.862907,quiet,12.388038,1.654553,0.6039,-0.195696,-0.198745,0.000195,3.1e-05,0.0,1.0,2.0,1.0,3.0,1.0,0.0,4.0,1.0,,0.0,True,16.23,62741.67,0.2155,0.0665,0.0,win,0.5685,,,,,,2026-07-05 12:16:55+00:00,True,0.79,0.20999999999999996,2026-07-05 12:16:08+00:00,1.0,0.21999999999999995,2026-07-04/2026-07-10,DISAGREE,-0.21999999999999995
2026-07-05 13:03:52,2026-07-05 13:00,KXBTCD-26JUL0510-T62699.99,2026-07-05T14:00:00Z,62655.16,62699.99,0.0715,0.39,real,0.19689,0.3239,0.00025065,0.00027215,0.00034243,0.7947,0.01,0.00038851,-1.0,-1.0,0.0,1.0,0.0,-0.0451,2.0,-1.0,0.8371,-1.0,5.122e-05,0.0,,0.0,0.0,0.0,1.0,1.0,-0.3272,False,False,0.0,0.0,73.14,60.69,72.52,False,0.0,neutral,0.0,0.0,0.081538,0.051606,trade,no,False,False,100.0,55.92,,0.209071,0.020907,52.27,2500.0,-2.0,0.0,0.3381,0.3497,0.0539,-0.0317,-0.0422,1.0,0.0,-0.0422,0.0526,-0.0422,1.0,1.0,0.6026,False,bullish,bearish,True,False,4.973,4.212,False,False,,False,0.388,0.0,25.47,0.0007,,13.0,1.0,1.0,59.34,0.0057,-36620.21,-240088902.03,0.800088,-484728742.87,0.693378,11.8551,2390362.06,0.9196,0.0097,1.0,1.324,7.3098,61500.0,-1.8437,2.1836,-3.51e-05,Bull,Consolidation,-1.0,6967460.94,0.0,0.009502,-0.00163,0.00193,0.0,0.0138,0.1489,19.0,-1.2865,164.4,0.000986,,,,,,,,,,,,,,-0.00046,0.6708,3.0,0.857091,quiet,4.492053,1.559432,0.5481,-0.208113,-0.178969,-0.000164,-0.000265,0.0,1.0,2.0,1.0,3.0,1.0,0.0,4.0,1.0,,1.0,False,-52.27,62798.95,0.2295,0.1578,0.1578,marginal,0.5142,,,,,,2026-07-05 13:03:52+00:00,False,0.61,-0.61,2026-07-05 13:01:52+00:00,1.0,0.4159999999999999,2026-07-04/2026-07-10,DISAGREE,-0.4159999999999999
2026-07-05 13:28:57,2026-07-05 13:00,KXBTCD-26JUL0510-T62599.99,2026-07-05T14:00:00Z,62643.46,62599.99,-0.0694,0.68,real,0.500899,-0.393,0.00027982,0.00033649,0.0002673,1.2588,0.01,0.00037874,-1.0,0.0,1.0,2.0,0.0,-0.0975,2.0,-1.0,0.8779,-1.0,5.143e-05,0.0,,0.0,-1.0,1.0,2.0,2.0,-0.4078,False,False,0.0,-1.0,36.31,57.75,67.95,True,-1.0,neutral,0.0,0.0,0.076384,0.044635,trade,no,False,False,100.0,30.83,,0.112329,0.008425,21.06,2500.0,-2.0,0.0,0.3381,0.3497,-0.1301,-0.1232,-0.1269,0.2379,0.0,-0.1301,-0.0354,-0.1301,0.2293,1.0,0.8703,False,bullish,bearish,True,False,4.993,4.194,False,False,,False,0.3264,0.0,25.76,0.1469,0.02,13.0,0.0,0.0,59.4,0.012,-57672.84,-240088902.03,0.800088,-484728742.87,0.693378,11.8551,2390362.06,0.9205,0.0098,1.0,0.0911,6.6466,61500.0,-1.8253,2.1725,-3.51e-05,Bull,Consolidation,-1.0,10132659.99,0.0,0.004586,-0.00198,0.00158,0.0,0.0197,0.151,19.0,-1.2826,171.8,0.000553,,,,,,,,,,,,,,-0.000504,0.6545,3.0,0.860593,quiet,13.362661,1.549432,0.5698,-0.211809,-0.179971,-0.000569,-0.000389,0.0,1.0,2.0,1.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,False,-21.06,62798.95,0.2482,0.3178,0.3178,clear_loss,0.5142,,,,,,2026-07-05 13:28:57+00:00,False,0.31999999999999995,-0.31999999999999995,2026-07-05 13:27:15+00:00,1.0,0.4622000000000001,2026-07-04/2026-07-10,DISAGREE,-0.4622000000000001
2026-07-05 14:01:39,2026-07-05 14:00,KXBTCD-26JUL0511-T62899.99,2026-07-05T15:00:00Z,62751.61,62899.99,0.2365,0.18,real,0.054514,1.1044,0.00029611,0.00035415,0.00033851,1.0462,0.01,0.0004126,-1.0,-1.0,0.0,1.0,0.0,-0.049,2.0,-1.0,0.8191,0.0,4.877e-05,0.0,,0.0,0.0,0.0,1.0,1.0,-0.1807,False,False,0.0,-1.0,90.81,65.19,84.13,False,0.0,neutral,0.0,0.0,0.078038,0.056629,trade,no,False,False,101.0,58.1,,0.433547,0.043355,108.39,2500.0,-1.0,-2.0,0.3736,0.3612,0.1618,0.0061,0.0024,0.0,1.0,0.0114,0.0928,0.1876,0.57,1.0,0.1769,False,bullish,bearish,True,False,4.812,4.359,False,False,,False,0.5078,0.0,24.27,0.0,,14.0,1.0,1.0,59.42,-0.0767,-34835.45,-240088902.03,0.800088,-484728742.87,0.693378,11.8551,2390362.06,0.9221,0.009,1.0,0.0034,0.1901,61500.0,-1.9945,2.1725,-3.5e-05,Bull,Consolidation,-1.0,10564089.13,0.0,0.005361,-0.00148,0.00175,0.0,0.0138,0.1489,18.0,-0.942,155.5,0.000747,,,,,,,,,,,,,,-0.000374,0.6577,3.0,0.852217,quiet,-16.835595,1.672196,0.5333,-0.199084,-0.182892,-0.000147,-0.000167,0.0,1.0,5.0,1.0,3.0,1.0,0.0,4.0,1.0,,0.0,True,23.79,62823.13,0.114,-0.1222,0.0,win,0.4972,,,,,,2026-07-05 14:01:39+00:00,True,0.8200000000000001,0.17999999999999994,2026-07-05 13:57:44+00:00,-1.0,-0.05200000000000002,2026-07-04/2026-07-10,AGREE,0.05200000000000002
2026-07-05 14:16:51,2026-07-05 14:00,KXBTCD-26JUL0511-T62699.99,2026-07-05T15:00:00Z,62656.46,62699.99,0.0695,0.39,real,0.221627,0.3033,0.0003244,0.00043917,0.00037945,1.1574,0.01,0.00045977,-1.0,-1.0,0.0,0.0,0.0,-0.0301,2.0,-1.0,0.8205,0.0,4.933e-05,0.0,,0.0,0.0,0.0,1.0,1.0,-0.3212,False,False,0.0,0.0,48.91,61.02,69.55,True,-1.0,neutral,0.0,0.0,0.066446,0.036125,trade,no,False,False,100.0,42.93,,0.170373,0.017037,42.59,2500.0,-2.0,0.0,0.3381,0.3497,-0.155,-0.0555,-0.0556,1.0,0.0,-0.1136,-0.0323,0.0625,0.3719,-1.0,0.5974,False,bullish,bearish,True,False,4.971,4.214,False,False,,False,0.386,0.0,24.31,0.0051,-0.07,14.0,-1.0,-1.0,59.42,-0.0767,-33276.58,-240088902.03,0.800088,-484728742.87,0.693378,11.8551,2390362.06,0.9171,0.0168,1.0,0.6507,0.686,61500.0,-1.8457,2.1882,-3.51e-05,Bull,Consolidation,-1.0,7041072.23,0.0,0.009363,-0.00156,0.00202,0.0,0.0147,0.1492,19.0,-1.3022,163.4,0.000762,,,,,,,,,,,,,,-0.000433,0.6343,3.0,0.854811,quiet,10.072501,1.661468,0.5605,-0.203674,-0.183883,-0.000724,-0.000343,0.0,1.0,5.0,1.0,3.0,1.0,0.0,4.0,1.0,4.0,1.0,False,-42.59,62823.13,0.266,0.1964,0.1964,marginal,0.4972,,,,,,2026-07-05 14:16:51+00:00,False,0.61,-0.61,2026-07-05 14:12:59+00:00,1.0,0.05560000000000005,2026-07-04/2026-07-10,DISAGREE,-0.05560000000000005
