logged_at_parsed,contract_ticker,logged_at,decision_time,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,resolved_yes,would_win,would_pnl,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,cmf_raw,cmf_score,stoch_k_4h,p_up_v2,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,agree,p_sol,be,would_win_bf,would_pnl_bf,yw
2026-04-14 09:04:23+00:00,KXSOLD-26APR1406-T85.9999,2026-04-14 09:04:23,2026-04-14 09:00,2026-04-14T10:00:00Z,86.18,86.0,-0.2061,0.675,real,0.810492,-0.8797,0.0004724,0.00036438,0.00060977,0.5976,0.15,0.00046254,1.0,-1.0,0.0,2.0,0.0,0.0206,2.0,0.0,0.3895,-1.0,0.00018133,0.0,0.0,0.0,-1.0,-1.0,0.2234,False,False,-1.0,-1.0,86.9,95.63,True,1.0,bullish,0.0,0.0,0.158655,0.128299,trade,yes,False,False,42.0,55.59,,0.488169,0.05,50.0,1000.0,True,True,24.07,4.0,-4.0,0.56,0.0116,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4836749371510622,0.675,True,24.07,2026-W16
2026-04-14 10:13:08+00:00,KXSOLD-26APR1407-T85.9999,2026-04-14 10:13:08,2026-04-14 10:00,2026-04-14T11:00:00Z,86.25,86.0,-0.2929,0.825,real,0.977645,-2.0074,0.00028618,0.00021756,0.00045854,0.4745,0.15,0.00031395,1.0,-1.0,0.0,1.0,0.0,-0.0345,2.0,0.0,0.4003,-1.0,0.00018133,0.0,0.0,0.0,0.0,0.0,0.1883,False,False,0.0,0.0,77.05,73.63,False,1.0,bullish,0.0,0.0,0.145,0.119894,trade,yes,False,False,43.0,46.84,,0.828571,0.05,50.0,1000.0,True,True,10.61,4.0,-1.0,0.64,0.0232,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4754079248648821,0.825,True,10.61,2026-W16
2026-04-14 11:02:07+00:00,KXSOLD-26APR1408-T85.9999,2026-04-14 11:02:07,2026-04-14 11:00,2026-04-14T12:00:00Z,85.94,86.0,0.0639,0.47,real,0.447176,0.1328,0.00063292,0.00080597,0.00111546,0.7225,0.16,0.00092976,1.0,0.0,1.0,1.0,0.0,0.0383,2.0,0.0,0.4016,-1.0,0.00018133,0.0,0.0,0.0,0.0,0.0,-0.0608,False,False,1.0,1.0,14.29,36.19,False,0.0,bullish,0.0,0.0,0.252729,0.220292,trade,yes,False,False,37.0,57.85,,0.476847,0.05,50.0,1000.0,False,False,-50.0,4.0,1.0,0.7791,-0.2438,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.492882799825059,0.47,False,-50.0,2026-W16
2026-04-14 13:02:00+00:00,KXSOLD-26APR1410-T85.9999,2026-04-14 13:02:00,2026-04-14 13:00,2026-04-14T14:00:00Z,86.04,86.0,-0.0437,0.505,real,0.516839,-0.0422,0.00053325,0.00027904,0.00458075,0.0609,0.17,0.00199973,0.0,-1.0,0.0,1.0,0.0,-0.0049,2.0,0.0,0.0465,-1.0,0.00010333,0.0,0.0,0.0,0.0,0.0,-0.0528,False,False,0.0,0.0,33.33,33.33,False,-1.0,bullish,0.0,0.0,0.089496,0.056998,trade,yes,False,False,36.0,57.97,,0.1808,0.05,50.0,1000.0,True,True,49.01,3.0,0.0,0.5932,0.3152,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4433048473335166,0.505,True,49.01,2026-W16
2026-04-14 14:19:28+00:00,KXSOLD-26APR1411-T86.9999,2026-04-14 14:19:28,2026-04-14 14:00,2026-04-14T15:00:00Z,86.77,87.0,0.2621,0.385,real,0.352642,0.3782,0.00102034,0.0010321,0.00140646,0.7338,0.11,0.00118185,1.0,-1.0,0.0,2.0,0.0,-0.0746,2.0,0.0,0.5267,-1.0,0.00010333,0.0,1.0,-1.0,-2.0,-2.0,0.7205,False,False,-1.0,0.0,62.29,79.05,True,1.0,bullish,0.0,0.0,0.112579,0.081005,trade,yes,False,False,41.0,40.51,,0.183056,0.05,50.0,1000.0,False,False,-50.0,4.0,-2.0,0.659,-0.2531,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4841782395205609,0.385,False,-50.0,2026-W16
2026-04-14 15:01:23+00:00,KXSOLD-26APR1412-T85.9999,2026-04-14 15:01:23,2026-04-14 15:00,2026-04-14T16:00:00Z,85.95,86.0,0.061,0.465,real,0.46776,0.0809,0.00162687,0.00155406,0.00090642,1.7145,0.07,0.00129501,1.0,-1.0,0.0,1.0,0.0,0.0327,2.0,0.0,0.1758,-1.0,0.00010333,-1.0,0.0,0.0,0.0,0.0,-0.1009,False,False,1.0,0.0,26.9,32.97,False,0.0,bullish,0.0,0.0,0.081543,0.049129,trade,yes,False,False,22.0,58.59,,0.152417,0.05,50.0,1000.0,True,True,57.53,3.0,0.0,0.5932,-1.5761,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4891040916564213,0.465,True,57.53,2026-W16
2026-04-14 15:41:11+00:00,KXSOLD-26APR1412-T84.9999,2026-04-14 15:41:11,2026-04-14 15:00,2026-04-14T16:00:00Z,86.04,85.0,-1.206,0.865,real,0.982252,-2.1027,0.00139186,0.00122752,0.00253736,0.4838,0.11,0.00175145,1.0,0.0,1.0,1.0,0.0,-0.0593,2.0,0.0,0.3832,-1.0,0.00010333,-1.0,0.0,0.0,0.0,0.0,-0.2455,False,False,0.0,1.0,29.65,15.63,True,0.0,bullish,0.0,0.0,0.105,0.081826,trade,yes,False,False,44.0,18.79,,0.777778,0.05,50.0,1000.0,True,True,7.8,3.0,0.0,0.5932,0.3851,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4891040916564213,0.865,True,7.8,2026-W16
2026-04-14 19:09:00+00:00,KXSOLD-26APR1417-T84.9999,2026-04-14 19:09:00,2026-04-14 19:00,2026-04-14T21:00:00Z,84.36,85.0,0.7555,0.205,real,0.154289,1.0182,0.0008716,0.00069314,0.00086729,0.7992,0.15,0.0007628,1.0,1.0,2.0,1.0,0.0,-0.0388,2.0,0.0,0.7139,-1.0,6.633e-05,0.0,-1.0,1.0,2.0,2.0,-2.0505,False,False,1.0,1.0,14.98,7.46,True,-1.0,neutral,0.0,0.0,0.0353,0.010437,trade,no,False,False,84.0,110.97,,0.172197,0.05,50.0,1000.0,False,True,12.89,0.0,10.0,0.548,-0.3899,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5554162905002215,0.795,True,12.89,2026-W16
2026-04-14 22:05:34+00:00,KXSOLD-26APR1419-T83.9999,2026-04-14 22:05:34,2026-04-14 22:00,2026-04-14T23:00:00Z,83.78,84.0,0.2685,0.295,real,0.144529,1.0602,0.00041772,0.00017137,0.00067452,0.2541,0.17,0.00037263,1.0,-1.0,0.0,0.0,0.0,0.0401,2.0,1.0,0.9549,0.0,1.608e-05,0.0,0.0,0.0,1.0,1.0,-2.0247,False,False,0.0,0.0,29.57,21.9,False,-1.0,bearish,0.0,0.0,0.125139,0.100268,trade,no,False,False,40.0,54.41,,0.4242,0.05,50.0,1000.0,False,True,20.92,0.0,7.0,0.542,0.0478,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5322989523152613,0.7050000000000001,True,20.92,2026-W16
2026-04-15 05:01:04+00:00,KXSOLD-26APR1502-T83.9999,2026-04-15 05:01:04,2026-04-15 05:00,2026-04-15T06:00:00Z,83.7,84.0,0.3553,0.175,real,0.042251,1.7251,0.00037825,0.00032695,0.00049452,0.6611,0.11,0.00039398,0.0,-1.0,0.0,0.0,0.0,0.0394,2.0,0.0,0.5093,0.0,-1.71e-05,0.0,0.0,0.0,0.0,0.0,0.1539,False,False,-1.0,0.0,71.83,56.81,False,0.0,bearish,0.0,0.0,0.145,0.127963,trade,no,False,False,34.0,58.89,,0.828571,0.05,50.0,1000.0,False,True,10.61,-1.0,2.0,0.4167,0.2635,0.1795,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5541356351970915,0.825,True,10.61,2026-W16
2026-04-15 12:06:29+00:00,KXSOLD-26APR1509-T82.9999,2026-04-15 12:06:29,2026-04-15 12:00,2026-04-15T13:00:00Z,83.47,83.0,-0.5632,0.855,real,0.970426,-1.8871,0.00110966,0.00051649,0.00072989,0.7076,0.07,0.00060185,0.0,-1.0,0.0,1.0,0.0,0.0384,2.0,0.0,0.4481,0.0,7.01e-06,1.0,0.0,0.0,0.0,0.0,0.2958,False,False,-1.0,-1.0,95.52,77.46,False,0.0,bearish,0.0,0.0,0.108811,0.085133,trade,yes,False,False,35.0,53.48,,0.750421,0.05,50.0,1000.0,True,True,8.48,0.0,-6.0,0.464,0.3479,0.1916,0.1317,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4557184937148424,0.855,True,8.48,2026-W16
2026-04-15 13:03:05+00:00,KXSOLD-26APR1510-T82.9999,2026-04-15 13:03:05,2026-04-15 13:00,2026-04-15T14:00:00Z,83.55,83.0,-0.6584,0.84,real,0.996107,-2.6612,0.00045527,0.00032707,0.00088074,0.3714,0.06,0.00054854,0.0,-1.0,0.0,1.0,0.0,0.0812,2.0,0.0,0.0453,0.0,-7.1e-07,1.0,0.0,0.0,-1.0,-1.0,0.4514,False,False,-1.0,-1.0,100.0,100.0,False,0.0,bearish,0.0,0.0,0.13,0.105592,trade,yes,False,False,35.0,56.88,,0.8125,0.05,50.0,1000.0,True,True,9.52,0.0,-8.0,0.452,0.3473,0.0478,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4977062198082943,0.84,True,9.52,2026-W16
2026-04-15 14:02:50+00:00,KXSOLD-26APR1511-T82.9999,2026-04-15 14:02:50,2026-04-15 14:00,2026-04-15T15:00:00Z,83.57,83.0,-0.6852,0.825,real,0.994212,-2.5248,0.00057807,0.0002342,0.00097344,0.2406,0.07,0.0005299,0.0,-1.0,0.0,0.0,0.0,-0.0349,2.0,0.0,0.0,0.0,-4.09e-06,0.0,0.0,0.0,0.0,0.0,-0.1151,False,False,1.0,0.0,33.33,33.33,False,0.0,bearish,0.0,0.0,0.145,0.119894,trade,yes,False,False,35.0,57.11,,0.828571,0.05,50.0,1000.0,True,True,10.61,0.0,0.0,0.5301,-0.2156,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4610729872449177,0.825,True,10.61,2026-W16
2026-04-15 15:01:46+00:00,KXSOLD-26APR1512-T83.9999,2026-04-15 15:01:46,2026-04-15 15:00,2026-04-15T16:00:00Z,84.34,84.0,-0.4032,0.725,real,0.904918,-1.3101,0.00083779,0.00029588,0.00088603,0.3339,0.07,0.00053194,0.0,0.0,1.0,1.0,1.0,0.2212,2.0,0.0,0.0,0.0,1.52e-06,1.0,0.0,0.0,-1.0,-1.0,0.7248,False,False,-1.0,-1.0,88.29,89.56,True,1.0,bearish,0.0,0.0,0.157875,0.128919,trade,yes,False,False,36.0,58.2,,0.574091,0.05,50.0,1000.0,True,True,18.97,0.0,-9.0,0.452,-0.083,-0.0356,-0.0356,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4954366116075329,0.725,True,18.97,2026-W16
2026-04-15 19:25:12+00:00,KXSOLD-26APR1516-T84.9999,2026-04-15 19:25:12,2026-04-15 19:00,2026-04-15T20:00:00Z,85.14,85.0,-0.1587,0.675,real,0.771363,-0.7433,0.00037978,0.00032321,0.00059357,0.5445,0.15,0.00043135,0.0,-1.0,0.0,3.0,0.0,0.0448,2.0,0.0,0.2942,-1.0,0.0001,0.0,1.0,-1.0,-2.0,-2.0,1.1872,False,False,-1.0,-1.0,90.55,92.65,True,1.0,neutral,0.0,0.0,0.04327,0.012913,trade,yes,False,False,76.0,34.77,,0.133137,0.05,50.0,1000.0,True,True,24.07,0.0,-10.0,0.452,0.1412,0.0118,0.0118,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4638579646326783,0.675,True,24.07,2026-W16
2026-04-15 21:08:03+00:00,KXSOLD-26APR1518-T84.9999,2026-04-15 21:08:03+00:00,2026-04-15 21:00,2026-04-15T22:00:00Z,84.7,85.0,0.3511,0.245,real,0.150227,1.0355,0.00069039,0.00046229,0.00070461,0.6561,0.23,0.00055922,0.0,0.0,1.0,2.0,-1.0,-0.1273,2.0,0.0,0.3072,-1.0,0.00010233,0.0,0.0,0.0,-1.0,-1.0,0.6281,False,False,1.0,1.0,19.84,22.22,True,0.0,bullish,0.0,0.0,0.05176,0.025848,trade,no,False,False,35.0,51.93,,0.211267,0.05,50.0,1000.0,False,True,16.23,1.0,0.0,0.5882,0.0,-0.1296,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5054919486580031,0.755,True,16.23,2026-W16
2026-04-15 22:01:30+00:00,KXSOLD-26APR1519-T84.9999,2026-04-15 22:01:30+00:00,2026-04-15 22:00,2026-04-15T23:00:00Z,84.76,85.0,0.2801,0.33,real,0.225206,0.7547,0.00070203,0.00050851,0.00083149,0.6116,0.22,0.0006377,-1.0,-1.0,0.0,1.0,0.0,-0.0706,2.0,0.0,0.4487,-1.0,0.00010233,0.0,0.0,0.0,-1.0,-1.0,0.616,False,False,0.0,0.0,31.72,31.03,False,1.0,bullish,0.0,0.0,0.173613,0.149377,trade,no,False,False,36.0,58.47,,0.526099,0.05,50.0,1000.0,True,False,-50.0,1.0,-1.0,0.4231,0.3908,0.059,-0.0707,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5046896125046213,0.6699999999999999,False,-50.0,2026-W16
2026-04-16 00:06:27+00:00,KXSOLD-26APR1521-T84.9999,2026-04-16 00:06:27+00:00,2026-04-16 00:00,2026-04-16T01:00:00Z,84.76,85.0,0.2801,0.195,real,0.042444,1.723,0.00035283,0.00024737,0.00044479,0.5561,0.11,0.00032634,0.0,-1.0,0.0,1.0,0.0,-0.0145,2.0,0.0,0.6494,-1.0,9.833e-05,0.0,0.0,0.0,0.0,0.0,,False,False,1.0,0.0,44.55,51.16,False,0.0,bullish,0.0,0.0,0.143204,0.124766,trade,no,False,False,34.0,53.51,,0.73438,0.05,50.0,1000.0,False,True,12.11,1.0,0.0,0.5882,-0.0354,-0.1178,-0.1178,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5015338652744716,0.8049999999999999,True,12.11,2026-W16
2026-04-16 01:02:01+00:00,KXSOLD-26APR1522-T84.9999,2026-04-16 01:02:01+00:00,2026-04-16 01:00,2026-04-16T02:00:00Z,84.82,85.0,0.215,0.38,real,0.263225,0.6334,0.00055757,0.00047613,0.00092392,0.5153,0.28,0.00065525,0.0,-1.0,0.0,1.0,0.0,0.0687,2.0,0.0,0.3862,-1.0,9.6e-05,0.0,0.0,0.0,0.0,0.0,0.0938,False,False,0.0,0.0,48.0,55.16,False,1.0,bullish,0.0,0.0,0.054287,0.023914,trade,no,False,False,31.0,57.93,,0.142861,0.05,50.0,1000.0,False,True,30.65,1.0,0.0,0.5882,0.3544,-0.1058,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5009655576420641,0.62,True,30.65,2026-W16
2026-04-16 03:02:35+00:00,KXSOLD-26APR1600-T84.9999,2026-04-16 03:02:35+00:00,2026-04-16 03:00,2026-04-16T04:00:00Z,85.18,85.0,-0.2114,0.665,real,0.727732,-0.606,0.00073927,0.00069313,0.00065575,1.057,0.19,0.00067818,0.0,-1.0,0.0,1.0,0.0,0.0198,2.0,0.0,0.3333,-1.0,0.00010233,1.0,0.0,0.0,-1.0,-1.0,0.265,False,False,-1.0,0.0,79.75,83.97,True,1.0,bullish,0.0,0.0,0.116415,0.085821,trade,yes,False,False,36.0,57.37,,0.347507,0.05,50.0,1000.0,True,True,25.19,1.0,0.0,0.5882,-0.0117,-0.1758,0.0587,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4952934544254796,0.665,True,25.19,2026-W16
2026-04-16 04:01:24+00:00,KXSOLD-26APR1601-T84.9999,2026-04-16 04:01:24+00:00,2026-04-16 04:00,2026-04-16T05:00:00Z,85.25,85.0,-0.2992,0.71,real,0.901634,-1.2909,0.0004969,0.00027172,0.0007076,0.384,0.24,0.00044607,0.0,-1.0,0.0,2.0,0.0,0.0531,2.0,0.0,0.4037,-1.0,0.00021733,0.0,0.0,0.0,-1.0,-1.0,0.233,False,False,0.0,-1.0,82.42,84.25,False,1.0,bullish,0.0,0.0,0.164702,0.135289,trade,yes,False,False,42.0,58.57,,0.567939,0.05,50.0,1000.0,True,True,20.42,1.0,-2.0,0.4737,-0.1872,-0.0117,-0.0117,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4984513993560784,0.71,True,20.42,2026-W16
2026-04-16 04:09:47+00:00,KXSOLD-26APR1601-T83.9999,2026-04-16 04:09:47+00:00,2026-04-16 04:00,2026-04-16T05:00:00Z,85.28,84.0,-1.5039,0.855,real,0.999637,-3.3796,0.0004595,0.00020359,0.00202146,0.1007,0.29,0.00093074,0.0,-1.0,0.0,1.0,0.0,0.0145,2.0,0.0,0.5623,-1.0,0.00021733,0.0,0.0,0.0,0.0,0.0,0.1527,False,False,0.0,0.0,76.92,82.42,False,1.0,bullish,0.0,0.0,0.115,0.091322,trade,yes,False,False,42.0,50.19,,0.793103,0.05,50.0,1000.0,True,True,8.48,1.0,0.0,0.5882,-0.0586,-0.0586,-0.0586,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4984513993560784,0.855,True,8.48,2026-W16
2026-04-16 09:02:19+00:00,KXSOLD-26APR1606-T84.9999,2026-04-16 09:02:19+00:00,2026-04-16 09:00,2026-04-16T10:00:00Z,85.04,85.0,-0.053,0.54,real,0.563968,-0.161,0.00046358,0.00059964,0.00069569,0.8619,0.2,0.00063806,0.0,0.0,1.0,1.0,0.0,0.0215,2.0,0.0,0.194,-1.0,0.00019067,-1.0,0.0,0.0,0.0,0.0,-0.1503,False,False,1.0,1.0,11.94,16.92,False,0.0,bullish,0.0,0.0,0.089441,0.057053,trade,yes,False,False,41.0,57.64,,0.194437,0.05,50.0,1000.0,True,True,42.59,0.0,2.0,0.5829,-0.0705,-0.1995,-0.1995,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4831614143207205,0.54,True,42.59,2026-W16
2026-04-16 10:01:59+00:00,KXSOLD-26APR1607-T84.9999,2026-04-16 10:01:59+00:00,2026-04-16 10:00,2026-04-16T11:00:00Z,85.24,85.0,-0.2788,0.695,real,0.841819,-1.002,0.00045075,0.00041757,0.00071864,0.5811,0.25,0.000538,0.0,-1.0,0.0,1.0,0.0,-0.0008,2.0,0.0,0.2663,-1.0,0.000199,1.0,0.0,0.0,0.0,0.0,0.0914,False,False,0.0,0.0,43.28,50.75,False,0.0,bullish,0.0,0.0,0.148299,0.118461,trade,yes,False,False,42.0,57.99,,0.486227,0.05,50.0,1000.0,True,True,21.94,0.0,0.0,0.5282,-0.2341,-0.1757,-0.1757,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4908716426197855,0.695,True,21.94,2026-W16
2026-04-16 10:13:30+00:00,KXSOLD-26APR1607-T83.9999,2026-04-16 10:13:30+00:00,2026-04-16 10:00,2026-04-16T11:00:00Z,85.0,84.0,-1.1737,0.855,real,0.985379,-2.1802,0.00053894,0.00065091,0.00163688,0.3977,0.29,0.0010453,0.0,0.0,1.0,1.0,0.0,0.0135,2.0,0.0,0.3686,-1.0,0.00019533,1.0,0.0,0.0,0.0,0.0,-0.1433,False,False,1.0,1.0,13.43,40.8,False,0.0,bullish,0.0,0.0,0.115,0.091322,trade,yes,False,False,42.0,46.46,,0.793103,0.05,50.0,1000.0,True,True,8.48,0.0,2.0,0.5829,-0.4099,-0.2346,-0.2346,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4908716426197855,0.855,True,8.48,2026-W16
2026-04-16 11:12:08+00:00,KXSOLD-26APR1608-T84.9999,2026-04-16 11:12:08+00:00,2026-04-16 11:00,2026-04-16T12:00:00Z,85.04,85.0,-0.0501,0.57,real,0.600144,-0.2537,0.00056191,0.00042602,0.00041076,1.0371,0.18,0.00041991,0.0,-1.0,0.0,1.0,0.0,-0.0147,2.0,0.0,0.6886,-1.0,0.00020133,0.0,0.0,0.0,0.0,0.0,-0.1286,False,False,0.0,0.0,48.75,43.15,False,0.0,bullish,0.0,0.0,0.042207,0.01005,trade,yes,False,False,41.0,47.83,,0.098156,0.049078,49.08,1000.0,True,True,37.03,0.0,0.0,0.5282,-0.0588,-0.0588,-0.0705,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.4856831390457572,0.57,True,37.03,2026-W16
