feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,pnl_remainder
vol_ratio,<0.3396(q0.3),106,0.9433962264150944,0.30306603773584917,2088.3599999999997,10,58.71982565936522,0.16447154471544723,2937.9799999999996
vol_ratio,>=0.4884(q0.4),211,0.8151658767772512,0.1492654028436019,2346.09,13,16.184253045773684,0.2914184397163121,2680.25
vol_ratio,<0.4884(q0.4),141,0.950354609929078,0.2914184397163121,2680.25,10,46.9666826068387,0.1492654028436019,2346.09
vol_ratio,>=0.609(q0.5),176,0.7954545454545454,0.13338068181818175,1803.9,13,20.951635861829164,0.2790340909090909,3222.44
vol_ratio,<0.609(q0.5),176,0.9431818181818182,0.2790340909090909,3222.44,11,40.83551594443962,0.13338068181818175,1803.9
vol_ratio,>=0.7016(q0.6),141,0.8014184397163121,0.15797872340425545,1776.6499999999996,13,22.317845383164943,0.238436018957346,3249.69
vol_ratio,<0.7016(q0.6),211,0.9146919431279621,0.238436018957346,3249.69,12,39.71221058687806,0.15797872340425545,1776.6499999999996
vol_ratio,>=0.8024(q0.7),106,0.7924528301886793,0.16778301886792468,1476.4799999999998,12,23.810007585609014,0.22276422764227655,3549.8599999999997
vol_ratio,<0.8024(q0.7),246,0.9024390243902439,0.22276422764227655,3549.8599999999997,13,37.951136091444354,0.16778301886792468,1476.4799999999998
vol_ratio,>=0.9378(q0.8),71,0.7464788732394366,0.166338028169014,1009.1300000000001,11,30.414463352274883,0.21628113879003552,4017.2099999999996
vol_ratio,<0.9378(q0.8),281,0.900355871886121,0.21628113879003552,4017.2099999999996,13,33.91881430146793,0.166338028169014,1009.1300000000001
vol_ratio,>=1.265(q0.9),36,0.6944444444444444,0.18361111111111095,858.4100000000001,8,43.510676716254466,0.2087816455696202,4167.93
vol_ratio,<1.265(q0.9),316,0.8892405063291139,0.2087816455696202,4167.93,13,31.697206410205702,0.18361111111111095,858.4100000000001
spread,>=0.023(q0.1),300,0.83,0.17256666666666653,4421.969999999999,13,32.673331587652214,0.16514705882352942,941.8
spread,<0.023(q0.1),34,0.7058823529411765,0.16514705882352942,941.8,11,49.80949942774531,0.17256666666666653,4421.969999999999
spread,>=0.05(q0.2),278,0.8273381294964028,0.16901079136690644,3563.6000000000004,13,40.47138532506847,0.18571428571428572,1800.17
spread,<0.05(q0.2),56,0.7678571428571429,0.18571428571428572,1800.17,13,31.831064532116887,0.16901079136690644,3563.6000000000004
spread,>=0.09(q0.3),241,0.8257261410788381,0.16417012448132773,2714.66,10,30.727008895711972,0.19161290322580637,2649.1100000000006
spread,<0.09(q0.3),93,0.7956989247311828,0.19161290322580637,2649.1100000000006,13,44.84018199043938,0.16417012448132773,2714.66
