config,week,n,auc,rank_ic
A+B,2025-09-11/2025-09-17,168,0.5329553508150248,0.05707730819815891
A+B,2025-09-18/2025-09-24,168,0.5971651311126861,0.16828599901005564
A+B,2025-09-25/2025-10-01,168,0.47725972540045764,-0.03920897143538306
A+B,2025-10-02/2025-10-08,168,0.5414585414585416,0.071559799179479
A+B,2025-10-09/2025-10-15,135,0.5079545454545454,0.01353974470685448
A+B,2025-10-16/2025-10-22,168,0.5726435152374203,0.12581557183465136
A+B,2025-10-23/2025-10-29,168,0.5727492533067843,0.1257842093463028
A+B,2025-10-30/2025-11-05,168,0.6280470521541951,0.2217880695203949
A+B,2025-11-06/2025-11-12,168,0.5067404569320278,0.011667572522389032
A+B,2025-11-13/2025-11-19,168,0.5902668759811617,0.15580575897081053
A+B,2025-11-20/2025-11-26,168,0.5326148610323312,0.056475582543559666
A+B,2025-11-27/2025-12-03,168,0.5949656750572082,0.16374061027103368
A+B,2025-12-04/2025-12-10,168,0.6201220377465588,0.20792842400425932
A+B,2025-12-11/2025-12-17,168,0.6096142938173569,0.18980706654857227
A+B,2025-12-18/2025-12-24,168,0.5684659090909091,0.11845400356820847
A+B,2025-12-25/2025-12-31,168,0.5227498228206945,0.039401754691632276
A+B,2026-01-01/2026-01-07,168,0.6233821646991893,0.21332917037841448
A+B,2026-01-08/2026-01-14,168,0.650737379466818,0.2610154097556693
A+B,2026-01-15/2026-01-21,168,0.48083524027459956,-0.03304410154240873
A+B,2026-01-22/2026-01-28,168,0.6453810131971051,0.25165127604883325
A+B,2026-01-29/2026-02-04,168,0.5196759259259259,0.033730756289949565
A+B,2026-02-05/2026-02-11,168,0.5039772727272728,0.006881145435497588
A+B,2026-02-12/2026-02-18,168,0.49886557005104937,-0.001964369331359883
A+B,2026-02-19/2026-02-25,168,0.5107381595790073,0.018566388671839414
A+B,2026-02-26/2026-03-04,168,0.5062367115520907,0.01080184332998175
A+B,2026-03-05/2026-03-11,168,0.5502849002849003,0.08688562902204706
A+B,2026-03-12/2026-03-18,168,0.4350649350649351,-0.11208650668518236
A+B,2026-03-19/2026-03-25,168,0.5221119773210489,0.03830107984003229
A+B,2026-03-26/2026-04-01,168,0.5139914772727273,0.02422455006419486
A+B,2026-04-02/2026-04-08,168,0.533309709425939,0.057712956400807036
A+B,2026-04-09/2026-04-15,168,0.5666808390022676,0.11549701251752682
A+B,2026-04-16/2026-04-22,168,0.5374627501064282,0.0648489453014306
A+B,2026-04-23/2026-04-29,168,0.5969206754647368,0.16777707162097216
A+B,2026-04-30/2026-05-06,168,0.5283345349675559,0.0486553756834081
A+B,2026-05-07/2026-05-13,168,0.5312499999999999,0.0540666216330125
A+B,2026-05-14/2026-05-20,168,0.5473960550588903,0.08204182068032145
A+B,2026-05-21/2026-05-27,168,0.5637073863636364,0.11022294807430447
A+B,2026-05-28/2026-06-03,168,0.5135135135135135,0.023240052354095153
A+B,2026-06-04/2026-06-10,168,0.5093590470788429,0.01620604698371903
A+B,2026-06-11/2026-06-17,168,0.5753686897334089,0.13050935639536793
A+B,2026-06-18/2026-06-24,168,0.546650547575025,0.08066080901458188
A+B,2026-06-25/2026-07-01,168,0.49283382999858094,-0.012404722999458731
A+B,2026-07-02/2026-07-08,20,0.5104166666666667,0.01769980813511972
A+E,2024-06-27/2024-07-03,24,0.3949579831932773,-0.1655362958807755
A+E,2024-07-04/2024-07-10,168,0.50960034134547,0.016599257252616042
A+E,2024-07-11/2024-07-17,168,0.5837058399423216,0.14377685038606644
A+E,2024-07-18/2024-07-24,168,0.5640680368532955,0.11096495225951586
A+E,2024-07-25/2024-07-31,168,0.6138782460621541,0.19712056735194103
A+E,2024-08-01/2024-08-07,168,0.5475549255846917,0.08236316946444007
A+E,2024-08-08/2024-08-14,168,0.5241066364152014,0.04174282188002236
A+E,2024-08-15/2024-08-21,168,0.5581362007168459,0.10011699082381816
A+E,2024-08-22/2024-08-28,168,0.5801136363636363,0.13860829739813235
A+E,2024-08-29/2024-09-04,168,0.48873139617292705,-0.019516831088594883
A+E,2024-09-05/2024-09-11,168,0.49842293906810037,-0.002716272731653079
A+E,2024-09-12/2024-09-18,168,0.49163713678242377,-0.01456617785952542
A+E,2024-09-19/2024-09-25,168,0.6002692743764172,0.17371654633328107
A+E,2024-09-26/2024-10-02,168,0.5616809116809116,0.10656354271248458
A+E,2024-10-03/2024-10-09,168,0.5278409090909091,0.04816801804848311
A+E,2024-10-10/2024-10-16,168,0.48332374928119604,-0.028679358710825283
A+E,2024-10-17/2024-10-23,168,0.5480113636363637,0.08309354557201369
A+E,2024-10-24/2024-10-30,168,0.5329488103821197,0.05657861103513624
A+E,2024-10-31/2024-11-06,168,0.5423076923076923,0.07309319205667052
A+E,2024-11-07/2024-11-13,168,0.47694334650856396,-0.039295103977350046
A+E,2024-11-14/2024-11-20,168,0.5156617647058823,0.026652257145370752
A+E,2024-11-21/2024-11-27,168,0.5197695918077088,0.034181849778212814
A+E,2024-11-28/2024-12-04,168,0.5149338643151756,0.025828487365380574
A+E,2024-12-05/2024-12-11,168,0.49564396689414836,-0.007454935508192489
A+E,2024-12-12/2024-12-18,168,0.47814672910458356,-0.037832046575137
A+E,2024-12-19/2024-12-25,168,0.532638001986661,0.05663424421096109
A+E,2024-12-26/2025-01-01,168,0.5884232954545453,0.1530161102552148
A+E,2025-01-02/2025-01-08,168,0.5132102272727272,0.02285523305361699
A+E,2025-01-09/2025-01-15,168,0.5234765234765235,0.04052183963202217
A+E,2025-01-16/2025-01-22,168,0.5527030892448512,0.09087380916810374
A+E,2025-01-23/2025-01-29,168,0.5458540042523033,0.0794173443773269
A+E,2025-01-30/2025-02-05,168,0.5290798611111112,0.04985207363441075
A+E,2025-02-06/2025-02-12,168,0.48314606741573035,-0.029140641717397248
A+E,2025-02-13/2025-02-19,168,0.5253828701077708,0.04395398746491364
A+E,2025-02-20/2025-02-26,168,0.5434443656980865,0.07524384930208905
A+E,2025-02-27/2025-03-05,168,0.5961647727272728,0.16637626642256667
A+E,2025-03-06/2025-03-12,168,0.5659090909090909,0.11403041007396002
A+E,2025-03-13/2025-03-19,168,0.4923425978445831,-0.013259484597183575
A+E,2025-03-20/2025-03-26,168,0.5733181624235529,0.12676785907726118
A+E,2025-03-27/2025-04-02,168,0.44491708723864454,-0.09458668168632983
A+E,2025-04-03/2025-04-09,168,0.5295602018745493,0.050771177301273514
A+E,2025-04-10/2025-04-16,168,0.5106550343249427,0.018373382562573985
A+E,2025-04-17/2025-04-23,168,0.5088892049495093,0.015451346566564238
A+E,2025-04-24/2025-04-30,168,0.47512544802867385,-0.0428425409253236
A+E,2025-05-01/2025-05-07,168,0.5442239546420977,0.07700127128066743
A+E,2025-05-08/2025-05-14,168,0.4752376897970768,-0.042862976950671296
A+E,2025-05-15/2025-05-21,168,0.5104181532752962,0.017982358883990687
A+E,2025-05-22/2025-05-28,168,0.4951704545454545,-0.008356263493549334
A+E,2025-05-29/2025-06-04,168,0.5164272507466932,0.028501791212307014
A+E,2025-06-05/2025-06-11,168,0.4794159544159544,-0.03557964939041392
A+E,2025-06-12/2025-06-18,168,0.45133437990580844,-0.08402371293262956
A+E,2025-06-19/2025-06-25,168,0.5138908575478384,0.024565688024099676
A+E,2025-06-26/2025-07-02,168,0.5055980725623583,0.00969892631195111
A+E,2025-07-03/2025-07-09,168,0.5891053904138814,0.15406413911135622
A+E,2025-07-10/2025-07-16,168,0.47883522727272726,-0.036617523924612164
A+E,2025-07-17/2025-07-23,168,0.5021270561542824,0.003683190165884326
A+E,2025-07-24/2025-07-30,168,0.6120481927710842,0.19406284787374029
A+E,2025-07-31/2025-08-06,168,0.5258867276887872,0.044634112137134176
A+E,2025-08-07/2025-08-13,168,0.5149136577708007,0.025741837334628065
A+E,2025-08-14/2025-08-20,168,0.6041816870944484,0.17889724555223144
A+E,2025-08-21/2025-08-27,168,0.4407260351673284,-0.10263823262264321
A+E,2025-08-28/2025-09-03,168,0.5337349397590361,0.058427561059081305
A+E,2025-09-04/2025-09-10,168,0.5556272401433692,0.09579640344250347
A+E,2025-09-11/2025-09-17,168,0.6327427356484763,0.22990712448319503
A+E,2025-09-18/2025-09-24,168,0.5425939050318923,0.07377088650987851
A+E,2025-09-25/2025-10-01,168,0.4483695652173913,-0.0890216269696433
A+E,2025-10-02/2025-10-08,168,0.5608677037248466,0.1050611165234003
A+E,2025-10-09/2025-10-15,135,0.5929545454545455,0.15822158814581377
A+E,2025-10-16/2025-10-22,168,0.5220411055988661,0.03817428569812348
A+E,2025-10-23/2025-10-29,168,0.528658796757218,0.04955135519702837
A+E,2025-10-30/2025-11-05,168,0.5690192743764173,0.11954700776564349
A+E,2025-11-06/2025-11-12,168,0.5406555981268625,0.07037388479293595
A+E,2025-11-13/2025-11-19,168,0.5936920222634509,0.16171775614914957
A+E,2025-11-20/2025-11-26,168,0.5350255246738513,0.06064990310573638
A+E,2025-11-27/2025-12-03,168,0.539187643020595,0.0675676614672639
A+E,2025-12-04/2025-12-10,168,0.5740031218958421,0.12809766464054487
A+E,2025-12-11/2025-12-17,168,0.6623652864435622,0.2811501826625035
A+E,2025-12-18/2025-12-24,168,0.5563920454545455,0.09756481206759081
A+E,2025-12-25/2025-12-31,168,0.5406094968107725,0.07033397332805388
A+E,2026-01-01/2026-01-07,168,0.5807139809415446,0.1395553055797201
A+E,2026-01-08/2026-01-14,168,0.5530346001134431,0.0918342081360492
A+E,2026-01-15/2026-01-21,168,0.4709668192219679,-0.05005925283888529
A+E,2026-01-22/2026-01-28,168,0.5969916276429686,0.16789022776953483
A+E,2026-01-29/2026-02-04,168,0.49146412037037035,-0.014633195743434002
A+E,2026-02-05/2026-02-11,168,0.5014204545454546,0.002457583040486718
A+E,2026-02-12/2026-02-18,168,0.5450935904707884,0.07808916543819452
A+E,2026-02-19/2026-02-25,168,0.5347034561228843,0.06000362069305827
A+E,2026-02-26/2026-03-04,168,0.5298369950389794,0.051677327455162805
A+E,2026-03-05/2026-03-11,168,0.569088319088319,0.11936093652351919
A+E,2026-03-12/2026-03-18,168,0.49707435421721136,-0.00504983092316461
A+E,2026-03-19/2026-03-25,168,0.539475549255847,0.06837002293843981
A+E,2026-03-26/2026-04-01,168,0.5324573863636364,0.05615509738778103
A+E,2026-04-02/2026-04-08,168,0.497165131112686,-0.004909972280133951
A+E,2026-04-09/2026-04-15,168,0.6376842403628118,0.2384843986691044
A+E,2026-04-16/2026-04-22,168,0.4834681424719739,-0.02861625681806994
A+E,2026-04-23/2026-04-29,168,0.5870583226905066,0.15069610106389994
A+E,2026-04-30/2026-05-06,168,0.5444844989185291,0.07638731511745965
A+E,2026-05-07/2026-05-13,168,0.6092329545454546,0.18898574428205875
A+E,2026-05-14/2026-05-20,168,0.47864339435220665,-0.0369678058031717
A+E,2026-05-21/2026-05-27,168,0.53515625,0.06082460296970926
A+E,2026-05-28/2026-06-03,168,0.4882116158711904,-0.020273557847587782
A+E,2026-06-04/2026-06-10,168,0.5035450935904708,0.006138898868986276
A+E,2026-06-11/2026-06-17,168,0.6107487237663074,0.1917714346370439
A+E,2026-06-18/2026-06-24,168,0.5645000711136396,0.11152128824740627
A+E,2026-06-25/2026-07-01,168,0.5277423016886618,0.04802127217109591
A+E,2026-07-02/2026-07-08,20,0.46875,-0.053099424405359155
A+B+E,2024-06-27/2024-07-03,24,0.45378151260504196,-0.07283597018754123
A+B+E,2024-07-04/2024-07-10,168,0.5099559095434505,0.017213924749483366
A+B+E,2024-07-11/2024-07-17,168,0.5403028118240808,0.0692222537608697
A+B+E,2024-07-18/2024-07-24,168,0.5495393338058114,0.08580008264626468
A+B+E,2024-07-25/2024-07-31,168,0.6047963672484745,0.18140004858493267
A+B+E,2024-08-01/2024-08-07,168,0.50049610205528,0.0008592282954561557
A+B+E,2024-08-08/2024-08-14,168,0.5439591605218378,0.07611926342827607
A+B+E,2024-08-15/2024-08-21,168,0.5535483870967742,0.09221626651712966
A+B+E,2024-08-22/2024-08-28,168,0.584943181818182,0.14696160608669848
A+B+E,2024-08-29/2024-09-04,168,0.5206945428773919,0.03584220800032337
A+B+E,2024-09-05/2024-09-11,168,0.5361290322580645,0.06222139284287969
A+B+E,2024-09-12/2024-09-18,168,0.5403260099220412,0.06989523360269295
A+B+E,2024-09-19/2024-09-25,168,0.6048044217687074,0.1815300289803533
A+B+E,2024-09-26/2024-10-02,168,0.5460113960113961,0.07949192267442619
A+B+E,2024-10-03/2024-10-09,168,0.5488636363636364,0.08453978677897035
A+B+E,2024-10-10/2024-10-16,168,0.5376653248993675,0.06477546507205245
A+B+E,2024-10-17/2024-10-23,168,0.5931818181818183,0.16121693742117146
A+B+E,2024-10-24/2024-10-30,168,0.5242970439798125,0.04172205657515709
A+B+E,2024-10-31/2024-11-06,168,0.5045584045584046,0.007875370726066649
A+B+E,2024-11-07/2024-11-13,168,0.5341092080222516,0.05814170170969224
A+B+E,2024-11-14/2024-11-20,168,0.5226470588235295,0.03912810697930705
A+B+E,2024-11-21/2024-11-27,168,0.566775707580714,0.11545588717123981
A+B+E,2024-11-28/2024-12-04,168,0.5061868866448584,0.010697217897409083
A+B+E,2024-12-05/2024-12-11,168,0.43037607085813856,-0.11914265576075765
A+B+E,2024-12-12/2024-12-18,168,0.6253724989357173,0.2171028560949123
A+B+E,2024-12-19/2024-12-25,168,0.5209308925784022,0.03623090601971976
A+B+E,2024-12-26/2025-01-01,168,0.5593750000000001,0.10272567114421398
A+B+E,2025-01-02/2025-01-08,168,0.5498579545454546,0.08626007313784476
A+B+E,2025-01-09/2025-01-15,168,0.5477379763094048,0.08239851280797213
A+B+E,2025-01-16/2025-01-22,168,0.5463386727688787,0.07989752669851642
A+B+E,2025-01-23/2025-01-29,168,0.465272856130404,-0.06014613290379911
A+B+E,2025-01-30/2025-02-05,168,0.5834780092592593,0.14310769396544776
A+B+E,2025-02-06/2025-02-12,168,0.505760204807282,0.009959453525953593
A+B+E,2025-02-13/2025-02-19,168,0.5402722631877481,0.06973506714074325
A+B+E,2025-02-20/2025-02-26,168,0.5108433734939759,0.018780275600684543
A+B+E,2025-02-27/2025-03-05,168,0.5524147727272728,0.0906836666320932
A+B+E,2025-03-06/2025-03-12,168,0.5463068181818183,0.08011619328472191
A+B+E,2025-03-13/2025-03-19,168,0.48631593874078277,-0.023695250036717613
A+B+E,2025-03-20/2025-03-26,168,0.5546863888493813,0.09455333038837425
A+B+E,2025-03-27/2025-04-02,168,0.4357606344628695,-0.11030965106369427
A+B+E,2025-04-03/2025-04-09,168,0.5206921413121846,0.035531997838069505
A+B+E,2025-04-10/2025-04-16,168,0.5814502288329518,0.1404514731210963
A+B+E,2025-04-17/2025-04-23,168,0.4761058170957189,-0.0413245856297208
A+B+E,2025-04-24/2025-04-30,168,0.4726881720430107,-0.047038255526148924
A+B+E,2025-05-01/2025-05-07,168,0.5709425939050319,0.12573116158890857
A+B+E,2025-05-08/2025-05-14,168,0.5175251880232723,0.03034002730452542
A+B+E,2025-05-15/2025-05-21,168,0.48579991437134296,-0.024527666704265687
A+B+E,2025-05-22/2025-05-28,168,0.5448863636363637,0.07980725727510106
A+B+E,2025-05-29/2025-06-04,168,0.531432228701465,0.055505199382622446
A+B+E,2025-06-05/2025-06-11,168,0.5291310541310541,0.0503289231756496
A+B+E,2025-06-12/2025-06-18,168,0.4688882546025403,-0.05371049715281874
A+B+E,2025-06-19/2025-06-25,168,0.5146704464918498,0.02540867247160493
A+B+E,2025-06-26/2025-07-02,168,0.5218253968253967,0.03780336590535749
A+B+E,2025-07-03/2025-07-09,168,0.5919499359977243,0.15898832294955043
A+B+E,2025-07-10/2025-07-16,168,0.4352272727272727,-0.11206436852096072
A+B+E,2025-07-17/2025-07-23,168,0.5262336925694838,0.04542601204590669
A+B+E,2025-07-24/2025-07-30,168,0.595747696669029,0.16583106102303805
A+B+E,2025-07-31/2025-08-06,168,0.5360411899313502,0.062142520765512785
A+B+E,2025-08-07/2025-08-13,168,0.48551448551448556,-0.02500282140005892
A+B+E,2025-08-14/2025-08-20,168,0.578082191780822,0.13408008092253748
A+B+E,2025-08-21/2025-08-27,168,0.49914917753828697,-0.0014732760663537304
A+B+E,2025-08-28/2025-09-03,168,0.5238128986534373,0.04124841313531846
A+B+E,2025-09-04/2025-09-10,168,0.5363440860215053,0.06340436183279902
A+B+E,2025-09-11/2025-09-17,168,0.5882352941176471,0.15281988969184482
A+B+E,2025-09-18/2025-09-24,168,0.5600283486888732,0.10396662375019483
A+B+E,2025-09-25/2025-10-01,168,0.5223112128146454,0.03846917952150791
A+B+E,2025-10-02/2025-10-08,168,0.5540174111602683,0.09323712216672218
A+B+E,2025-10-09/2025-10-15,135,0.55,0.08510696672879958
A+B+E,2025-10-16/2025-10-22,168,0.5339475549255848,0.05879576478907122
A+B+E,2025-10-23/2025-10-29,168,0.5507040250320012,0.08766778227166556
A+B+E,2025-10-30/2025-11-05,168,0.5921201814058957,0.15955966128884655
A+B+E,2025-11-06/2025-11-12,168,0.5294451539662268,0.05096886943990998
A+B+E,2025-11-13/2025-11-19,168,0.5979734551163123,0.1691077526220734
A+B+E,2025-11-20/2025-11-26,168,0.5677821894498014,0.11737099328618053
A+B+E,2025-11-27/2025-12-03,168,0.5647883295194508,0.11170857899514797
A+B+E,2025-12-04/2025-12-10,168,0.6118915850716616,0.19368170387165795
A+B+E,2025-12-11/2025-12-17,168,0.6196823596142939,0.2072408333337581
A+B+E,2025-12-18/2025-12-24,168,0.5642045454545455,0.11108134774446106
A+B+E,2025-12-25/2025-12-31,168,0.513111268603827,0.022708176379912685
A+B+E,2026-01-01/2026-01-07,168,0.6000568909116769,0.17299939643230502
A+B+E,2026-01-08/2026-01-14,168,0.5538854225751559,0.09330748420240291
A+B+E,2026-01-15/2026-01-21,168,0.44836956521739135,-0.0890216269696433
A+B+E,2026-01-22/2026-01-28,168,0.6497800482474813,0.25926574310277106
A+B+E,2026-01-29/2026-02-04,168,0.4813368055555556,-0.03199461442208451
A+B+E,2026-02-05/2026-02-11,168,0.5110795454545455,0.01916890514174328
A+B+E,2026-02-12/2026-02-18,168,0.5367271695972773,0.06359641686426937
A+B+E,2026-02-19/2026-02-25,168,0.523965296543877,0.04143624491662174
A+B+E,2026-02-26/2026-03-04,168,0.5323883770375619,0.05609533300335187
A+B+E,2026-03-05/2026-03-11,168,0.5334757834757834,0.057834680583560845
A+B+E,2026-03-12/2026-03-18,168,0.4375624375624376,-0.1077713955967022
A+B+E,2026-03-19/2026-03-25,168,0.5856839121190646,0.14840100131521317
A+B+E,2026-03-26/2026-04-01,168,0.48409090909090907,-0.027524599157249346
A+B+E,2026-04-02/2026-04-08,168,0.5461374911410347,0.07990863595420783
A+B+E,2026-04-09/2026-04-15,168,0.627905328798186,0.2215435741856137
A+B+E,2026-04-16/2026-04-22,168,0.5382432240669789,0.06619837330453474
A+B+E,2026-04-23/2026-04-29,168,0.5636441038739889,0.11016651762606317
A+B+E,2026-04-30/2026-05-06,168,0.5283345349675559,0.04865509861731969
A+B+E,2026-05-07/2026-05-13,168,0.6019176136363638,0.17632946335112862
A+B+E,2026-05-14/2026-05-20,168,0.5125585355470412,0.02173858487497277
A+B+E,2026-05-21/2026-05-27,168,0.5419034090909091,0.07249782813739782
A+B+E,2026-05-28/2026-06-03,168,0.538240368027602,0.06576461152202841
A+B+E,2026-06-04/2026-06-10,168,0.4826999432785026,-0.02995667021143755
A+B+E,2026-06-11/2026-06-17,168,0.5978445830969938,0.1694270692286222
A+B+E,2026-06-18/2026-06-24,168,0.5780116626368937,0.13488424951502676
A+B+E,2026-06-25/2026-07-01,168,0.5264651624804881,0.04581057421948536
A+B+E,2026-07-02/2026-07-08,20,0.4270833333333333,-0.12389865694583803
