logged_at,decision_time,asset,contract_ticker,close_time,spot,floor_strike,offset_pct,tau_minutes,spread,p_market,p_model_15m,raw_edge,side,decision,z_score,bp_5m,body_5m,dir_5m,vol_ratio,vol_ratio_5m,body_15m,bp_15m,dir_15m,upper_wick_15m,lower_wick_15m,atr_ratio_15m,range_ratio_15m,consec_dir_15m,stoch_k_5m,stoch_k_15m,chg_1m,chg_5m,chg_15m,vwap_dist,ema_bias,ema_bias_1h,ema20_dist_1h,ema50_dist_1h,nearest_res_dist_pct,composite_p_up,realized_vol_annual,vol_ratio_1h,bp_1h,chg_1h,dir_1h,consec_dir_1h,stoch_k_1h,stoch_cross_1h,rsi_1h,macd_hist_1h,donchian_breakout_1h,engulfing_1h,bb_pct_1h,mu6h,mu12h,mu24h,regime_z,arima_forecast_1h,stoch_k_4h,rsi_4h,chg_4h,bp_4h,liq_score,liq_bias,oi_chg_pct,ls_long_pct,fear_greed,cg_composite,kelly_fraction,bet_fraction,bet_amount,bankroll,resolved_yes,would_win,would_pnl,spot_at_expiry,price_move_pct,miss_pct,markov_regime_1h,markov_regime_15m,markov_eth_daily,markov_sol_6h,markov_sol_4h,markov_sol_1h,p_up_v2_btc,z_drift_6h,p_gbdt,autocorr1_15,autocorr1_30,hurst_exponent,ou_theta,ou_halflife,ou_mu_distance,kalman_velocity,kalman_residual,kc_pct_1h,kc_bo_1h,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,vwap_hmm_state,p_up_v3,v3_agree,pup_v3_hmm_state,kc_pct_5m,kc_bo_5m,kc_pct_15m,kc_bo_15m,donch_breakout_5m,donch_pos_5m,donch_breakout_15m,donch_pos_15m,stoch_cross_5m,stoch_cross_15m,kalman_velocity_5m,kalman_residual_5m,hurst_exponent_5m,ou_theta_5m,kalman_velocity_15m,kalman_residual_15m,hurst_exponent_15m,ou_theta_15m,arima_forecast_15m,logged_at_p,won,be,tedge,episode,r_chg_5m,r_bb_pctb_5m,r_bb_width_5m,r_rsi_5m,r_stoch_5m,r_donch_5m,r_kc_pctb_5m,r_chg_15m,r_bb_pctb_15m,r_bb_width_15m,r_rsi_15m,r_stoch_15m,r_donch_15m,r_kc_pctb_15m,r_chg_1h,r_bb_pctb_1h,r_bb_width_1h,r_rsi_1h,r_stoch_1h,r_donch_1h,r_kc_pctb_1h,r_chg_4h,r_bb_pctb_4h,r_bb_width_4h,r_rsi_4h,r_stoch_4h,r_donch_4h,r_kc_pctb_4h,r_chg_1d,r_bb_pctb_1d,r_bb_width_1d,r_rsi_1d,r_stoch_1d,r_donch_1d,r_kc_pctb_1d,week,z_1h_ago,z_delta_1h,mins_below,chg_b15,sto_b15,chg_b60,sto_b60,offset_atr,ep_pos
2026-06-07 16:06:51.948839+00:00,2026-06-07T16:06:51.924547+00:00,SOL,KXSOL15M-26JUN071215-15,2026-06-07 16:15:00+00:00,64.8475,64.9282,-0.1243,8.14,0.04,0.32,0.2114,0.1086,no,trade,0.5886,0.0,0.7143,-1.0,0.59,1.0,0.0,0.5,0,0.0,0.0,0.00341,0.0,-1.0,48.15,75.19,0.0308,-0.0769,-0.3224,0.0222,-1,,1.6145,,999.0,0.462,0.537,,0.8704,0.3853,1.0,3.0,68.12,0.0,62.69,,,0.0,0.7167,0.0004612,0.0017844,0.0029971,0.2039,,50.0,50.0,0.1846,0.929,-2.0,-1.0,-0.0818,77.66,11.0,1.0,0.3393,0.0271,27.2,1000.0,1.0,0.0,-27.2,65.08,0.3585,0.2338,Bull,,Bear,Bear,Bear,Bull,,-0.1008,0.2114,-0.2781085181977112,-0.286673953630691,0.5177,1.675848,0.4136,0.2756,0.001549,-9.7e-05,0.7306,0.0,2397.99,-29478174.507199973,0.8939731077385261,-26970839.36890003,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07 16:06:51.948839+00:00,False,0.6799999999999999,-0.6799999999999999,218,-0.3530856616518307,0.4370725182205767,0.0106425658620108,44.91325127462975,44.44444444444415,0.4137931034482682,0.1725407286897493,0.0,0.830737463290857,0.0255810259198459,68.31672031889275,92.7152317880795,0.927152317880795,0.9314502908508988,0.38526737555864,0.7438244887199841,0.0797508294329002,62.73992694089545,68.12080536912747,0.7965738758029973,0.7306475517618615,0.1691526987544156,0.5135256670717527,0.1563917880238705,55.766316824878544,75.56904400606982,0.4774688398849473,0.6579101818289074,-2.4049041182018116,-0.0878150498234599,0.3813792773828222,5.79534580402958,7.198806415516623,0.0694244604316549,-0.3022298234407004,2026-06-06/2026-06-12,-0.113874,0.013074000000000002,325.7991473166667,-0.11455905947623801,66.57755932105914,0.4552011379461929,51.12983667005454,0.36451612903225805,2
2026-06-07 17:47:55.787719+00:00,2026-06-07T17:47:55.773708+00:00,SOL,KXSOL15M-26JUN071400-00,2026-06-07 18:00:00+00:00,65.3575,65.4443,-0.1326,12.07,0.05,0.315,0.2743,0.0407,no,trade,0.4944,0.0,0.5,-1.0,0.458,1.0,0.0909,0.2727,-1,0.6364,0.2727,0.003947,0.4266,-3.0,54.1,70.21,0.0,-0.2443,-0.2291,-0.1293,-1,,0.7824,,999.0,0.4978,0.5602,,0.449,0.0616,1.0,-1.0,60.51,,63.21,,,0.0,0.6633,0.0006423,0.0011879,0.0014411,0.1125,,,,0.1846,0.929,0.0,1.0,0.025,77.66,11.0,1.0,0.1291,0.0103,10.28,1000.0,0.0,1.0,4.73,65.36,0.0038,-0.1288,Bull,,Bear,Bear,Bear,Bull,,-0.0535,0.2743,-0.2377204908203126,-0.263010978677495,0.5872,1.843564,0.376,-0.1494,0.000233,-0.003624,0.7079,0.0,-8137.23,-29478174.507199973,0.8939731077385261,-26970839.36890003,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07 17:47:55.787719+00:00,True,0.685,0.3149999999999999,219,0.0152718387293582,0.7519009258257301,0.0134112279525623,62.54428138033988,80.32786885245825,0.8481012658227802,0.7487563935114809,0.0152718387293582,0.8559399853888693,0.0268079298276555,69.9345026038992,89.565217391304,0.9272727272727244,0.9023541544045924,-0.2149217070924192,0.6965507167989963,0.0753010462409642,59.70973548814962,60.507246376811544,0.7620087336244536,0.6448586990822099,0.1691526987544156,0.5135256670717527,0.1563917880238705,55.766316824878544,75.56904400606982,0.4774688398849473,0.6579101818289074,-2.4049041182018116,-0.0878150498234599,0.3813792773828222,5.79534580402958,7.198806415516623,0.0694244604316549,-0.3022298234407004,2026-06-06/2026-06-12,0.048044,-0.101544,426.86312865,0.0010758902469820697,92.96186745543257,-0.01788513585694318,42.161923427277884,0.3359513554598429,1
2026-06-07 19:34:00.956715+00:00,2026-06-07T19:34:00.939867+00:00,SOL,KXSOL15M-26JUN071545-45,2026-06-07 19:45:00+00:00,63.895,63.9878,-0.145,10.99,0.01,0.485,0.3462,0.1388,no,trade,0.2511,0.8519,0.1481,-1.0,0.771,1.0,0.566,0.434,-1,0.0,0.434,0.00471,1.7625,-5.0,1.78,1.67,0.0,-0.2032,-0.1876,-1.5804,-1,,0.608,,1.032,0.5851,1.264,,0.0,-0.612,-1.0,-1.0,52.72,-1.0,57.59,,,-1.0,0.612,0.0019874,8.98e-05,0.0014995,0.0652,,,,0.1846,0.929,-2.0,-1.0,-0.3612,77.32,11.0,1.0,0.2861,0.0229,22.66,1000.0,0.0,1.0,21.34,63.79,-0.1643,-0.3091,Bull,,Bear,Bear,Bear,Bull,,0.2112,0.3462,-0.2514370384869179,-0.3012293687492772,0.6106,1.538968,0.4504,-0.2003,-0.000383,-0.002062,0.637,0.0,-6333.78,-29478174.507199973,0.8939731077385261,-26970839.36890003,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07 19:34:00.956715+00:00,True,0.515,0.485,220,-0.1091873342692117,0.0521279340432545,0.0330610545476596,20.174103763552665,13.609467455621555,0.1360946745562155,-0.2103403712608349,-0.2492211838006186,-0.1511225223019277,0.0242872601375437,21.660686436636624,12.777777777778018,0.1277777777777801,-0.3133499376681218,-0.1533272002453123,0.687520258918779,0.0610866057104196,60.46901003148925,58.723404255319224,0.7744186046511633,0.6369298328866247,0.1691526987544156,0.5135256670717527,0.1563917880238705,55.766316824878544,75.56904400606982,0.4774688398849473,0.6579101818289074,-2.4049041182018116,-0.0878150498234599,0.3813792773828222,5.79534580402958,7.198806415516623,0.0694244604316549,-0.3022298234407004,2026-06-06/2026-06-12,0.460183,-0.248983,532.9492785833334,-0.5127787356759339,12.648105136271917,-0.20706365208416067,33.4389967913441,0.3078556263269639,1
2026-06-07 19:49:09.535952+00:00,2026-06-07T19:49:09.517058+00:00,SOL,KXSOL15M-26JUN071600-00,2026-06-07 20:00:00+00:00,63.7175,63.7748,-0.0898,10.84,0.03,0.485,0.3462,0.1388,no,trade,0.2,0.3913,0.3043,-1.0,0.613,1.0,0.7353,0.2647,-1,0.0,0.2647,0.004691,1.136,1.0,6.55,5.73,0.0,0.0157,-0.0627,-1.564,-1,,0.5013,,1.1188,0.5851,0.9895,,0.0,-0.612,-1.0,-1.0,52.72,,57.59,,,-1.0,0.5911,0.0019874,8.98e-05,0.001243,0.0557,,,,0.1846,0.929,-2.0,-1.0,0.0884,77.27,11.0,1.0,0.2861,0.0229,22.66,1000.0,1.0,0.0,-22.66,63.9,0.2864,0.1963,Bull,,Bear,Bear,Bear,Bull,,0.1119,0.3462,-0.2514370384869179,-0.3012293687492772,0.6106,1.538968,0.4504,-0.2003,-0.000383,-0.002062,0.165,0.0,-5066.19,40879763.12020004,1.0816221701099176,-5318056.9417999685,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07 19:49:09.535952+00:00,False,0.515,-0.515,220,-0.1721439749608699,0.1235051906098488,0.0408135579511844,19.16175899662626,4.999999999999803,0.049999999999998,-0.190378321333751,-0.390381011867591,-0.1304710800334921,0.0299211854446301,18.66978446207079,4.712041884816569,0.0471204188481656,-0.3643116732527165,-0.1533272002453123,0.687520258918779,0.0610866057104196,60.46901003148925,58.723404255319224,0.7744186046511633,0.6369298328866247,0.1691526987544156,0.5135256670717527,0.1563917880238705,55.766316824878544,75.56904400606982,0.4774688398849473,0.6579101818289074,-2.4049041182018116,-0.0878150498234599,0.3813792773828222,5.79534580402958,7.198806415516623,0.0694244604316549,-0.3022298234407004,2026-06-06/2026-06-12,0.420088,-0.308188,548.0922658666666,-0.33569726328833704,0.0,-0.20706365208416067,33.4389967913441,0.19143039863568537,2
2026-06-07 21:20:06.904840+00:00,2026-06-07T21:20:06.886629+00:00,SOL,KXSOL15M-26JUN071730-30,2026-06-07 21:30:00+00:00,64.67,64.7665,-0.149,9.89,0.03,0.305,0.2124,0.0926,no,trade,0.5853,0.0,1.0,-1.0,0.132,1.0,0.2083,1.0,1,0.0,0.7917,0.005231,0.7089,-1.0,87.69,56.91,-0.0309,-0.1235,0.1083,0.4657,1,,0.1647,,999.0,0.5327,0.5873,,0.9659,1.3302,1.0,1.0,44.17,1.0,48.98,,,0.0,0.4876,-0.00036,-0.0015176,0.0006501,0.0121,,,,-1.601,0.1198,0.0,1.0,-0.3232,77.4,11.0,1.0,0.3035,0.0243,24.33,1000.0,0.0,1.0,10.68,64.61,-0.0928,-0.2416,Sideways,,Bear,Bear,Bear,Sideways,,0.3026,0.2124,-0.2677232103171498,-0.2755983823770528,0.5672,1.246206,0.5562,1.1356,0.001184,0.012049,0.524,0.0,1009.15,40879763.12020004,1.0816221701099176,-5318056.9417999685,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07 21:20:06.904840+00:00,True,0.6950000000000001,0.3049999999999999,221,0.1392111368909265,0.7790718956013176,0.0193935867866564,67.44480851765005,90.7692307692303,0.9459459459459438,0.8930374362994785,-0.1544401544401497,0.4134156859798318,0.0356189239058094,51.36643793832606,53.03867403314955,0.5000000000000037,0.5932087911704041,1.2984981226533243,0.5581196819289361,0.039017402030741,52.477803109851656,44.16666666666666,0.6641604010025056,0.524040238503905,-1.8728891618053356,0.4119699570349823,0.1480395883147292,42.2717543506826,57.0561456752656,0.360498561840844,0.4548949838095186,-2.4049041182018116,-0.0878150498234599,0.3813792773828222,5.79534580402958,7.198806415516623,0.0694244604316549,-0.3022298234407004,2026-06-06/2026-06-12,0.114827,0.18777299999999997,639.0484140000001,0.06289421918967975,69.39354000036117,1.0398578738540776,43.17791846636278,0.2848403746893519,1
2026-06-07 21:35:16.267852+00:00,2026-06-07T21:35:16.248450+00:00,SOL,KXSOL15M-26JUN071745-45,2026-06-07 21:45:00+00:00,64.3775,64.5565,-0.2773,9.73,0.03,0.215,0.1538,0.0612,no,trade,1.9235,0.5,0.0,0.0,0.0,1.0,1.0,0.0,-1,0.0,0.0,0.005174,0.5684,0.0,48.65,50.83,0.0,0.0,-0.17,0.1676,-1,,0.1647,,0.0235,0.5327,0.3355,,0.9659,1.3302,1.0,1.0,44.17,1.0,48.98,,,0.0,0.4876,-0.00036,-0.0015176,0.0006501,0.0121,,,,-1.601,0.1198,-2.0,-1.0,-0.1347,77.36,11.0,1.0,0.2847,0.0228,22.76,1000.0,0.0,1.0,6.23,64.35,-0.0427,-0.3199,Sideways,,Bear,Bear,Bear,Sideways,,0.277,0.1538,-0.2677232103171498,-0.2755983823770528,0.5672,1.246206,0.5562,1.1356,0.001184,0.012049,0.524,0.0,1009.15,40879763.12020004,1.0816221701099176,-5318056.9417999685,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07 21:35:16.267852+00:00,True,0.785,0.2149999999999999,221,0.0,0.6126173709238598,0.0148677479554765,51.82328424290154,48.64864864864792,0.7888888888888911,0.4441977630864775,-0.061871616395992,0.4069302037934932,0.0355532541920235,49.81183787773592,50.828729281767984,0.4791666666666671,0.5433393301559675,1.2984981226533243,0.5581196819289361,0.039017402030741,52.477803109851656,44.16666666666666,0.6641604010025056,0.524040238503905,-1.8728891618053356,0.4119699570349823,0.1480395883147292,42.2717543506826,57.0561456752656,0.360498561840844,0.4548949838095186,-2.4049041182018116,-0.0878150498234599,0.3813792773828222,5.79534580402958,7.198806415516623,0.0694244604316549,-0.3022298234407004,2026-06-06/2026-06-12,0.137247,0.13975300000000002,654.2044642,-0.29515076491491987,52.88244533915902,1.0398578738540776,43.17791846636278,0.5359489756474681,2
2026-06-08 05:05:07.347574+00:00,2026-06-08T05:05:07.327757+00:00,SOL,KXSOL15M-26JUN080115-15,2026-06-08 05:15:00+00:00,65.5025,65.5502,-0.0728,9.88,0.04,0.43,0.3225,0.1075,no,trade,0.4044,1.0,1.0,1.0,0.04,1.0,0.7143,0.7143,1,0.2857,0.0,0.004513,0.7101,-1.0,13.64,9.02,0.0,0.0305,-0.1676,-0.4409,-1,,0.3462,,1.2391,0.5851,0.4151,,0.2159,-1.041,-1.0,-2.0,45.02,-1.0,55.07,,,0.0,0.5731,-0.0006341,0.000753,0.0013485,-0.0285,,,,-0.2558,0.5122,-2.0,-1.0,0.059,77.28,9.0,1.0,0.25,0.02,19.95,1000.0,0.0,1.0,15.05,65.22,-0.4313,-0.5037,Sideways,,Bear,Bear,Bear,Sideways,,0.3918,0.3225,-0.2226722661803386,-0.1593118420287792,0.465,1.658289,0.418,-1.2338,-0.003043,-0.003026,0.4208,0.0,-4334.4,-5252178.7842999995,0.976682838372076,26553634.114000052,,,,,,,,,,,,,,,,,,,,,,,,2026-06-08 05:05:07.347574+00:00,True,0.5700000000000001,0.4299999999999999,227,-0.1067235859124937,0.1975113893092489,0.0203591799131081,30.48694725933925,13.636363636362608,0.1142857142857053,0.0517061542017507,0.2292176039119908,0.1328982309037211,0.0254471692196233,35.551027283108,14.285714285714132,0.1130952380952372,0.1149713613426884,-1.0410380205190028,0.5931137998828621,0.0505864604265811,49.728662043809514,50.80213903743318,0.5080213903743318,0.4207932864628368,-0.2558314522197125,0.7395374066573477,0.1180376993969692,61.678652244184725,84.18156808803296,0.679245283018868,0.7234264076989056,7.022064744725398,0.1096474034548019,0.4092425013704607,27.063358719431093,23.89817629179333,0.2262589928057556,0.1212956921919474,2026-06-06/2026-06-12,0.411469,-0.019668999999999992,60.77245956666666,0.13703353117493489,11.51479401000205,-0.5968561710613773,59.64313628305097,0.16131176600930647,1
2026-06-08 05:50:34.996908+00:00,2026-06-08T05:50:34.983983+00:00,SOL,KXSOL15M-26JUN080200-00,2026-06-08 06:00:00+00:00,65.1,65.068,0.0492,9.42,0.04,0.68,0.6188,0.0612,no,trade,-0.134,0.3077,0.3077,1.0,5.075,1.0,0.6667,0.3333,-1,0.0,0.3333,0.004465,1.4447,-2.0,16.92,6.36,-0.1227,0.0615,-0.3215,-0.6302,-1,,0.2874,,1.756,0.5851,0.8668,,0.2159,-1.041,-1.0,-2.0,45.02,,55.07,,,0.0,0.5543,-0.0006341,0.000753,0.0012413,-0.0326,,,,-0.2558,0.5122,-2.0,-1.0,-0.0206,77.12,9.0,1.0,0.09,0.0072,7.04,1000.0,1.0,0.0,-7.04,65.32,0.3379,0.3873,Sideways,,Bear,Bear,Bear,Sideways,,0.2628,0.6188,-0.2226722661803386,-0.1593118420287792,0.465,1.658289,0.418,-1.2338,-0.003043,-0.003026,0.3308,0.0,563.56,-5252178.7842999995,0.976682838372076,26553634.114000052,,,,,,,,,,,,,,,,,,,,,,,,2026-06-08 05:50:34.996908+00:00,False,0.3199999999999999,-0.3199999999999999,228,-0.0460546515198001,0.1309136760423832,0.015227354549415,27.299255887472953,16.92307692307669,0.1122448979591826,0.0526272352341736,-0.4127809203485655,0.0580637279202344,0.0300596666828848,29.757548313647433,8.092485549132961,0.0725388601036269,0.003623620045354,-1.0410380205190028,0.5931137998828621,0.0505864604265811,49.728662043809514,50.80213903743318,0.5080213903743318,0.4207932864628368,-0.2558314522197125,0.7395374066573477,0.1180376993969692,61.678652244184725,84.18156808803296,0.679245283018868,0.7234264076989056,7.022064744725398,0.1096474034548019,0.4092425013704607,27.063358719431093,23.89817629179333,0.2262589928057556,0.1212956921919474,2026-06-06/2026-06-12,0.434744,-0.17194400000000004,106.2332818,-0.4311792498115752,0.0,-0.5968561710613773,59.64313628305097,0.11019036954087345,1
2026-06-08 06:36:03.323985+00:00,2026-06-08T06:36:03.309742+00:00,SOL,KXSOL15M-26JUN080245-45,2026-06-08 06:45:00+00:00,65.715,65.7755,-0.092,8.95,0.03,0.295,0.234,0.061,no,trade,0.3741,0.5,0.0,0.0,0.0,1.0,0.7097,0.7097,1,0.2903,0.0,0.004484,1.0508,0.0,89.77,51.3,0.0,0.0,0.1065,0.7347,1,,-0.1827,,0.6598,0.5255,0.5963,,0.5192,-0.3511,-1.0,-3.0,37.44,0.0,50.93,,,0.0,0.4621,-0.0029862,6.39e-05,0.0008581,-0.1151,,,,-0.2558,0.5122,0.0,0.6142,-0.114,77.38,9.0,1.0,0.2069,0.0166,16.21,1000.0,0.0,1.0,6.78,65.79,0.1141,0.022,Sideways,,Bear,Bear,Bear,Sideways,,0.2695,0.234,-0.1824628071191558,-0.222924281988221,0.4035,1.837599,0.3772,-0.6508,-0.001807,0.002317,0.3308,0.0,563.56,-5252178.7842999995,0.976682838372076,26553634.114000052,,,,,,,,,,,,,,,,,,,,,,,,2026-06-08 06:36:03.323985+00:00,True,0.7050000000000001,0.2949999999999999,229,0.0,0.9028044306849626,0.0136403155326218,71.48811053063625,89.77272727272845,0.8977272727272845,1.0570759081962933,0.3202195791399909,0.4295975995254364,0.0284417352186814,53.52230998523809,45.66473988439332,0.4566473988439332,0.680664317063304,-0.4878792498856699,0.4914855523697972,0.0503618497685682,45.1778921731485,42.24598930481269,0.4224598930481268,0.3307942964587735,-0.2558314522197125,0.7395374066573477,0.1180376993969692,61.678652244184725,84.18156808803296,0.679245283018868,0.7234264076989056,7.022064744725398,0.1096474034548019,0.4092425013704607,27.063358719431093,23.89817629179333,0.2262589928057556,0.1212956921919474,2026-06-06/2026-06-12,0.31133,-0.04182999999999998,151.70539975000003,0.14695924454179998,62.08025545933151,-0.060225626227017326,58.20195588767941,0.20517395182872433,1
2026-06-08 06:46:08.290884+00:00,2026-06-08T06:46:08.272700+00:00,SOL,KXSOL15M-26JUN080300-00,2026-06-08 07:00:00+00:00,65.6925,65.7012,-0.0132,13.87,0.01,0.515,0.3225,0.1925,no,trade,0.0989,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0,0.0,0.0,0.004061,0.0,0.0,89.77,55.63,0.0,0.0,0.0,0.7551,1,,-0.3394,,0.6598,0.5255,0.2608,,0.5192,-0.3511,-1.0,-3.0,37.44,,50.93,,,0.0,0.4419,-0.0029862,6.39e-05,0.0003893,-0.1276,,,,-0.2558,0.5122,0.0,0.6142,0.1553,77.38,9.0,1.0,0.3738,0.0299,30.07,1000.0,0.0,1.0,31.93,65.79,0.1484,0.1352,Sideways,,Bear,Bear,Bear,Sideways,,0.2746,0.3225,-0.1824628071191558,-0.222924281988221,0.4035,1.837599,0.3772,-0.6508,-0.001807,0.002317,0.5271,0.0,9721.05,-5252178.7842999995,0.976682838372076,26553634.114000052,,,,,,,,,,,,,,,,,,,,,,,,2026-06-08 06:46:08.290884+00:00,True,0.485,0.515,229,0.0,0.8399770151009692,0.0150991857786128,71.50098874105657,89.77272727272845,0.8977272727272845,0.996754989025158,0.0,0.4334614744320209,0.0285005068495526,53.507769028219194,51.2987012987015,0.4566473988439332,0.6705515402433114,-0.4878792498856699,0.4914855523697972,0.0503618497685682,45.1778921731485,42.24598930481269,0.4224598930481268,0.3307942964587735,-0.2558314522197125,0.7395374066573477,0.1180376993969692,61.678652244184725,84.18156808803296,0.679245283018868,0.7234264076989056,7.022064744725398,0.1096474034548019,0.4092425013704607,27.063358719431093,23.89817629179333,0.2262589928057556,0.1212956921919474,2026-06-06/2026-06-12,0.262757,0.011842999999999992,161.7881814,-0.1898689506136142,55.248637297828395,-0.060225626227017326,58.20195588767941,0.03250430928342773,2
2026-06-08 07:16:26.986086+00:00,2026-06-08T07:16:26.967890+00:00,SOL,KXSOL15M-26JUN080330-30,2026-06-08 07:30:00+00:00,65.55,65.6843,-0.2045,13.55,0.03,0.375,0.2753,0.0997,no,trade,0.3732,0.5135,0.5135,1.0,1.305,1.0,0.3243,0.5135,-1,0.1622,0.5135,0.004092,1.3777,-2.0,37.5,49.22,-0.0609,0.0,-0.2432,0.4601,-1,,0.4111,,0.9012,0.5255,1.0799,,0.8393,0.7195,1.0,1.0,49.76,1.0,55.37,,,1.0,0.5982,-0.0028632,0.001058,0.0008609,0.034,,,,-0.2558,0.5122,-2.0,-1.0,0.0792,77.38,9.0,1.0,0.266,0.0213,21.25,1000.0,1.0,0.0,-21.25,66.06,0.778,0.572,Sideways,,Bear,Bear,Bear,Sideways,,0.5482,0.2753,-0.2088374768848201,-0.1994545375663442,0.4353,1.846275,0.3754,0.761,0.002017,0.0067,0.5271,0.0,9721.05,-5252178.7842999995,0.976682838372076,26553634.114000052,,,,,,,,,,,,,,,,,,,,,,,,2026-06-08 07:16:26.986086+00:00,False,0.625,-0.625,229,0.0759993920048662,0.728252204127194,0.0162630994587255,77.34562639310414,90.00000000000178,0.9545454545454634,0.8127969455169566,0.0759993920048662,0.485537463719926,0.0272940257374962,55.51560679553894,65.62500000000021,0.4855491329479777,0.6762491287865692,0.7966906695265896,0.6343874444712149,0.0501012301264734,53.225809263682585,56.14973262032095,0.5614973262032095,0.527117536608974,-0.2558314522197125,0.7395374066573477,0.1180376993969692,61.678652244184725,84.18156808803296,0.679245283018868,0.7234264076989056,7.022064744725398,0.1096474034548019,0.4092425013704607,27.063358719431093,23.89817629179333,0.2262589928057556,0.1212956921919474,2026-06-06/2026-06-12,0.240586,0.30761400000000005,192.0997681,0.17408864538592805,89.87979378189308,0.4494933375505994,68.9517128314618,0.4997556207233626,3
2026-06-08 19:01:19.213453+00:00,2026-06-08T19:01:19.197638+00:00,SOL,KXSOL15M-26JUN081515-15,2026-06-08 19:15:00+00:00,67.3725,67.4142,-0.0619,13.68,0.05,0.485,0.3225,0.1625,no,trade,0.1502,0.6667,0.6667,1.0,0.059,1.0,0.3077,0.8462,1,0.1538,0.5385,0.005001,0.7712,-1.0,50.0,71.55,-0.0445,-0.1037,-0.0889,0.1176,1,,1.1293,,999.0,0.5232,0.8075,,0.5789,0.1039,1.0,2.0,86.83,0.0,67.35,,,0.0,0.8432,0.0004454,0.0020642,0.0010278,0.2639,,,,0.5995,0.6102,-2.0,-1.0,0.1688,76.28,9.0,1.0,0.3351,0.0268,26.78,1000.0,1.0,0.0,-26.78,67.47,0.1447,0.0828,Sideways,,Bear,Bear,Sideways,Sideways,,0.3852,0.3225,-0.2142552627798976,-0.1988768893625461,0.4192,1.397906,0.4958,-0.0242,0.000401,-0.000434,0.7273,0.0,7174.31,-21954634.074799985,0.9138532580257702,1091095.8953999877,,,,,,,,,,,,,,,,,,,,,,,,2026-06-08 19:01:19.213453+00:00,False,0.515,-0.515,232,0.1039038147543358,0.6867547077245786,0.0137712221927464,58.919807460775914,68.00000000000068,0.8139534883720969,0.6893340313437742,0.1782531194296055,0.6759137171608716,0.0189017461843825,56.69263912077838,74.13793103448293,0.7196969696969678,0.6591414433843138,0.1633744244764479,0.8664362036994162,0.0386167867361305,65.2607796280694,86.83274021352298,0.8683274021352299,0.7273447583111443,0.599520383693064,0.906199629985006,0.1058125318404067,67.05337905192147,89.48170731707322,0.9098039215686278,0.7489508099203148,7.022064744725398,0.1096474034548019,0.4092425013704607,27.063358719431093,23.89817629179333,0.2262589928057556,0.1212956921919474,2026-06-06/2026-06-12,0.524502,-0.13930200000000004,50.53689088333333,-0.14105175947983772,19.886087566808406,-0.1345917899165605,57.030493435128015,0.12377524495100979,1
2026-06-08 19:16:29.418004+00:00,2026-06-08T19:16:29.402225+00:00,SOL,KXSOL15M-26JUN081530-30,2026-06-08 19:30:00+00:00,67.4875,67.5847,-0.1438,13.51,0.07,0.355,0.2743,0.0807,no,trade,0.3261,0.5926,0.3333,1.0,0.857,1.0,0.6207,0.6207,1,0.3793,0.0,0.005057,0.8494,-1.0,62.5,81.03,-0.1775,-0.0148,0.1335,0.1159,1,,1.1293,,999.0,0.553,0.8705,,0.5789,0.1039,1.0,2.0,86.83,0.0,67.35,,,0.0,0.8432,0.0004454,0.0020642,0.0010278,0.2639,,,,0.5995,0.6102,0.0,1.0,-0.2486,76.2,9.0,1.0,0.2273,0.0182,18.06,1000.0,1.0,0.0,-18.06,67.59,0.1519,0.0078,Sideways,,Bear,Bear,Sideways,Sideways,,0.4115,0.2743,-0.2142552627798976,-0.1988768893625461,0.4192,1.397906,0.4958,-0.0242,0.000401,-0.000434,0.7273,0.0,7174.31,-21954634.074799985,0.9138532580257702,1091095.8953999877,,,,,,,,,,,,,,,,,,,,,,,,2026-06-08 19:16:29.418004+00:00,False,0.645,-0.645,232,0.0740302043233498,0.7591021842397793,0.0133218924539477,62.11375001075833,77.08333333333364,0.8842105263157904,0.7442423183794358,0.2224199288256345,0.7683307600548356,0.0184238533692326,60.58032582955353,87.06896551724208,0.8211382113821153,0.7575117698883348,0.1633744244764479,0.8664362036994162,0.0386167867361305,65.2607796280694,86.83274021352298,0.8683274021352299,0.7273447583111443,0.599520383693064,0.906199629985006,0.1058125318404067,67.05337905192147,89.48170731707322,0.9098039215686278,0.7489508099203148,7.022064744725398,0.1096474034548019,0.4092425013704607,27.063358719431093,23.89817629179333,0.2262589928057556,0.1212956921919474,2026-06-06/2026-06-12,0.495656,-0.08415600000000001,65.70696673333333,-0.015414357796561529,18.56610700210522,-0.1345917899165605,57.030493435128015,0.28435831520664423,2
