logged_at,contract_ticker,p_market,decision,side,would_win,would_pnl,asset,logged_at_p,effective,smc_state,be,won
2026-04-17 11:22:08,KXBTCD-26APR1708-T75699.99,0.205,trade,no,True,5.16,BTC,2026-04-17 11:22:08+00:00,2026-04-17 11:00:00+00:00,2.0,0.795,True
2026-04-17 11:30:39,KXBTCD-26APR1708-T75499.99,0.54,trade,yes,True,17.04,BTC,2026-04-17 11:30:39+00:00,2026-04-17 11:00:00+00:00,2.0,0.54,True
2026-04-17 12:00:28,KXBTCD-26APR1709-T75499.99,0.685,trade,yes,True,9.2,BTC,2026-04-17 12:00:28+00:00,2026-04-17 12:00:00+00:00,0.0,0.685,True
2026-04-17 12:01:32,KXBTCD-26APR1709-T75899.99,0.205,trade,no,False,-20.0,BTC,2026-04-17 12:01:32+00:00,2026-04-17 12:00:00+00:00,0.0,0.795,False
2026-04-17 12:06:53,KXBTCD-26APR1709-T75599.99,0.565,trade,yes,True,15.4,BTC,2026-04-17 12:06:53+00:00,2026-04-17 12:00:00+00:00,0.0,0.565,True
2026-04-17 12:09:01,KXBTCD-26APR1709-T75799.99,0.255,trade,no,False,-20.0,BTC,2026-04-17 12:09:01+00:00,2026-04-17 12:00:00+00:00,0.0,0.745,False
2026-04-17 12:15:24,KXBTCD-26APR1709-T75699.99,0.525,trade,yes,True,18.1,BTC,2026-04-17 12:15:24+00:00,2026-04-17 12:00:00+00:00,0.0,0.525,True
2026-04-17 12:22:53,KXBTCD-26APR1709-T75999.99,0.145,trade,no,False,-20.0,BTC,2026-04-17 12:22:53+00:00,2026-04-17 12:00:00+00:00,0.0,0.855,False
2026-04-17 12:28:13,KXBTCD-26APR1709-T76099.99,0.205,trade,no,False,-20.0,BTC,2026-04-17 12:28:13+00:00,2026-04-17 12:00:00+00:00,0.0,0.795,False
2026-04-17 12:49:33,KXBTCD-26APR1709-T76199.99,0.305,trade,no,False,-20.0,BTC,2026-04-17 12:49:33+00:00,2026-04-17 12:00:00+00:00,0.0,0.6950000000000001,False
2026-04-17 14:07:36,KXBTCD-26APR1711-T77699.99,0.24,trade,no,False,-20.0,BTC,2026-04-17 14:07:36+00:00,2026-04-17 14:00:00+00:00,0.0,0.76,False
2026-04-17 14:15:03,KXBTCD-26APR1711-T76899.99,0.675,trade,yes,True,9.63,BTC,2026-04-17 14:15:03+00:00,2026-04-17 14:00:00+00:00,0.0,0.675,True
2026-04-17 14:18:15,KXBTCD-26APR1711-T77599.99,0.25,trade,no,False,-20.0,BTC,2026-04-17 14:18:15+00:00,2026-04-17 14:00:00+00:00,0.0,0.75,False
2026-04-17 15:17:54,KXBTCD-26APR1712-T78199.99,0.375,trade,no,True,12.0,BTC,2026-04-17 15:17:54+00:00,2026-04-17 15:00:00+00:00,0.0,0.625,True
2026-04-17 15:23:13,KXBTCD-26APR1712-T78299.99,0.28,trade,no,True,7.78,BTC,2026-04-17 15:23:13+00:00,2026-04-17 15:00:00+00:00,0.0,0.72,True
2026-04-17 15:28:32,KXBTCD-26APR1712-T77999.99,0.305,trade,no,True,8.78,BTC,2026-04-17 15:28:32+00:00,2026-04-17 15:00:00+00:00,0.0,0.6950000000000001,True
2026-04-17 16:00:35,KXBTCD-26APR1713-T78099.99,0.24,trade,no,True,6.32,BTC,2026-04-17 16:00:35+00:00,2026-04-17 16:00:00+00:00,0.0,0.76,True
2026-04-17 16:05:56,KXBTCD-26APR1713-T78299.99,0.215,trade,no,True,5.48,BTC,2026-04-17 16:05:56+00:00,2026-04-17 16:00:00+00:00,0.0,0.785,True
2026-04-17 16:11:16,KXBTCD-26APR1713-T78199.99,0.28,trade,no,True,7.78,BTC,2026-04-17 16:11:16+00:00,2026-04-17 16:00:00+00:00,0.0,0.72,True
2026-04-17 17:04:34,KXBTCD-26APR1714-T78099.99,0.33,trade,no,True,9.85,BTC,2026-04-17 17:04:34+00:00,2026-04-17 17:00:00+00:00,0.0,0.6699999999999999,True
2026-04-17 17:07:48,KXBTCD-26APR1714-T77699.99,0.61,trade,yes,False,-20.0,BTC,2026-04-17 17:07:48+00:00,2026-04-17 17:00:00+00:00,0.0,0.61,False
2026-04-17 17:15:15,KXBTCD-26APR1714-T77599.99,0.495,trade,yes,False,-20.0,BTC,2026-04-17 17:15:15+00:00,2026-04-17 17:00:00+00:00,0.0,0.495,False
2026-04-17 19:00:15,KXBTCD-26APR1716-T77299.99,0.395,trade,yes,True,30.63,BTC,2026-04-17 19:00:15+00:00,2026-04-17 19:00:00+00:00,0.0,0.395,True
2026-04-17 19:01:19,KXBTCD-26APR1717-T77499.99,0.275,trade,yes,False,-20.0,BTC,2026-04-17 19:01:19+00:00,2026-04-17 19:00:00+00:00,0.0,0.275,False
2026-04-17 19:06:38,KXBTCD-26APR1716-T77199.99,0.375,trade,yes,True,33.33,BTC,2026-04-17 19:06:38+00:00,2026-04-17 19:00:00+00:00,0.0,0.375,True
2026-04-17 19:11:58,KXBTCD-26APR1716-T76999.99,0.72,trade,yes,True,7.78,BTC,2026-04-17 19:11:58+00:00,2026-04-17 19:00:00+00:00,0.0,0.72,True
2026-04-17 19:15:09,KXBTCD-26APR1717-T76999.99,0.745,trade,yes,True,6.85,BTC,2026-04-17 19:15:09+00:00,2026-04-17 19:00:00+00:00,0.0,0.745,True
2026-04-17 21:00:28,KXBTCD-26APR1718-T77299.99,0.635,trade,yes,True,11.5,BTC,2026-04-17 21:00:28+00:00,2026-04-17 21:00:00+00:00,0.0,0.635,True
2026-04-17 21:05:48,KXBTCD-26APR1718-T77399.99,0.535,trade,yes,True,17.38,BTC,2026-04-17 21:05:48+00:00,2026-04-17 21:00:00+00:00,0.0,0.535,True
2026-04-17 21:13:15,KXBTCD-26APR1718-T77499.99,0.415,trade,yes,True,24.71,BTC,2026-04-17 21:13:15+00:00,2026-04-17 21:00:00+00:00,0.0,0.415,True
2026-04-17 22:01:03,KXBTCD-26APR1719-T77399.99,0.615,trade,yes,False,-20.0,BTC,2026-04-17 22:01:03+00:00,2026-04-17 22:00:00+00:00,0.0,0.615,False
2026-04-17 22:06:23,KXBTCD-26APR1719-T77499.99,0.545,trade,yes,False,-20.0,BTC,2026-04-17 22:06:23+00:00,2026-04-17 22:00:00+00:00,0.0,0.545,False
2026-04-17 22:15:57,KXBTCD-26APR1719-T77299.99,0.725,trade,yes,True,7.59,BTC,2026-04-17 22:15:57+00:00,2026-04-17 22:00:00+00:00,0.0,0.725,True
2026-04-17 23:00:32,KXBTCD-26APR1720-T77199.99,0.705,trade,yes,False,-20.0,BTC,2026-04-17 23:00:32+00:00,2026-04-17 23:00:00+00:00,0.0,0.705,False
2026-04-17 23:05:52,KXBTCD-26APR1720-T77299.99,0.495,trade,yes,False,-20.0,BTC,2026-04-17 23:05:52+00:00,2026-04-17 23:00:00+00:00,0.0,0.495,False
2026-04-17 23:12:14,KXBTCD-26APR1720-T77399.99,0.185,trade,yes,False,-13.93,BTC,2026-04-17 23:12:14+00:00,2026-04-17 23:00:00+00:00,0.0,0.185,False
2026-04-18 00:01:07,KXBTCD-26APR1721-T76999.99,0.745,trade,yes,True,6.85,BTC,2026-04-18 00:01:07+00:00,2026-04-18 00:00:00+00:00,0.0,0.745,True
2026-04-18 00:06:28,KXBTCD-26APR1721-T77099.99,0.715,trade,yes,True,7.97,BTC,2026-04-18 00:06:28+00:00,2026-04-18 00:00:00+00:00,0.0,0.715,True
2026-04-18 00:11:46,KXBTCD-26APR1721-T77299.99,0.275,trade,yes,False,-20.0,BTC,2026-04-18 00:11:46+00:00,2026-04-18 00:00:00+00:00,0.0,0.275,False
2026-04-18 01:00:36,KXBTCD-26APR1722-T77099.99,0.67,trade,yes,True,9.85,BTC,2026-04-18 01:00:36+00:00,2026-04-18 01:00:00+00:00,0.0,0.67,True
2026-04-18 01:05:54,KXBTCD-26APR1722-T77199.99,0.565,trade,yes,True,15.4,BTC,2026-04-18 01:05:54+00:00,2026-04-18 01:00:00+00:00,0.0,0.565,True
2026-04-18 01:11:14,KXBTCD-26APR1722-T77299.99,0.465,trade,yes,False,-20.0,BTC,2026-04-18 01:11:14+00:00,2026-04-18 01:00:00+00:00,0.0,0.465,False
2026-04-18 02:00:12,KXBTCD-26APR1723-T77199.99,0.575,trade,yes,True,14.78,BTC,2026-04-18 02:00:12+00:00,2026-04-18 02:00:00+00:00,0.0,0.575,True
2026-04-18 02:05:30,KXBTCD-26APR1723-T77299.99,0.305,trade,yes,True,45.57,BTC,2026-04-18 02:05:30+00:00,2026-04-18 02:00:00+00:00,0.0,0.305,True
2026-04-18 02:10:50,KXBTCD-26APR1723-T77399.99,0.255,trade,yes,False,-20.0,BTC,2026-04-18 02:10:50+00:00,2026-04-18 02:00:00+00:00,0.0,0.255,False
2026-04-18 03:00:51,KXBTCD-26APR1800-T77299.99,0.525,trade,yes,False,-20.0,BTC,2026-04-18 03:00:51+00:00,2026-04-18 03:00:00+00:00,0.0,0.525,False
2026-04-18 03:06:11,KXBTCD-26APR1800-T77199.99,0.715,trade,yes,False,-20.0,BTC,2026-04-18 03:06:11+00:00,2026-04-18 03:00:00+00:00,0.0,0.715,False
2026-04-18 03:11:30,KXBTCD-26APR1800-T77399.99,0.285,trade,yes,False,-20.0,BTC,2026-04-18 03:11:30+00:00,2026-04-18 03:00:00+00:00,0.0,0.285,False
2026-04-18 04:02:38,KXBTCD-26APR1801-T77099.99,0.425,trade,yes,True,25.33,BTC,2026-04-18 04:02:38+00:00,2026-04-18 04:00:00+00:00,0.0,0.425,True
2026-04-18 04:04:46,KXBTCD-26APR1801-T77199.99,0.295,trade,no,True,8.37,BTC,2026-04-18 04:04:46+00:00,2026-04-18 04:00:00+00:00,0.0,0.7050000000000001,True
2026-04-18 04:07:57,KXBTCD-26APR1801-T76999.99,0.75,trade,yes,True,6.67,BTC,2026-04-18 04:07:57+00:00,2026-04-18 04:00:00+00:00,0.0,0.75,True
2026-04-18 05:00:07,KXBTCD-26APR1802-T77099.99,0.66,trade,yes,True,10.3,BTC,2026-04-18 05:00:07+00:00,2026-04-18 05:00:00+00:00,0.0,0.66,True
2026-04-18 05:05:31,KXBTCD-26APR1802-T77199.99,0.56,trade,yes,False,-20.0,BTC,2026-04-18 05:05:31+00:00,2026-04-18 05:00:00+00:00,0.0,0.56,False
2026-04-18 05:10:50,KXBTCD-26APR1802-T77299.99,0.405,trade,yes,False,-20.0,BTC,2026-04-18 05:10:50+00:00,2026-04-18 05:00:00+00:00,0.0,0.405,False
2026-04-18 06:00:49,KXBTCD-26APR1803-T77099.99,0.735,trade,yes,True,7.21,BTC,2026-04-18 06:00:49+00:00,2026-04-18 06:00:00+00:00,0.0,0.735,True
2026-04-18 06:06:09,KXBTCD-26APR1803-T77199.99,0.395,trade,yes,False,-20.0,BTC,2026-04-18 06:06:09+00:00,2026-04-18 06:00:00+00:00,0.0,0.395,False
2026-04-18 06:07:12,KXBTCD-26APR1803-T77299.99,0.205,trade,no,True,5.16,BTC,2026-04-18 06:07:12+00:00,2026-04-18 06:00:00+00:00,0.0,0.795,True
2026-04-18 07:00:14,KXBTCD-26APR1804-T77099.99,0.57,trade,yes,False,-20.0,BTC,2026-04-18 07:00:14+00:00,2026-04-18 07:00:00+00:00,0.0,0.57,False
2026-04-18 07:05:34,KXBTCD-26APR1804-T77199.99,0.355,trade,yes,False,-16.63,BTC,2026-04-18 07:05:34+00:00,2026-04-18 07:00:00+00:00,0.0,0.355,False
2026-04-18 07:41:39,KXBTCD-26APR1804-T76999.99,0.71,trade,yes,True,8.17,BTC,2026-04-18 07:41:39+00:00,2026-04-18 07:00:00+00:00,0.0,0.71,True
2026-04-18 08:06:04,KXBTCD-26APR1805-T77099.99,0.365,trade,yes,False,-20.0,BTC,2026-04-18 08:06:04+00:00,2026-04-18 08:00:00+00:00,0.0,0.365,False
2026-04-18 08:11:22,KXBTCD-26APR1805-T76999.99,0.515,trade,yes,False,-20.0,BTC,2026-04-18 08:11:22+00:00,2026-04-18 08:00:00+00:00,0.0,0.515,False
2026-04-18 08:16:40,KXBTCD-26APR1805-T76799.99,0.36,trade,yes,False,-20.0,BTC,2026-04-18 08:16:40+00:00,2026-04-18 08:00:00+00:00,0.0,0.36,False
2026-04-18 09:00:14,KXBTCD-26APR1806-T76699.99,0.555,trade,yes,False,-20.0,BTC,2026-04-18 09:00:14+00:00,2026-04-18 09:00:00+00:00,0.0,0.555,False
2026-04-18 15:38:33,KXBTCD-26APR1812-T76299.99,0.205,trade,no,True,5.16,BTC,2026-04-18 15:38:33+00:00,2026-04-18 15:00:00+00:00,0.0,0.795,True
2026-04-18 16:18:41,KXBTCD-26APR1813-T75999.99,0.315,trade,yes,False,-20.0,BTC,2026-04-18 16:18:41+00:00,2026-04-18 16:00:00+00:00,0.0,0.315,False
2026-04-18 17:00:53,KXBTCD-26APR1814-T75799.99,0.685,trade,yes,True,9.2,BTC,2026-04-18 17:00:53+00:00,2026-04-18 17:00:00+00:00,0.0,0.685,True
2026-04-18 18:02:45,KXBTCD-26APR1815-T75799.99,0.395,trade,yes,False,-20.0,BTC,2026-04-18 18:02:45+00:00,2026-04-18 18:00:00+00:00,0.0,0.395,False
2026-04-18 18:08:01,KXBTCD-26APR1815-T75899.99,0.245,trade,yes,False,-20.0,BTC,2026-04-18 18:08:01+00:00,2026-04-18 18:00:00+00:00,0.0,0.245,False
2026-04-18 18:15:26,KXBTCD-26APR1815-T76099.99,0.05,trade,yes,False,-20.0,BTC,2026-04-18 18:15:26+00:00,2026-04-18 18:00:00+00:00,0.0,0.05,False
2026-04-18 19:01:13,KXBTCD-26APR1817-T75749.99,0.445,trade,yes,True,24.94,BTC,2026-04-18 19:01:13+00:00,2026-04-18 19:00:00+00:00,0.0,0.445,True
2026-04-18 22:37:08,KXBTCD-26APR1819-T75799.99,0.63,trade,yes,True,11.75,BTC,2026-04-18 22:37:08+00:00,2026-04-18 22:00:00+00:00,0.0,0.63,True
2026-04-18 23:33:26,KXBTCD-26APR1820-T75799.99,0.485,trade,yes,False,-18.38,BTC,2026-04-18 23:33:26+00:00,2026-04-18 23:00:00+00:00,0.0,0.485,False
2026-04-19 00:01:00,KXBTCD-26APR1821-T75699.99,0.605,trade,yes,False,-20.0,BTC,2026-04-19 00:01:00+00:00,2026-04-19 00:00:00+00:00,0.0,0.605,False
2026-04-19 00:02:04,KXBTCD-26APR1821-T75899.99,0.165,trade,no,True,3.95,BTC,2026-04-19 00:02:04+00:00,2026-04-19 00:00:00+00:00,0.0,0.835,True
2026-04-19 00:09:30,KXBTCD-26APR1821-T75799.99,0.715,trade,yes,False,-20.0,BTC,2026-04-19 00:09:30+00:00,2026-04-19 00:00:00+00:00,0.0,0.715,False
2026-04-19 01:00:27,KXBTCD-26APR1822-T75899.99,0.165,trade,no,True,3.95,BTC,2026-04-19 01:00:27+00:00,2026-04-19 01:00:00+00:00,0.0,0.835,True
2026-04-19 01:01:32,KXBTCD-26APR1822-T75799.99,0.45,trade,yes,False,-20.0,BTC,2026-04-19 01:01:32+00:00,2026-04-19 01:00:00+00:00,0.0,0.45,False
2026-04-19 01:10:03,KXBTCD-26APR1822-T75599.99,0.715,trade,yes,True,7.97,BTC,2026-04-19 01:10:03+00:00,2026-04-19 01:00:00+00:00,0.0,0.715,True
2026-04-19 02:01:02,KXBTCD-26APR1823-T75599.99,0.59,trade,yes,False,-20.0,BTC,2026-04-19 02:01:02+00:00,2026-04-19 02:00:00+00:00,0.0,0.59,False
2026-04-19 02:06:24,KXBTCD-26APR1823-T75699.99,0.275,trade,no,True,7.59,BTC,2026-04-19 02:06:24+00:00,2026-04-19 02:00:00+00:00,0.0,0.725,True
2026-04-19 02:21:14,KXBTCD-26APR1823-T75799.99,0.185,trade,no,True,4.54,BTC,2026-04-19 02:21:14+00:00,2026-04-19 02:00:00+00:00,0.0,0.815,True
2026-04-19 03:01:31,KXBTCD-26APR1900-T75599.99,0.38,trade,yes,False,-16.98,BTC,2026-04-19 03:01:31+00:00,2026-04-19 03:00:00+00:00,0.0,0.38,False
2026-04-19 03:06:51,KXBTCD-26APR1900-T75499.99,0.415,trade,yes,True,28.19,BTC,2026-04-19 03:06:51+00:00,2026-04-19 03:00:00+00:00,0.0,0.415,True
2026-04-19 03:12:09,KXBTCD-26APR1900-T75399.99,0.745,trade,yes,True,6.85,BTC,2026-04-19 03:12:09+00:00,2026-04-19 03:00:00+00:00,0.0,0.745,True
2026-04-19 04:00:57,KXBTCD-26APR1901-T75699.99,0.185,trade,no,False,-20.0,BTC,2026-04-19 04:00:57+00:00,2026-04-19 04:00:00+00:00,0.0,0.815,False
2026-04-19 04:06:18,KXBTCD-26APR1901-T75599.99,0.615,trade,yes,True,12.52,BTC,2026-04-19 04:06:18+00:00,2026-04-19 04:00:00+00:00,0.0,0.615,True
2026-04-19 04:10:33,KXBTCD-26APR1901-T75799.99,0.17,trade,no,True,4.1,BTC,2026-04-19 04:10:33+00:00,2026-04-19 04:00:00+00:00,0.0,0.83,True
2026-04-19 05:02:36,KXBTCD-26APR1902-T75599.99,0.445,trade,yes,False,-20.0,BTC,2026-04-19 05:02:36+00:00,2026-04-19 05:00:00+00:00,0.0,0.445,False
2026-04-19 05:03:40,KXBTCD-26APR1902-T75699.99,0.265,trade,no,True,7.21,BTC,2026-04-19 05:03:40+00:00,2026-04-19 05:00:00+00:00,0.0,0.735,True
2026-04-19 06:01:00,KXBTCD-26APR1903-T75499.99,0.685,trade,yes,False,-20.0,BTC,2026-04-19 06:01:00+00:00,2026-04-19 06:00:00+00:00,0.0,0.685,False
2026-04-19 06:02:03,KXBTCD-26APR1903-T75699.99,0.15,trade,no,True,3.53,BTC,2026-04-19 06:02:03+00:00,2026-04-19 06:00:00+00:00,0.0,0.85,True
2026-04-19 06:10:34,KXBTCD-26APR1903-T75599.99,0.26,trade,yes,False,-13.82,BTC,2026-04-19 06:10:34+00:00,2026-04-19 06:00:00+00:00,0.0,0.26,False
2026-04-19 07:00:43,KXBTCD-26APR1904-T75399.99,0.605,trade,yes,False,-20.0,BTC,2026-04-19 07:00:43+00:00,2026-04-19 07:00:00+00:00,1.0,0.605,False
2026-04-19 07:06:01,KXBTCD-26APR1904-T75299.99,0.71,trade,yes,True,8.17,BTC,2026-04-19 07:06:01+00:00,2026-04-19 07:00:00+00:00,1.0,0.71,True
2026-04-19 07:11:19,KXBTCD-26APR1904-T75199.99,0.74,trade,yes,True,7.03,BTC,2026-04-19 07:11:19+00:00,2026-04-19 07:00:00+00:00,1.0,0.74,True
2026-04-19 08:01:08,KXBTCD-26APR1905-T75199.99,0.575,trade,yes,True,14.78,BTC,2026-04-19 08:01:08+00:00,2026-04-19 08:00:00+00:00,1.0,0.575,True
2026-04-19 08:02:12,KXBTCD-26APR1905-T75399.99,0.285,trade,no,True,7.97,BTC,2026-04-19 08:02:12+00:00,2026-04-19 08:00:00+00:00,1.0,0.7150000000000001,True
2026-04-19 08:29:41,KXBTCD-26APR1905-T75299.99,0.225,trade,no,True,5.81,BTC,2026-04-19 08:29:41+00:00,2026-04-19 08:00:00+00:00,1.0,0.775,True
2026-04-19 09:00:28,KXBTCD-26APR1906-T75399.99,0.26,trade,no,True,7.03,BTC,2026-04-19 09:00:28+00:00,2026-04-19 09:00:00+00:00,1.0,0.74,True
2026-04-19 09:07:51,KXBTCD-26APR1906-T75199.99,0.71,trade,yes,False,-20.0,BTC,2026-04-19 09:07:51+00:00,2026-04-19 09:00:00+00:00,1.0,0.71,False
2026-04-19 09:13:09,KXBTCD-26APR1906-T75299.99,0.285,trade,no,True,7.97,BTC,2026-04-19 09:13:09+00:00,2026-04-19 09:00:00+00:00,1.0,0.7150000000000001,True
2026-04-19 10:00:44,KXBTCD-26APR1907-T74899.99,0.735,trade,yes,True,7.21,BTC,2026-04-19 10:00:44+00:00,2026-04-19 10:00:00+00:00,1.0,0.735,True
2026-04-19 10:03:55,KXBTCD-26APR1907-T75199.99,0.3,trade,no,False,-20.0,BTC,2026-04-19 10:03:55+00:00,2026-04-19 10:00:00+00:00,1.0,0.7,False
2026-04-19 10:06:01,KXBTCD-26APR1907-T74999.99,0.625,trade,yes,True,12.0,BTC,2026-04-19 10:06:01+00:00,2026-04-19 10:00:00+00:00,1.0,0.625,True
2026-04-19 11:01:01,KXBTCD-26APR1908-T75199.99,0.635,trade,yes,True,11.5,BTC,2026-04-19 11:01:01+00:00,2026-04-19 11:00:00+00:00,1.0,0.635,True
2026-04-19 11:02:04,KXBTCD-26APR1908-T75399.99,0.205,trade,no,False,-20.0,BTC,2026-04-19 11:02:04+00:00,2026-04-19 11:00:00+00:00,1.0,0.795,False
2026-04-19 11:43:19,KXBTCD-26APR1908-T75599.99,0.205,trade,no,False,-20.0,BTC,2026-04-19 11:43:19+00:00,2026-04-19 11:00:00+00:00,1.0,0.795,False
2026-04-19 12:00:14,KXBTCD-26APR1909-T75799.99,0.215,trade,no,True,5.48,BTC,2026-04-19 12:00:14+00:00,2026-04-19 12:00:00+00:00,1.0,0.785,True
2026-04-19 12:07:39,KXBTCD-26APR1909-T75699.99,0.385,trade,no,True,12.52,BTC,2026-04-19 12:07:39+00:00,2026-04-19 12:00:00+00:00,1.0,0.615,True
2026-04-19 12:12:56,KXBTCD-26APR1909-T75899.99,0.185,trade,no,True,4.54,BTC,2026-04-19 12:12:56+00:00,2026-04-19 12:00:00+00:00,1.0,0.815,True
2026-04-19 13:00:32,KXBTCD-26APR1910-T75799.99,0.26,trade,no,False,-20.0,BTC,2026-04-19 13:00:32+00:00,2026-04-19 13:00:00+00:00,1.0,0.74,False
2026-04-19 13:05:50,KXBTCD-26APR1910-T75899.99,0.235,trade,no,False,-20.0,BTC,2026-04-19 13:05:50+00:00,2026-04-19 13:00:00+00:00,1.0,0.765,False
2026-04-19 13:17:29,KXBTCD-26APR1910-T75999.99,0.24,trade,no,True,6.32,BTC,2026-04-19 13:17:29+00:00,2026-04-19 13:00:00+00:00,1.0,0.76,True
2026-04-19 14:00:49,KXBTCD-26APR1911-T76199.99,0.25,trade,no,True,6.67,BTC,2026-04-19 14:00:49+00:00,2026-04-19 14:00:00+00:00,3.0,0.75,True
2026-04-19 14:03:59,KXBTCD-26APR1911-T75699.99,0.705,trade,yes,True,8.37,BTC,2026-04-19 14:03:59+00:00,2026-04-19 14:00:00+00:00,3.0,0.705,True
2026-04-19 14:07:10,KXBTCD-26APR1911-T75999.99,0.21,trade,no,False,-20.0,BTC,2026-04-19 14:07:10+00:00,2026-04-19 14:00:00+00:00,3.0,0.79,False
2026-04-19 15:01:04,KXBTCD-26APR1912-T76199.99,0.255,trade,no,True,6.85,BTC,2026-04-19 15:01:04+00:00,2026-04-19 15:00:00+00:00,3.0,0.745,True
2026-04-19 15:06:23,KXBTCD-26APR1912-T76099.99,0.305,trade,no,True,8.78,BTC,2026-04-19 15:06:23+00:00,2026-04-19 15:00:00+00:00,3.0,0.6950000000000001,True
2026-04-19 15:18:02,KXBTCD-26APR1912-T76299.99,0.215,trade,no,True,5.48,BTC,2026-04-19 15:18:02+00:00,2026-04-19 15:00:00+00:00,3.0,0.785,True
2026-04-19 16:01:30,KXBTCD-26APR1913-T75999.99,0.245,trade,no,True,6.49,BTC,2026-04-19 16:01:30+00:00,2026-04-19 16:00:00+00:00,3.0,0.755,True
2026-04-19 16:06:47,KXBTCD-26APR1913-T75899.99,0.36,trade,no,True,11.25,BTC,2026-04-19 16:06:47+00:00,2026-04-19 16:00:00+00:00,3.0,0.64,True
2026-04-19 16:13:09,KXBTCD-26APR1913-T75799.99,0.395,trade,no,True,13.06,BTC,2026-04-19 16:13:09+00:00,2026-04-19 16:00:00+00:00,3.0,0.605,True
2026-04-19 17:00:46,KXBTCD-26APR1914-T75499.99,0.26,trade,no,True,7.03,BTC,2026-04-19 17:00:46+00:00,2026-04-19 17:00:00+00:00,3.0,0.74,True
2026-04-19 17:05:00,KXBTCD-26APR1914-T75199.99,0.49,trade,yes,False,-20.0,BTC,2026-04-19 17:05:00+00:00,2026-04-19 17:00:00+00:00,3.0,0.49,False
2026-04-19 17:09:13,KXBTCD-26APR1914-T75299.99,0.46,trade,yes,False,-20.0,BTC,2026-04-19 17:09:13+00:00,2026-04-19 17:00:00+00:00,3.0,0.46,False
2026-04-19 18:10:34,KXBTCD-26APR1915-T74799.99,0.585,trade,yes,True,14.19,BTC,2026-04-19 18:10:34+00:00,2026-04-19 18:00:00+00:00,1.0,0.585,True
2026-04-19 18:20:04,KXBTCD-26APR1915-T74699.99,0.635,trade,yes,True,11.5,BTC,2026-04-19 18:20:04+00:00,2026-04-19 18:00:00+00:00,1.0,0.635,True
2026-04-19 18:24:17,KXBTCD-26APR1915-T74599.99,0.695,trade,yes,True,8.78,BTC,2026-04-19 18:24:17+00:00,2026-04-19 18:00:00+00:00,1.0,0.695,True
2026-04-19 19:00:15,KXBTCD-26APR1916-T74699.99,0.675,trade,yes,True,9.63,BTC,2026-04-19 19:00:15+00:00,2026-04-19 19:00:00+00:00,1.0,0.675,True
2026-04-19 19:01:19,KXBTCD-26APR1917-T74749.99,0.675,trade,yes,False,-20.0,BTC,2026-04-19 19:01:19+00:00,2026-04-19 19:00:00+00:00,1.0,0.675,False
2026-04-19 19:05:32,KXBTCD-26APR1917-T75249.99,0.28,trade,no,True,7.78,BTC,2026-04-19 19:05:32+00:00,2026-04-19 19:00:00+00:00,1.0,0.72,True
2026-04-19 19:06:36,KXBTCD-26APR1916-T74799.99,0.74,trade,yes,True,7.03,BTC,2026-04-19 19:06:36+00:00,2026-04-19 19:00:00+00:00,1.0,0.74,True
2026-04-19 19:11:54,KXBTCD-26APR1916-T74899.99,0.58,trade,yes,True,14.48,BTC,2026-04-19 19:11:54+00:00,2026-04-19 19:00:00+00:00,1.0,0.58,True
2026-04-19 19:12:57,KXBTCD-26APR1917-T74999.99,0.505,trade,yes,False,-20.0,BTC,2026-04-19 19:12:57+00:00,2026-04-19 19:00:00+00:00,1.0,0.505,False
2026-04-19 21:01:59,KXBTCD-26APR1918-T74899.99,0.26,trade,no,True,7.03,BTC,2026-04-19 21:01:59+00:00,2026-04-19 21:00:00+00:00,1.0,0.74,True
2026-04-21 04:00:33,KXBTCD-26APR2101-T75899.99,0.2,trade,no,True,10.77,BTC,2026-04-21 04:00:33+00:00,2026-04-21 04:00:00+00:00,3.0,0.8,True
2026-04-21 04:05:50,KXBTCD-26APR2101-T75799.99,0.3,trade,no,False,-50.0,BTC,2026-04-21 04:05:50+00:00,2026-04-21 04:00:00+00:00,3.0,0.7,False
2026-04-21 04:07:57,KXBTCD-26APR2101-T75599.99,0.73,trade,yes,True,18.49,BTC,2026-04-21 04:07:57+00:00,2026-04-21 04:00:00+00:00,3.0,0.73,True
2026-04-21 04:13:14,KXBTCD-26APR2101-T75699.99,0.465,trade,yes,True,55.12,BTC,2026-04-21 04:13:14+00:00,2026-04-21 04:00:00+00:00,3.0,0.465,True
2026-04-21 05:01:01,KXBTCD-26APR2102-T75999.99,0.215,trade,no,True,9.9,BTC,2026-04-21 05:01:01+00:00,2026-04-21 05:00:00+00:00,3.0,0.785,True
2026-04-21 05:07:25,KXBTCD-26APR2102-T75799.99,0.73,trade,yes,True,18.49,BTC,2026-04-21 05:07:25+00:00,2026-04-21 05:00:00+00:00,3.0,0.73,True
2026-04-21 05:21:18,KXBTCD-26APR2102-T75899.99,0.68,trade,yes,False,-50.0,BTC,2026-04-21 05:21:18+00:00,2026-04-21 05:00:00+00:00,3.0,0.68,False
2026-04-21 05:24:28,KXBTCD-26APR2102-T76099.99,0.255,trade,no,True,17.11,BTC,2026-04-21 05:24:28+00:00,2026-04-21 05:00:00+00:00,3.0,0.745,True
