feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,pnl_remainder
avg_funding_rate,>=0.0001008(q0.9),52,0.6538461538461539,-0.03538461538461535,-26.219999999999935,8,25.2598515134209,-0.08051948051948055,-3755.82
avg_funding_rate,<0.0001008(q0.9),462,0.564935064935065,-0.08051948051948055,-3755.82,12,24.592175240903583,-0.03538461538461535,-26.219999999999935
body_15m,>=0.2724(q0.2),73,0.4794520547945205,-0.2134246575342466,-1177.8300000000002,6,25.20907091855361,-0.14944444444444438,-198.06
body_15m,<0.2724(q0.2),18,0.5555555555555556,-0.14944444444444438,-198.06,6,33.98992508395764,-0.2134246575342466,-1177.8300000000002
body_15m,>=0.3882(q0.3),63,0.5079365079365079,-0.18253968253968245,-765.02,6,26.448981725967947,-0.24178571428571427,-610.87
body_15m,<0.3882(q0.3),28,0.4642857142857143,-0.24178571428571427,-610.87,6,33.601257223304465,-0.18253968253968245,-765.02
body_15m,>=0.5791(q0.4),55,0.5272727272727272,-0.1641818181818181,-600.48,6,36.7755795363709,-0.2566666666666667,-775.41
body_15m,<0.5791(q0.4),36,0.4444444444444444,-0.2566666666666667,-775.41,6,29.24646316142428,-0.1641818181818181,-600.48
body_15m,>=0.6598(q0.5),46,0.4782608695652174,-0.22108695652173915,-704.29,6,33.12981868264494,-0.18000000000000005,-671.6000000000001
body_15m,<0.6598(q0.5),45,0.5111111111111111,-0.18000000000000005,-671.6000000000001,6,34.39398451459202,-0.22108695652173915,-704.29
body_15m,>=0.8046(q0.6),37,0.5135135135135135,-0.187027027027027,-414.62,6,32.27413562425181,-0.21018518518518542,-961.27
body_15m,<0.8046(q0.6),54,0.48148148148148145,-0.21018518518518542,-961.27,6,31.610265586151655,-0.187027027027027,-414.62
body_15m,>=0.8498(q0.7),28,0.5714285714285714,-0.14107142857142863,-198.09,6,34.40860215053764,-0.2273015873015875,-1177.8000000000002
body_15m,<0.8498(q0.7),63,0.4603174603174603,-0.2273015873015875,-1177.8000000000002,6,34.060112073357104,-0.14107142857142863,-198.09
body_15m,>=0.969(q0.8),19,0.631578947368421,-0.1010526315789474,-75.78000000000003,6,27.701804894253122,-0.22708333333333336,-1300.1100000000001
body_15m,<0.969(q0.8),72,0.4583333333333333,-0.22708333333333336,-1300.1100000000001,6,28.97139472813838,-0.1010526315789474,-75.78000000000003
body_15m,>=1(q0.9),16,0.625,-0.11499999999999999,-72.82,6,32.56692503093857,-0.21906666666666652,-1303.0700000000002
body_15m,<1(q0.9),75,0.4666666666666667,-0.21906666666666652,-1303.0700000000002,6,26.940225774517103,-0.11499999999999999,-72.82
bp_5m,>=0.1209(q0.3),63,0.5238095238095238,-0.1687301587301585,-678.9199999999998,6,29.26854415836918,-0.2728571428571431,-696.97
bp_5m,<0.1209(q0.3),28,0.42857142857142855,-0.2728571428571431,-696.97,6,31.56585372308751,-0.1687301587301585,-678.9199999999998
bp_5m,>=0.4084(q0.4),55,0.5272727272727272,-0.1689090909090909,-675.4799999999999,6,29.41759933676793,-0.24944444444444447,-700.41
bp_5m,<0.4084(q0.4),36,0.4444444444444444,-0.24944444444444447,-700.41,6,31.698128120348297,-0.1689090909090909,-675.4799999999999
bp_5m,>=0.5(q0.5),50,0.54,-0.15779999999999994,-627.9599999999999,6,24.610442249377005,-0.25317073170731713,-747.93
bp_5m,<0.5(q0.5),41,0.43902439024390244,-0.25317073170731713,-747.93,6,36.4395470316849,-0.15779999999999994,-627.9599999999999
bp_5m,>=0.5(q0.6),50,0.54,-0.15779999999999994,-627.9599999999999,6,24.610442249377005,-0.25317073170731713,-747.93
bp_5m,<0.5(q0.6),41,0.43902439024390244,-0.25317073170731713,-747.93,6,36.4395470316849,-0.15779999999999994,-627.9599999999999
bp_5m,>=0.5(q0.7),50,0.54,-0.15779999999999994,-627.9599999999999,6,24.610442249377005,-0.25317073170731713,-747.93
bp_5m,<0.5(q0.7),41,0.43902439024390244,-0.25317073170731713,-747.93,6,36.4395470316849,-0.15779999999999994,-627.9599999999999
bp_5m,>=0.7353(q0.8),19,0.47368421052631576,-0.23000000000000004,-273.34999999999997,5,46.138230137491924,-0.19305555555555554,-1102.54
bp_5m,<0.7353(q0.8),72,0.5,-0.19305555555555554,-1102.54,6,25.876933024408643,-0.23000000000000004,-273.34999999999997
bp_5m,>=1(q0.9),14,0.5714285714285714,-0.15785714285714292,-74.46000000000001,4,65.37087073999825,-0.20857142857142857,-1301.43
bp_5m,<1(q0.9),77,0.4805194805194805,-0.20857142857142857,-1301.43,6,26.703138453098447,-0.15785714285714292,-74.46000000000001
chg_10m,>=-0.2853(q0.1),379,0.604221635883905,-0.07398416886543546,-2306.2200000000003,11,20.767598926313966,-0.09547619047619049,-599.7099999999999
chg_10m,<-0.2853(q0.1),42,0.47619047619047616,-0.09547619047619049,-599.7099999999999,8,47.40487430150293,-0.07398416886543546,-2306.2200000000003
chg_10m,>=-0.17(q0.2),337,0.6053412462908012,-0.07857566765578627,-2157.05,11,20.60834569716108,-0.06630952380952382,-748.88
chg_10m,<-0.17(q0.2),84,0.5357142857142857,-0.06630952380952382,-748.88,9,40.64809278966878,-0.07857566765578627,-2157.05
chg_10m,>=-0.0955(q0.3),294,0.6054421768707483,-0.08278911564625846,-1875.08,11,23.203761277155774,-0.06070866141732301,-1030.8500000000001
chg_10m,<-0.0955(q0.3),127,0.5590551181102362,-0.06070866141732301,-1030.8500000000001,11,38.935108153078204,-0.08278911564625846,-1875.08
chg_10m,>=-0.0541(q0.4),253,0.6047430830039525,-0.08308300395256918,-1584.6599999999999,11,16.864226454025708,-0.06565476190476194,-1321.27
chg_10m,<-0.0541(q0.4),168,0.5714285714285714,-0.06565476190476194,-1321.27,11,23.23075648854387,-0.08308300395256918,-1584.6599999999999
chg_10m,>=-0.0013(q0.5),211,0.6066350710900474,-0.07827014218009476,-1217.21,11,20.753207890618,-0.07397619047619053,-1688.72
chg_10m,<-0.0013(q0.5),210,0.5761904761904761,-0.07397619047619053,-1688.72,11,23.574067933109102,-0.07827014218009476,-1217.21
chg_10m,>=0.0102(q0.6),168,0.5833333333333334,-0.09952380952380946,-1282.53,11,32.677224898990985,-0.06059288537549401,-1623.3999999999996
chg_10m,<0.0102(q0.6),253,0.5968379446640316,-0.06059288537549401,-1623.3999999999996,11,20.86669951952692,-0.09952380952380946,-1282.53
chg_10m,>=0.0586(q0.7),128,0.53125,-0.14566406250000008,-1387.23,11,27.059003616371257,-0.045750853242320866,-1518.7
chg_10m,<0.0586(q0.7),293,0.6177474402730375,-0.045750853242320866,-1518.7,11,17.84227238469427,-0.14566406250000008,-1387.23
chg_10m,>=0.1074(q0.8),85,0.5294117647058824,-0.1457647058823529,-958.0899999999999,11,36.74775570956789,-0.05851190476190482,-1947.84
chg_10m,<0.1074(q0.8),336,0.6071428571428571,-0.05851190476190482,-1947.84,11,13.747225185227894,-0.1457647058823529,-958.0899999999999
chg_10m,>=0.2364(q0.9),43,0.5813953488372093,-0.12790697674418605,-281.61,8,28.112906399632685,-0.07023809523809532,-2624.3200000000006
chg_10m,<0.2364(q0.9),378,0.5925925925925926,-0.07023809523809532,-2624.3200000000006,11,17.03940322484679,-0.12790697674418605,-281.61
chg_1h,==0.0,42,0.5238095238095238,-0.16976190476190467,-645.78,3,42.83037566973273,-0.06760593220338984,-3136.26
chg_2h,==0.0,42,0.5238095238095238,-0.16976190476190467,-645.78,3,42.83037566973273,-0.06760593220338984,-3136.26
chg_30m,>=-0.5105(q0.1),405,0.5876543209876544,-0.08582716049382721,-2967.8,11,19.267286341680563,0.03922222222222205,-42.43000000000002
chg_30m,<-0.5105(q0.1),45,0.5777777777777777,0.03922222222222205,-42.43000000000002,7,34.58297093842786,-0.08582716049382721,-2967.8
chg_30m,>=-0.2661(q0.2),360,0.5833333333333334,-0.10004166666666658,-3043.49,11,21.379658214067945,0.03355555555555556,33.25999999999999
chg_30m,<-0.2661(q0.2),90,0.6,0.03355555555555556,33.25999999999999,10,25.275132576837546,-0.10004166666666658,-3043.49
chg_30m,>=-0.1571(q0.3),315,0.5968253968253968,-0.09169841269841272,-2522.12,11,21.418507749033246,-0.030444444444444274,-488.1099999999999
chg_30m,<-0.1571(q0.3),135,0.562962962962963,-0.030444444444444274,-488.1099999999999,11,26.971405824985066,-0.09169841269841272,-2522.12
chg_30m,>=-0.09214(q0.4),270,0.5851851851851851,-0.10420370370370369,-2403.1100000000006,11,18.434421036258026,-0.027000000000000024,-607.1199999999999
chg_30m,<-0.09214(q0.4),180,0.5888888888888889,-0.027000000000000024,-607.1199999999999,11,20.76891521165039,-0.10420370370370369,-2403.1100000000006
chg_30m,>=-0.0115(q0.5),225,0.5511111111111111,-0.13211111111111118,-2497.63,11,25.94901773376751,-0.014533333333333398,-512.5999999999999
chg_30m,<-0.0115(q0.5),225,0.6222222222222222,-0.014533333333333398,-512.5999999999999,11,16.951823003350867,-0.13211111111111118,-2497.63
chg_30m,>=0.05918(q0.6),180,0.5444444444444444,-0.13894444444444454,-2198.4900000000002,11,27.46451366443897,-0.029574074074073975,-811.7399999999997
chg_30m,<0.05918(q0.6),270,0.6148148148148148,-0.029574074074073975,-811.7399999999997,11,19.456261501019018,-0.13894444444444454,-2198.4900000000002
chg_30m,>=0.1381(q0.7),135,0.5407407407407407,-0.14207407407407413,-1816.6500000000003,11,20.844682051109,-0.04385714285714293,-1193.58
chg_30m,<0.1381(q0.7),315,0.6063492063492063,-0.04385714285714293,-1193.58,11,18.232544110993818,-0.14207407407407413,-1816.6500000000003
chg_30m,>=0.2298(q0.8),90,0.5222222222222223,-0.16433333333333333,-1327.67,10,25.7649950052399,-0.050569444444444445,-1682.56
chg_30m,<0.2298(q0.8),360,0.6027777777777777,-0.050569444444444445,-1682.56,11,12.933862685431727,-0.16433333333333333,-1327.67
chg_30m,>=0.4744(q0.9),45,0.5333333333333333,-0.17599999999999993,-614.2600000000001,10,31.594424437132417,-0.061913580246913735,-2395.9700000000003
chg_30m,<0.4744(q0.9),405,0.5925925925925926,-0.061913580246913735,-2395.9700000000003,11,18.741887419291558,-0.17599999999999993,-614.2600000000001
chg_3h,==0.0,42,0.5238095238095238,-0.16976190476190467,-645.78,3,42.83037566973273,-0.06760593220338984,-3136.26
chg_5m,>=-0.2145(q0.1),374,0.6042780748663101,-0.07533422459893047,-2392.5600000000004,11,19.616922159356513,-0.07857142857142863,-392.2
chg_5m,<-0.2145(q0.1),42,0.5,-0.07857142857142863,-392.2,8,45.09230369214768,-0.07533422459893047,-2392.5600000000004
chg_5m,>=-0.1366(q0.2),333,0.6006006006006006,-0.0839039039039039,-2233.61,11,22.222077408647976,-0.0425903614457831,-551.15
chg_5m,<-0.1366(q0.2),83,0.5662650602409639,-0.0425903614457831,-551.15,9,40.40138950898934,-0.0839039039039039,-2233.61
chg_5m,>=-0.0801(q0.3),291,0.6082474226804123,-0.08266323024054978,-1870.9100000000003,11,19.30492397886581,-0.05936000000000008,-913.8500000000001
chg_5m,<-0.0801(q0.3),125,0.56,-0.05936000000000008,-913.8500000000001,11,35.03876929750497,-0.08266323024054978,-1870.9100000000003
chg_5m,>=-0.022(q0.4),250,0.608,-0.08091999999999999,-1572.0300000000002,11,21.023234911752272,-0.06774096385542172,-1212.73
chg_5m,<-0.022(q0.4),166,0.572289156626506,-0.06774096385542172,-1212.73,11,32.970433780679656,-0.08091999999999999,-1572.0300000000002
chg_5m,>=0(q0.5),225,0.6044444444444445,-0.0800888888888891,-1510.75,11,18.751938921985666,-0.07044502617801052,-1274.0100000000002
chg_5m,<0(q0.5),191,0.581151832460733,-0.07044502617801052,-1274.0100000000002,11,29.681656744811825,-0.0800888888888891,-1510.75
chg_5m,>=0(q0.6),225,0.6044444444444445,-0.0800888888888891,-1510.75,11,18.751938921985666,-0.07044502617801052,-1274.0100000000002
chg_5m,<0(q0.6),191,0.581151832460733,-0.07044502617801052,-1274.0100000000002,11,29.681656744811825,-0.0800888888888891,-1510.75
chg_5m,>=0.0347(q0.7),125,0.56,-0.11759999999999982,-1316.4800000000002,10,25.713146956670276,-0.05764604810996565,-1468.28
chg_5m,<0.0347(q0.7),291,0.6082474226804123,-0.05764604810996565,-1468.28,11,17.295487740251012,-0.11759999999999982,-1316.4800000000002
chg_5m,>=0.0848(q0.8),84,0.5238095238095238,-0.1455952380952381,-956.8399999999999,10,26.499283484815773,-0.057966867469879446,-1827.92
chg_5m,<0.0848(q0.8),332,0.6114457831325302,-0.057966867469879446,-1827.92,11,19.192548966946113,-0.1455952380952381,-956.8399999999999
chg_5m,>=0.1658(q0.9),42,0.5238095238095238,-0.179047619047619,-475.96,10,24.241854783772993,-0.06405080213903747,-2308.8
chg_5m,<0.1658(q0.9),374,0.6016042780748663,-0.06405080213903747,-2308.8,11,18.136094435511886,-0.179047619047619,-475.96
choch_1h,==False,135,0.5703703703703704,-0.1254074074074073,-1049.3999999999999,8,23.62254892637745,-0.05833773087071248,-2732.64
choch_1h,==True,34,0.4411764705882353,-0.2617647058823529,-719.5799999999999,8,24.649889813037607,-0.06279166666666658,-3062.46
choch_4h,==False,154,0.525974025974026,-0.17448051948051946,-1926.19,8,22.616668137618827,-0.033805555555555644,-1855.85
choch_4h,==True,15,0.7333333333333333,0.06933333333333325,157.21000000000004,4,61.38793469450769,-0.08032064128256511,-3939.2500000000005
cmf_raw,>=0.08572(q0.4),18,0.3888888888888889,-0.2949999999999999,-231.48,1,100.0,-0.06166666666666665,-34.690000000000005
cmf_raw,<0.08572(q0.4),12,0.5833333333333334,-0.06166666666666665,-34.690000000000005,1,100.0,-0.2949999999999999,-231.48
cmf_raw,>=0.1373(q0.5),15,0.4,-0.28933333333333333,-182.02,1,100.0,-0.1140000000000001,-84.15
cmf_raw,<0.1373(q0.5),15,0.5333333333333333,-0.1140000000000001,-84.15,1,100.0,-0.28933333333333333,-182.02
cmf_raw,>=0.1982(q0.6),12,0.3333333333333333,-0.36666666666666653,-202.19,1,100.0,-0.09166666666666679,-63.980000000000004
cmf_raw,<0.1982(q0.6),18,0.5555555555555556,-0.09166666666666679,-63.980000000000004,1,100.0,-0.36666666666666653,-202.19
cmf_score,==1.0,19,0.42105263157894735,-0.27210526315789474,-226.60000000000002,1,100.0,-0.0684242424242425,-3555.4400000000005
cmf_score,==0.0,142,0.5563380281690141,-0.1443661971830985,-1535.5300000000007,8,18.012673148684822,-0.049838709677419324,-2246.5099999999998
composite_p_up,>=0.4163(q0.1),456,0.5701754385964912,-0.06879385964912277,-3169.01,12,21.13509302682088,-0.13754901960784305,-569.2
composite_p_up,<0.4163(q0.1),51,0.6078431372549019,-0.13754901960784305,-569.2,12,21.89866118437547,-0.06879385964912277,-3169.01
composite_p_up,>=0.47(q0.2),410,0.5658536585365853,-0.06717073170731702,-2975.69,12,23.48723105690896,-0.1118041237113403,-762.52
composite_p_up,<0.47(q0.2),97,0.6082474226804123,-0.1118041237113403,-762.52,12,26.333801144337688,-0.06717073170731702,-2975.69
composite_p_up,>=0.4902(q0.3),358,0.5391061452513967,-0.08367318435754179,-3040.76,12,22.532236060379347,-0.05657718120805355,-697.45
composite_p_up,<0.4902(q0.3),149,0.6577181208053692,-0.05657718120805355,-697.45,12,30.56476338591424,-0.08367318435754179,-3040.76
