logged_at,contract_ticker,spot,strike,p_market,tau_minutes,realized_vol_annual,resolved_yes,pu_ts,p_up_v2,effective,p_sc,p_model_yes,p_model_no,edge_yes,edge_no,best_side,best_edge,win,cost,day
2026-07-06 15:36:55+00:00,KXBTC15M-26JUL061145-45,62306.84,62397.82,0.235,8.1,0.863736,1.0,2026-07-06 15:36:42+00:00,0.4541,2026-07-06 15:30:00+00:00,0.571072319201995,0.29086425818715284,0.7136308008326484,0.05586425818715285,-0.05136919916735161,yes,0.05586425818715285,1.0,0.235,2026-07-06
2026-07-04 17:18:37+00:00,KXBTC15M-26JUL041330-30,62839.72,62807.48,0.735,11.4,0.341965,1.0,2026-07-04 15:57:23+00:00,0.4778,2026-07-04 17:00:00+00:00,0.4832402234636871,0.6780568337242935,0.32063087327288153,-0.0569431662757065,0.05563087327288152,no,0.05563087327288152,0.0,0.265,2026-07-04
2026-07-07 14:08:41+00:00,KXBTC15M-26JUL071015-15,62972.08,63000.21,0.375,6.3,0.893308,0.0,2026-07-07 14:08:24+00:00,0.5496,2026-07-07 14:00:00+00:00,0.6188212927756654,0.4305246204251024,0.5771608715013189,0.05552462042510242,-0.047839128498681105,yes,0.05552462042510242,0.0,0.375,2026-07-07
2026-07-09 20:02:11+00:00,KXBTC15M-26JUL091615-15,63203.33,63195.8,0.475,12.8,0.327121,0.0,2026-07-09 20:01:31+00:00,0.4991,2026-07-09 20:00:00+00:00,0.5041291291291291,0.5303687793772057,0.4700115681333299,0.055368779377205746,-0.05498843186667013,yes,0.055368779377205746,0.0,0.475,2026-07-09
2026-07-02 04:39:40+00:00,KXBTC15M-26JUL020045-45,60746.67,60769.02,0.285,5.3,0.436137,0.0,2026-07-02 03:44:25+00:00,0.5061,2026-07-02 04:30:00+00:00,0.4853999153618282,0.3403108289759055,0.6588912714526024,0.0553108289759055,-0.05610872854739768,yes,0.0553108289759055,0.0,0.285,2026-07-02
2026-07-04 14:39:26+00:00,KXBTC15M-26JUL041045-45,62580.9,62613.48,0.135,5.6,0.254785,1.0,2026-07-04 14:29:33+00:00,0.6358,2026-07-04 14:30:00+00:00,0.4832402234636871,0.19021611999038263,0.8090858394276281,0.05521611999038262,-0.05591416057237186,yes,0.05521611999038262,1.0,0.135,2026-07-04
2026-07-04 04:54:58+00:00,KXBTC15M-26JUL040100-00,62628.38,62620.2,0.685,5.0,0.191772,0.0,2026-07-04 04:50:49+00:00,0.6112,2026-07-04 04:45:00+00:00,0.4606126914660831,0.6279898663942021,0.369852673810243,-0.057010133605797986,0.05485267381024306,no,0.05485267381024306,1.0,0.31499999999999995,2026-07-04
2026-07-03 21:46:13+00:00,KXBTC15M-26JUL031800-00,62568.08,62549.23,0.665,13.8,0.402053,1.0,2026-07-03 21:14:19+00:00,0.4916,2026-07-03 21:45:00+00:00,0.5718540580789278,0.6173925895003729,0.38925176022972396,-0.047607410499627134,0.054251760229724,no,0.054251760229724,0.0,0.33499999999999996,2026-07-03
2026-07-06 02:19:21+00:00,KXBTC15M-26JUL052230-30,63434.87,63395.83,0.765,10.6,0.384209,1.0,2026-07-06 02:13:23+00:00,0.5027,2026-07-06 02:15:00+00:00,0.576899320568252,0.7165088882537128,0.2890384397967546,-0.048491111746287174,0.0540384397967546,no,0.0540384397967546,0.0,0.235,2026-07-06
2026-07-09 05:16:20+00:00,KXBTC15M-26JUL090130-30,62461.71,62452.56,0.475,13.7,0.368721,0.0,2026-07-09 04:59:22+00:00,0.4743,2026-07-09 05:15:00+00:00,0.4899328859060403,0.5286168396909271,0.470423519998473,0.05361683969092712,-0.05457648000152704,yes,0.05361683969092712,0.0,0.475,2026-07-09
2026-07-05 18:22:31+00:00,KXBTC15M-26JUL051430-30,62641.36,62606.43,0.88,7.5,0.221613,1.0,2026-07-05 18:17:45+00:00,0.3497,2026-07-05 18:15:00+00:00,0.5508684863523573,0.8288974561993965,0.1734096937467846,-0.05110254380060353,0.053409693746784614,no,0.053409693746784614,0.0,0.12,2026-07-05
2026-07-04 16:22:57+00:00,KXBTC15M-26JUL041230-30,62809.89,62756.99,0.835,7.0,0.409034,1.0,2026-07-04 15:57:23+00:00,0.4778,2026-07-04 16:15:00+00:00,0.5041291291291291,0.7818815605234966,0.21832682276964355,-0.05311843947650341,0.05332682276964351,no,0.05332682276964351,0.0,0.16500000000000004,2026-07-04
2026-07-03 00:37:41+00:00,KXBTC15M-26JUL022045-45,61213.31,61241.48,0.245,7.3,0.273422,1.0,2026-07-03 00:15:43+00:00,0.6863,2026-07-03 00:30:00+00:00,0.6188212927756654,0.298142296717216,0.7091303496781988,0.05314229671721599,-0.045869650321801236,yes,0.05314229671721599,1.0,0.245,2026-07-03
2026-07-06 10:17:05+00:00,KXBTC15M-26JUL060630-30,62795.52,62783.28,0.685,12.9,0.160946,1.0,2026-07-06 10:12:28+00:00,0.5105,2026-07-06 10:15:00+00:00,0.4355942750466708,0.6262744505812469,0.36804368151292766,-0.05872554941875319,0.05304368151292771,no,0.05304368151292771,0.0,0.31499999999999995,2026-07-06
2026-07-08 15:37:22+00:00,KXBTC15M-26JUL081145-45,61693.57,61603.89,0.82,7.6,0.709671,0.0,2026-07-08 15:05:42+00:00,0.4282,2026-07-08 15:30:00+00:00,0.4752475247524752,0.7656455219340981,0.23300067353067122,-0.05435447806590188,0.05300067353067117,no,0.05300067353067117,1.0,0.18000000000000005,2026-07-08
2026-07-05 23:38:13+00:00,KXBTC15M-26JUL051945-45,63615.02,63657.98,0.205,6.8,0.423601,1.0,2026-07-05 23:29:12+00:00,0.4928,2026-07-05 23:30:00+00:00,0.4597701149425287,0.2577282814076922,0.7400707925921508,0.05272828140769223,-0.054929207407849234,yes,0.05272828140769223,1.0,0.205,2026-07-05
2026-07-03 17:04:21+00:00,KXBTC15M-26JUL031315-15,62091.16,62057.18,0.755,10.6,0.342606,1.0,2026-07-03 16:21:36+00:00,0.6029,2026-07-03 17:00:00+00:00,0.5391600454029511,0.7054193669002251,0.2974367900158661,-0.049580633099774896,0.0524367900158661,no,0.0524367900158661,0.0,0.245,2026-07-03
2026-07-06 10:01:53+00:00,KXBTC15M-26JUL060615-15,62685.8,62608.91,0.785,13.1,0.173683,1.0,2026-07-06 09:40:39+00:00,0.5102,2026-07-06 10:00:00+00:00,0.5834564254062038,0.8372048925906148,0.1676883382641261,0.05220489259061478,-0.04731166173587387,yes,0.05220489259061478,1.0,0.785,2026-07-06
2026-07-09 06:22:23+00:00,KXBTC15M-26JUL090230-30,62541.81,62479.8,0.9045,7.6,0.337125,1.0,2026-07-09 04:59:22+00:00,0.4743,2026-07-09 06:00:00+00:00,0.4784688995215311,0.8516879837935136,0.14742439888419234,-0.052812016206486345,0.05192439888419231,no,0.05192439888419231,0.0,0.09550000000000003,2026-07-09
2026-07-06 17:08:26+00:00,KXBTC15M-26JUL061315-15,63794.52,63681.62,0.89,6.6,0.717213,1.0,2026-07-06 15:40:58+00:00,0.4541,2026-07-06 17:00:00+00:00,0.571072319201995,0.8409969925201182,0.16189893850961945,-0.049003007479881844,0.05189893850961946,no,0.05189893850961946,0.0,0.10999999999999999,2026-07-06
2026-07-09 12:48:26+00:00,KXBTC15M-26JUL090900-00,62532.62,62557.44,0.445,11.6,0.531978,1.0,2026-07-09 12:41:21+00:00,0.4509,2026-07-09 12:45:00+00:00,0.7323943661971831,0.49660025435063665,0.5251369049445176,0.05160025435063664,-0.029863095055482347,yes,0.05160025435063664,1.0,0.445,2026-07-09
2026-07-09 15:31:11+00:00,KXBTC15M-26JUL091145-45,62929.06,62946.99,0.535,13.8,0.912417,0.0,2026-07-09 15:30:49+00:00,0.426,2026-07-09 15:30:00+00:00,0.5543613063249276,0.4887681960422715,0.5164590111243903,-0.04623180395772852,0.05145901112439033,no,0.05145901112439033,1.0,0.46499999999999997,2026-07-09
2026-07-09 20:52:50+00:00,KXBTC15M-26JUL091700-00,63234.28,63270.23,0.145,7.2,0.242902,0.0,2026-07-09 20:05:43+00:00,0.4991,2026-07-09 20:45:00+00:00,0.5040756439517444,0.19642687643760182,0.8037690783354132,0.051426876437601826,-0.05123092166458676,yes,0.051426876437601826,0.0,0.145,2026-07-09
2026-07-08 14:10:52+00:00,KXBTC15M-26JUL081015-15,61969.51,61877.39,0.903,4.1,0.654928,1.0,2026-07-08 14:10:32+00:00,0.3932,2026-07-08 14:00:00+00:00,0.3542234332425068,0.8474282432575841,0.14800781333687163,-0.05557175674241588,0.051007813336871655,no,0.051007813336871655,0.0,0.09699999999999998,2026-07-08
2026-07-08 11:48:21+00:00,KXBTC15M-26JUL080800-00,62238.99,62311.41,0.385,11.6,0.400331,0.0,2026-07-08 11:42:43+00:00,0.4282,2026-07-08 11:45:00+00:00,0.2983870967741935,0.3174526062313645,0.6657873632117057,-0.0675473937686355,0.05078736321170574,no,0.05078736321170574,1.0,0.615,2026-07-08
2026-07-04 20:08:19+00:00,KXBTC15M-26JUL041615-15,63299.58,63255.46,0.885,6.7,0.273102,1.0,2026-07-04 20:07:24+00:00,0.4778,2026-07-04 20:00:00+00:00,0.5040756439517444,0.8343933540979982,0.1657765956057503,-0.05060664590200181,0.05077659560575032,no,0.05077659560575032,0.0,0.11499999999999999,2026-07-04
2026-07-03 13:07:18+00:00,KXBTC15M-26JUL030915-15,61920.58,61915.84,0.595,7.7,0.30541,1.0,2026-07-03 13:06:15+00:00,0.6358,2026-07-03 13:00:00+00:00,0.4512946979038224,0.5407530742644611,0.4557684830540478,-0.05424692573553891,0.0507684830540478,no,0.0507684830540478,0.0,0.405,2026-07-03
2026-07-07 01:31:25+00:00,KXBTC15M-26JUL062145-45,63902.5,63921.95,0.435,13.6,0.39976,0.0,2026-07-07 01:29:18+00:00,0.5588,2026-07-07 01:30:00+00:00,0.6962750716332379,0.48556943254183693,0.5339073072909073,0.050569432541836934,-0.03109269270909265,yes,0.050569432541836934,0.0,0.435,2026-07-07
2026-07-06 07:49:52+00:00,KXBTC15M-26JUL060400-00,63040.89,63041.9,0.535,10.1,0.195111,0.0,2026-07-06 07:44:05+00:00,0.4461,2026-07-06 07:45:00+00:00,0.4355942750466708,0.47926615762038105,0.5154312327919623,-0.05573384237961898,0.05043123279196238,no,0.05043123279196238,1.0,0.46499999999999997,2026-07-06
2026-07-04 04:39:43+00:00,KXBTC15M-26JUL040045-45,62638.94,62624.65,0.725,5.3,0.216094,0.0,2026-07-04 04:36:23+00:00,0.602,2026-07-04 04:30:00+00:00,0.4355942750466708,0.6711838550261879,0.32533812431031695,-0.05381614497381204,0.05033812431031692,no,0.05033812431031692,1.0,0.275,2026-07-04
2026-07-03 13:42:54+00:00,KXBTC15M-26JUL030945-45,62070.67,62036.36,0.9295,2.1,0.320847,1.0,2026-07-03 13:41:55+00:00,0.4928,2026-07-03 13:30:00+00:00,0.4390243902439024,0.878103038541948,0.12073960297866604,-0.05139696145805195,0.05023960297866603,no,0.05023960297866603,0.0,0.07050000000000001,2026-07-03
2026-07-08 10:52:01+00:00,KXBTC15M-26JUL080700-00,62100.37,62085.73,0.645,8.0,0.278176,1.0,2026-07-08 09:45:20+00:00,0.4007,2026-07-08 10:45:00+00:00,0.3019271948608137,0.5804221197901308,0.4048294584558232,-0.06457788020986921,0.049829458455823206,no,0.049829458455823206,0.0,0.355,2026-07-08
2026-07-08 02:08:24+00:00,KXBTC15M-26JUL072215-15,62959.88,63002.37,0.275,6.6,0.617299,0.0,2026-07-08 01:29:54+00:00,0.5056,2026-07-08 02:00:00+00:00,0.4865671641791044,0.3243444756655919,0.6748517644041268,0.04934447566559186,-0.050148235595873225,yes,0.04934447566559186,0.0,0.275,2026-07-08
2026-07-05 15:03:50+00:00,KXBTC15M-26JUL051115-15,62828.39,62756.0,0.9095,11.2,0.312198,1.0,2026-07-05 15:02:38+00:00,0.4613,2026-07-05 15:00:00+00:00,0.4985119047619047,0.8603953317183257,0.1395330779776094,-0.04910466828167426,0.04903307797760936,no,0.04903307797760936,0.0,0.09050000000000002,2026-07-05
2026-07-08 05:31:29+00:00,KXBTC15M-26JUL080145-45,62720.1,62709.23,0.475,13.5,0.242154,0.0,2026-07-08 05:30:16+00:00,0.5725,2026-07-08 05:30:00+00:00,0.3661270236612702,0.5239571906950146,0.4631324849779286,0.048957190695014585,-0.06186751502207144,yes,0.048957190695014585,0.0,0.475,2026-07-08
2026-07-07 21:53:37+00:00,KXBTC15M-26JUL071800-00,63431.9,63366.1,0.895,6.4,0.420961,1.0,2026-07-07 21:16:23+00:00,0.5057,2026-07-07 21:45:00+00:00,0.6332899869960988,0.8512748893136829,0.15394242603147412,-0.043725110686317126,0.04894242603147414,no,0.04894242603147414,0.0,0.10499999999999998,2026-07-07
2026-07-02 05:25:22+00:00,KXBTC15M-26JUL020130-30,60735.24,60767.06,0.185,4.6,0.34899,0.0,2026-07-02 03:44:25+00:00,0.5061,2026-07-02 05:15:00+00:00,0.4437627811860941,0.23382356396275666,0.7637693984303858,0.048823563962756666,-0.05123060156961412,yes,0.048823563962756666,0.0,0.185,2026-07-02
2026-07-07 07:52:43+00:00,KXBTC15M-26JUL070400-00,63102.51,63135.58,0.195,7.3,0.213557,0.0,2026-07-07 06:53:54+00:00,0.5218,2026-07-07 07:45:00+00:00,0.6788732394366197,0.24337516122799852,0.7666609023988268,0.04837516122799851,-0.038339097601173155,yes,0.04837516122799851,0.0,0.195,2026-07-07
2026-07-07 04:08:54+00:00,KXBTC15M-26JUL070015-15,63129.95,63138.26,0.505,6.1,0.244662,1.0,2026-07-07 04:00:44+00:00,0.526,2026-07-07 04:00:00+00:00,0.6962750716332379,0.46970210802784984,0.5433109734383037,-0.035297891972150164,0.048310973438303706,no,0.048310973438303706,0.0,0.495,2026-07-07
2026-07-09 15:10:47+00:00,KXBTC15M-26JUL091115-15,63109.88,62965.85,0.9575,4.2,0.842569,1.0,2026-07-09 15:02:04+00:00,0.426,2026-07-09 15:00:00+00:00,0.4491279069767442,0.9083005439376197,0.09059037513584045,-0.0491994560623803,0.04809037513584047,no,0.04809037513584047,0.0,0.04249999999999998,2026-07-09
2026-07-02 21:34:33+00:00,KXBTC15M-26JUL021745-45,61464.07,61474.09,0.375,10.4,0.273904,0.0,2026-07-02 21:26:41+00:00,0.6863,2026-07-02 21:30:00+00:00,0.5391600454029511,0.42296587008919534,0.5802364473242064,0.04796587008919534,-0.04476355267579357,yes,0.04796587008919534,0.0,0.375,2026-07-02
2026-07-09 01:02:05+00:00,KXBTC15M-26JUL082115-15,62128.5,62074.96,0.765,12.9,0.399574,1.0,2026-07-09 01:01:55+00:00,0.3472,2026-07-09 01:00:00+00:00,0.4650817236255572,0.7145657346089396,0.2826794118641095,-0.05043426539106044,0.04767941186410951,no,0.04767941186410951,0.0,0.235,2026-07-09
2026-07-09 02:03:08+00:00,KXBTC15M-26JUL082215-15,61833.62,61860.02,0.355,11.9,0.617192,1.0,2026-07-09 02:00:25+00:00,0.4007,2026-07-09 02:00:00+00:00,0.487750556792873,0.40227699753662716,0.5966643295027696,0.047276997536627174,-0.04833567049723042,yes,0.047276997536627174,1.0,0.355,2026-07-09
2026-07-04 22:40:31+00:00,KXBTC15M-26JUL041845-45,63156.64,63158.17,0.535,4.5,0.18871,1.0,2026-07-04 22:18:38+00:00,0.6112,2026-07-04 22:30:00+00:00,0.5718540580789278,0.4923906459917957,0.5115653275189493,-0.042609354008204314,0.04656532751894937,no,0.04656532751894937,0.0,0.46499999999999997,2026-07-04
2026-07-08 14:56:37+00:00,KXBTC15M-26JUL081100-00,61891.09,61854.4,0.695,3.4,0.817176,0.0,2026-07-08 14:20:41+00:00,0.4282,2026-07-08 14:45:00+00:00,0.3983286908077994,0.6439966646337035,0.35144202085783205,-0.05100333536629642,0.046442020857832,no,0.046442020857832,1.0,0.30500000000000005,2026-07-08
2026-07-03 19:51:18+00:00,KXBTC15M-26JUL031600-00,62192.02,62187.71,0.585,8.7,0.302084,0.0,2026-07-03 18:51:43+00:00,0.5819,2026-07-03 19:45:00+00:00,0.4606126914660831,0.5356433658456244,0.4613651322451702,-0.04935663415437552,0.04636513224517014,no,0.04636513224517014,1.0,0.41500000000000004,2026-07-03
2026-07-04 07:37:29+00:00,KXBTC15M-26JUL040345-45,62429.89,62502.21,0.145,7.5,0.144046,0.0,2026-07-04 07:10:45+00:00,0.6358,2026-07-04 07:30:00+00:00,0.4832402234636871,0.09827092098387896,0.9012132129118203,-0.04672907901612103,0.046213212911820345,no,0.046213212911820345,1.0,0.855,2026-07-04
2026-07-04 02:42:53+00:00,KXBTC15M-26JUL032245-45,62433.01,62424.82,0.705,2.1,0.243482,1.0,2026-07-04 02:01:00+00:00,0.5659,2026-07-04 02:30:00+00:00,0.5741538461538461,0.6615629143464329,0.3409994473298863,-0.043437085653567076,0.045999447329886256,no,0.045999447329886256,0.0,0.29500000000000004,2026-07-04
2026-07-10 00:02:25+00:00,KXBTC15M-26JUL092015-15,63144.06,63193.52,0.205,12.6,0.329663,0.0,2026-07-09 23:55:21+00:00,0.5848,2026-07-10 00:00:00+00:00,0.4832402234636871,0.25089275658125726,0.7478794402792579,0.04589275658125727,-0.04712055972074214,yes,0.04589275658125727,0.0,0.205,2026-07-10
2026-07-01 22:39:29+00:00,KXBTC15M-26JUL011845-45,60456.56,60598.39,0.0605,5.5,0.743911,0.0,2026-07-01 21:26:44+00:00,0.5034,2026-07-01 22:30:00+00:00,0.5959119496855346,0.10609887206318441,0.8965698598004332,0.045598872063184415,-0.04293014019956676,yes,0.045598872063184415,0.0,0.0605,2026-07-01
2026-07-08 08:34:29+00:00,KXBTC15M-26JUL080445-45,61997.09,62054.79,0.455,10.5,0.4578,0.0,2026-07-08 06:51:27+00:00,0.3996,2026-07-08 08:00:00+00:00,0.274390243902439,0.3902050275363658,0.5904176765415002,-0.06479497246363419,0.04541767654150031,no,0.04541767654150031,1.0,0.5449999999999999,2026-07-08
2026-07-05 08:47:50+00:00,KXBTC15M-26JUL050500-00,62891.83,62895.17,0.515,12.2,0.143011,0.0,2026-07-05 08:40:57+00:00,0.4797,2026-07-05 08:45:00+00:00,0.5040756439517444,0.47019782883527433,0.5301687007196119,-0.04480217116472568,0.045168700719611876,no,0.045168700719611876,1.0,0.485,2026-07-05
2026-07-05 17:31:38+00:00,KXBTC15M-26JUL051345-45,62643.09,62641.13,0.545,13.4,0.252882,0.0,2026-07-05 17:30:14+00:00,0.3497,2026-07-05 17:30:00+00:00,0.3614649681528662,0.4864947915838933,0.5001390913363122,-0.058505208416106735,0.04513909133631222,no,0.04513909133631222,1.0,0.45499999999999996,2026-07-05
2026-07-05 17:26:31+00:00,KXBTC15M-26JUL051330-30,62679.84,62649.8,0.875,3.5,0.235273,0.0,2026-07-05 17:25:29+00:00,0.4336,2026-07-05 17:15:00+00:00,0.3053097345132743,0.8238818586519835,0.16982511708646775,-0.05111814134801651,0.04482511708646775,no,0.04482511708646775,1.0,0.125,2026-07-05
2026-07-03 11:25:48+00:00,KXBTC15M-26JUL030730-30,61934.18,61949.5,0.265,4.2,0.264938,0.0,2026-07-03 11:07:54+00:00,0.4843,2026-07-03 11:15:00+00:00,0.4423400673400673,0.3097537570098995,0.6875344453086386,0.044753757009899475,-0.04746555469136138,yes,0.044753757009899475,0.0,0.265,2026-07-03
2026-07-02 17:42:04+00:00,KXBTC15M-26JUL021345-45,61740.27,61821.23,0.0575,2.9,0.608991,0.0,2026-07-02 17:25:10+00:00,0.5738,2026-07-02 17:30:00+00:00,0.4594703049759229,0.10206188280420836,0.8971387750847128,0.04456188280420836,-0.04536122491528716,yes,0.04456188280420836,0.0,0.0575,2026-07-02
2026-07-07 12:01:32+00:00,KXBTC15M-26JUL070815-15,63347.06,63341.49,0.575,13.5,0.338273,1.0,2026-07-07 12:01:29+00:00,0.4612,2026-07-07 12:00:00+00:00,0.4417791104447776,0.5250061273290115,0.46946428122687556,-0.049993872670988426,0.04446428122687551,no,0.04446428122687551,0.0,0.42500000000000004,2026-07-07
2026-07-03 14:23:30+00:00,KXBTC15M-26JUL031030-30,61820.36,61679.8,0.948,6.5,0.70409,1.0,2026-07-03 14:18:42+00:00,0.4968,2026-07-03 14:15:00+00:00,0.5848375451263538,0.9059883209595527,0.09639955808880218,-0.042011679040447225,0.04439955808880214,no,0.04439955808880214,0.0,0.052000000000000046,2026-07-03
2026-07-03 05:55:54+00:00,KXBTC15M-26JUL030200-00,61654.43,61628.47,0.855,4.1,0.218237,1.0,2026-07-03 05:54:16+00:00,0.5504,2026-07-03 05:45:00+00:00,0.4390243902439024,0.8084289697121423,0.18939071310120792,-0.046571030287857695,0.0443907131012079,no,0.0443907131012079,0.0,0.14500000000000002,2026-07-03
2026-07-02 02:22:35+00:00,KXBTC15M-26JUL012230-30,60109.73,60070.69,0.725,7.4,0.492195,1.0,2026-07-02 02:20:54+00:00,0.6009,2026-07-02 02:15:00+00:00,0.4594703049759229,0.6780904864595865,0.3193512261216557,-0.046909513540413506,0.04435122612165565,no,0.04435122612165565,0.0,0.275,2026-07-02
2026-07-06 13:40:07+00:00,KXBTC15M-26JUL060945-45,61432.4,61419.15,0.595,4.9,0.965219,1.0,2026-07-06 12:34:53+00:00,0.5042,2026-07-06 13:30:00+00:00,0.4722222222222222,0.54919825973733,0.4492253130260079,-0.04580174026266992,0.04422531302600785,no,0.04422531302600785,0.0,0.405,2026-07-06
2026-07-06 05:53:40+00:00,KXBTC15M-26JUL060200-00,63079.34,63083.31,0.515,6.3,0.263943,0.0,2026-07-06 05:53:33+00:00,0.5446,2026-07-06 05:45:00+00:00,0.4832402234636871,0.46983701235327213,0.529079506880846,-0.04516298764672788,0.04407950688084605,no,0.04407950688084605,1.0,0.485,2026-07-06
2026-07-09 10:46:24+00:00,KXBTC15M-26JUL090700-00,62809.16,62844.75,0.305,13.6,0.232619,0.0,2026-07-09 10:43:32+00:00,0.4991,2026-07-09 10:45:00+00:00,0.6788732394366197,0.348984488145617,0.6672374440339479,0.04398448814561701,-0.02776255596605215,yes,0.04398448814561701,0.0,0.305,2026-07-09
2026-07-09 12:38:16+00:00,KXBTC15M-26JUL090845-45,62882.52,62740.41,0.825,6.7,0.429239,0.0,2026-07-09 12:28:39+00:00,0.4336,2026-07-09 12:30:00+00:00,0.6145833333333334,0.8688504613275401,0.1353382116002373,0.04385046132754011,-0.039661788399762754,yes,0.04385046132754011,0.0,0.825,2026-07-09
2026-07-05 16:40:37+00:00,KXBTC15M-26JUL051245-45,62574.66,62608.07,0.155,4.4,0.25645,0.0,2026-07-05 16:16:42+00:00,0.4336,2026-07-05 16:30:00+00:00,0.6188212927756654,0.1986257300206145,0.8059085937122308,0.04362573002061451,-0.03909140628776919,yes,0.04362573002061451,0.0,0.155,2026-07-05
2026-07-05 13:42:30+00:00,KXBTC15M-26JUL050945-45,62679.01,62644.11,0.9895,2.5,0.251876,1.0,2026-07-05 13:28:57+00:00,0.3497,2026-07-05 13:30:00+00:00,0.5718540580789278,0.9467151419050932,0.054091726519097216,-0.04278485809490684,0.04359172651909726,no,0.04359172651909726,0.0,0.010499999999999954,2026-07-05
2026-07-06 16:12:32+00:00,KXBTC15M-26JUL061215-15,63640.67,63474.04,0.988,2.5,1.162129,1.0,2026-07-06 15:40:58+00:00,0.4541,2026-07-06 16:00:00+00:00,0.4784688995215311,0.9442040889011989,0.05554832591187775,-0.0437959110988011,0.04354832591187774,no,0.04354832591187774,0.0,0.01200000000000001,2026-07-06
2026-07-08 13:25:01+00:00,KXBTC15M-26JUL080930-30,61807.87,61870.31,0.074,5.0,0.374158,0.0,2026-07-08 13:04:13+00:00,0.4007,2026-07-08 13:15:00+00:00,0.4722222222222222,0.11752605079727296,0.8816789958192208,0.04352605079727297,-0.04432100418077922,yes,0.04352605079727297,0.0,0.074,2026-07-08
2026-07-05 18:07:16+00:00,KXBTC15M-26JUL051415-15,62621.78,62578.85,0.911,7.7,0.223644,1.0,2026-07-05 17:30:14+00:00,0.3497,2026-07-05 18:00:00+00:00,0.6012759170653907,0.8715135618531805,0.13238522887156368,-0.039486438146819514,0.04338522887156371,no,0.04338522887156371,0.0,0.08899999999999997,2026-07-05
2026-07-06 03:40:37+00:00,KXBTC15M-26JUL052345-45,63203.26,63168.57,0.865,4.4,0.286948,0.0,2026-07-06 03:40:27+00:00,0.5876,2026-07-06 03:30:00+00:00,0.6332899869960988,0.8264245872452955,0.17834665496074842,-0.03857541275470444,0.04334665496074841,no,0.04334665496074841,1.0,0.135,2026-07-06
2026-07-06 00:53:52+00:00,KXBTC15M-26JUL052100-00,63613.22,63546.15,0.845,6.1,0.47634,1.0,2026-07-06 00:32:00+00:00,0.6145,2026-07-06 00:45:00+00:00,0.5040756439517444,0.8023506903066365,0.1978304590749682,-0.042649309693363446,0.042830459074968186,no,0.042830459074968186,0.0,0.15500000000000003,2026-07-06
2026-07-01 21:53:59+00:00,KXBTC15M-26JUL011800-00,60761.35,60756.42,0.575,6.0,0.489451,1.0,2026-07-01 21:26:44+00:00,0.5034,2026-07-01 21:45:00+00:00,0.4423400673400673,0.5285686815512328,0.4677824321272249,-0.046431318448767134,0.04278243212722488,no,0.04278243212722488,0.0,0.42500000000000004,2026-07-01
2026-07-03 21:02:37+00:00,KXBTC15M-26JUL031715-15,62718.2,62716.97,0.445,12.4,0.48292,1.0,2026-07-03 21:00:08+00:00,0.4916,2026-07-03 21:00:00+00:00,0.431578947368421,0.4877081447175682,0.5060418293571531,0.042708144717568175,-0.0489581706428468,yes,0.042708144717568175,1.0,0.445,2026-07-03
2026-07-08 10:16:25+00:00,KXBTC15M-26JUL080630-30,61934.73,61925.36,0.595,13.6,0.348074,1.0,2026-07-08 09:45:20+00:00,0.4007,2026-07-08 10:15:00+00:00,0.4566473988439306,0.5482150059334868,0.4476817376923674,-0.04678499406651315,0.04268173769236738,no,0.04268173769236738,0.0,0.405,2026-07-08
2026-07-07 04:19:02+00:00,KXBTC15M-26JUL070030-30,63143.08,63165.49,0.375,11.0,0.244441,1.0,2026-07-07 04:00:44+00:00,0.526,2026-07-07 04:15:00+00:00,0.6962750716332379,0.4175380399812735,0.5995520874475859,0.04253803998127348,-0.025447912552414076,yes,0.04253803998127348,1.0,0.375,2026-07-07
2026-07-08 06:27:23+00:00,KXBTC15M-26JUL080230-30,62587.69,62551.45,0.9525,2.6,0.264216,1.0,2026-07-08 06:27:17+00:00,0.5085,2026-07-08 06:15:00+00:00,0.487750556792873,0.9098971839871941,0.08989519426488224,-0.04260281601280591,0.04239519426488225,no,0.04239519426488225,0.0,0.04749999999999999,2026-07-08
2026-07-03 19:41:10+00:00,KXBTC15M-26JUL031545-45,62210.6,62174.21,0.855,3.8,0.312456,1.0,2026-07-03 18:51:43+00:00,0.5819,2026-07-03 19:30:00+00:00,0.4594703049759229,0.8112672150745097,0.18735163506877517,-0.043732784925490265,0.04235163506877515,no,0.04235163506877515,0.0,0.14500000000000002,2026-07-03
2026-07-07 16:33:51+00:00,KXBTC15M-26JUL071245-45,63905.91,63964.66,0.285,11.1,0.714083,1.0,2026-07-07 16:33:09+00:00,0.4939,2026-07-07 16:30:00+00:00,0.4423400673400673,0.3267625774941075,0.6687244354789608,0.0417625774941075,-0.046275564521039314,yes,0.0417625774941075,1.0,0.285,2026-07-07
2026-07-04 06:11:07+00:00,KXBTC15M-26JUL040215-15,62418.08,62406.12,0.81,3.9,0.135473,0.0,2026-07-04 05:08:41+00:00,0.7114,2026-07-04 06:00:00+00:00,0.6332899869960988,0.7735001663752404,0.23176174108483738,-0.036499833624759614,0.041761741084837434,no,0.041761741084837434,1.0,0.18999999999999995,2026-07-04
