logged_at,contract_ticker,spot,strike,p_market,tau_minutes,realized_vol_annual,resolved_yes,decision_time,z_drift_raw,zd,p_model_yes,p_model_no,edge_yes,edge_no,best_side,best_edge,win,cost,touched,era
2026-05-27 22:36:03+00:00,KXBTC15M-26MAY271845-45,74511.36,74515.0,0.405,9.0,0.49551,1.0,2026-05-27 22:31:01.002065+00:00,0.5594423871982007,0.5,0.6709399205258824,0.32906007947411764,0.26593992052588233,-0.26593992052588233,yes,0.26593992052588233,1.0,0.405,False,pre
2026-06-02 12:27:36+00:00,KXBTC15M-26JUN020830-30,69260.52,69258.49,0.435,2.4,0.584529,0.0,2026-06-02 12:22:34.046912+00:00,1.0217156426112657,0.5,0.6996748766437451,0.30032512335625494,0.26467487664374506,-0.264674876643745,yes,0.26467487664374506,0.0,0.435,True,pre
2026-07-08 05:31:29+00:00,KXBTC15M-26JUL080145-45,62720.1,62709.23,0.475,13.5,0.242154,0.0,2026-07-08 05:26:25.015553+00:00,0.6705207366509454,0.5,0.7393136468359607,0.2606863531640393,0.2643136468359607,-0.2643136468359607,yes,0.2643136468359607,0.0,0.475,True,post
2026-05-26 08:05:11+00:00,KXBTC15M-26MAY260415-15,76639.38,76639.65,0.425,9.8,0.325947,1.0,2026-05-26 07:50:02.142011+00:00,1.3733571107688087,0.5,0.6890007202774878,0.3109992797225122,0.26400072027748783,-0.2640007202774878,yes,0.26400072027748783,1.0,0.425,False,pre
2026-07-05 16:04:58+00:00,KXBTC15M-26JUL051215-15,62697.39,62692.16,0.455,10.0,0.28173,0.0,2026-07-05 15:49:41.019688+00:00,0.8386205284722617,0.5,0.714942998800205,0.28505700119979505,0.25994299880020494,-0.2599429988002049,yes,0.25994299880020494,0.0,0.455,False,post
2026-07-10 02:34:50+00:00,KXBTC15M-26JUL092245-45,63744.93,63793.14,0.265,10.2,0.603874,1.0,2026-07-10 02:19:37.748133+00:00,0.9038393233056521,0.5,0.5234479557914107,0.4765520442085893,0.25844795579141067,-0.25844795579141067,yes,0.25844795579141067,1.0,0.265,False,post
2026-07-06 08:50:50+00:00,KXBTC15M-26JUL060500-00,62850.92,62850.95,0.435,9.2,0.215054,0.0,2026-07-06 08:40:38.078162+00:00,1.468307286918161,0.5,0.6909318117931753,0.3090681882068247,0.2559318117931753,-0.25593181179317526,yes,0.2559318117931753,0.0,0.435,False,post
2026-07-08 02:23:38+00:00,KXBTC15M-26JUL072230-30,62850.18,62864.59,0.525,6.4,0.581738,1.0,2026-07-08 02:08:24.576891+00:00,-0.5337186484972878,-0.5,0.26996057327849354,0.7300394267215065,-0.2550394267215065,0.2550394267215065,no,0.2550394267215065,0.0,0.475,True,post
2026-07-02 04:39:40+00:00,KXBTC15M-26JUL020045-45,60746.67,60769.02,0.285,5.3,0.436137,0.0,2026-07-02 04:34:36.109350+00:00,1.1816478061408926,0.5,0.5373758052366402,0.4626241947633598,0.2523758052366402,-0.25237580523664027,yes,0.2523758052366402,0.0,0.285,True,post
2026-07-09 09:19:56+00:00,KXBTC15M-26JUL090530-30,62824.18,62821.38,0.455,10.1,0.241508,1.0,2026-07-09 09:09:47.065991+00:00,1.3861121604678588,0.5,0.7061249988178071,0.2938750011821929,0.2511249988178071,-0.25112499881780703,yes,0.2511249988178071,1.0,0.455,False,post
2026-07-03 20:16:37+00:00,KXBTC15M-26JUL031630-30,62354.35,62364.67,0.395,13.4,0.508085,1.0,2026-07-03 20:11:33.405139+00:00,1.0435566831058105,0.5,0.6453801025181869,0.3546198974818131,0.2503801025181869,-0.2503801025181869,yes,0.2503801025181869,1.0,0.395,False,post
2026-07-03 21:02:37+00:00,KXBTC15M-26JUL031715-15,62718.2,62716.97,0.445,12.4,0.48292,1.0,2026-07-03 20:47:03.556475+00:00,1.2495114523501303,0.5,0.6943998955817423,0.3056001044182577,0.2493998955817423,-0.24939989558174225,yes,0.2493998955817423,1.0,0.445,False,post
2026-07-07 16:33:51+00:00,KXBTC15M-26JUL071245-45,63905.91,63964.66,0.285,11.1,0.714083,1.0,2026-07-07 16:23:42.870177+00:00,0.5517544495770887,0.5,0.5328044346105665,0.4671955653894335,0.2478044346105665,-0.24780443461056656,yes,0.2478044346105665,1.0,0.285,False,post
2026-07-08 05:46:46+00:00,KXBTC15M-26JUL080200-00,62580.97,62573.85,0.465,13.2,0.268296,1.0,2026-07-08 05:41:41.369295+00:00,0.476106280934165,0.476106280934165,0.7125089822197634,0.28749101778023656,0.24750898221976342,-0.24750898221976336,yes,0.24750898221976342,1.0,0.465,False,post
2026-05-26 02:38:10+00:00,KXBTC15M-26MAY252245-45,76616.55,76606.72,0.485,6.8,0.313972,0.0,2026-05-26 02:33:08.616933+00:00,1.3420099594074077,0.5,0.7302655838513752,0.2697344161486248,0.2452655838513752,-0.2452655838513752,yes,0.2452655838513752,0.0,0.485,False,pre
2026-07-04 21:49:52+00:00,KXBTC15M-26JUL041800-00,63239.96,63260.86,0.27,10.1,0.262137,1.0,2026-07-04 21:39:46.045426+00:00,0.4754647146658788,0.4754647146658788,0.5145390739299046,0.4854609260700954,0.2445390739299046,-0.2445390739299046,yes,0.2445390739299046,1.0,0.27,False,post
2026-07-03 11:25:48+00:00,KXBTC15M-26JUL030730-30,61934.18,61949.5,0.265,4.2,0.264938,0.0,2026-07-03 11:20:44.608095+00:00,2.3434801388678235,0.5,0.5090306428858515,0.49096935711414846,0.24403064288585152,-0.24403064288585152,yes,0.24403064288585152,0.0,0.265,True,post
2026-07-09 05:16:20+00:00,KXBTC15M-26JUL090130-30,62461.71,62452.56,0.475,13.7,0.368721,0.0,2026-07-09 05:11:14.031218+00:00,1.4887106968038555,0.5,0.718308222992297,0.281691777007703,0.24330822299229704,-0.24330822299229704,yes,0.24330822299229704,0.0,0.475,True,post
2026-07-09 14:35:11+00:00,KXBTC15M-26JUL091045-45,62724.34,62807.78,0.225,9.8,0.758934,1.0,2026-07-09 14:25:01.069797+00:00,0.707886773431428,0.5,0.46799975238226577,0.5320002476177342,0.24299975238226576,-0.2429997523822658,yes,0.24299975238226576,1.0,0.225,True,post
2026-07-02 19:49:11+00:00,KXBTC15M-26JUL021600-00,61489.05,61525.77,0.195,10.8,0.287947,0.0,2026-07-02 19:39:01.714286+00:00,0.8035036627486464,0.5,0.43750434233107777,0.5624956576689222,0.24250434233107776,-0.24250434233107776,yes,0.24250434233107776,0.0,0.195,True,post
2026-07-05 23:38:13+00:00,KXBTC15M-26JUL051945-45,63615.02,63657.98,0.205,6.8,0.423601,1.0,2026-07-05 23:33:08.761718+00:00,1.0086387861442154,0.5,0.4469536001307327,0.5530463998692673,0.24195360013073272,-0.24195360013073275,yes,0.24195360013073272,1.0,0.205,False,post
2026-07-09 20:02:11+00:00,KXBTC15M-26JUL091615-15,63203.33,63195.8,0.475,12.8,0.327121,0.0,2026-07-09 19:57:06.091900+00:00,0.508323032065516,0.5,0.7169506564781614,0.28304934352183864,0.24195065647816139,-0.24195065647816139,yes,0.24195065647816139,0.0,0.475,False,post
2026-07-10 08:46:54+00:00,KXBTC15M-26JUL100500-00,64142.79,64154.56,0.385,13.1,0.350973,1.0,2026-07-10 08:41:49.010646+00:00,1.65638849179417,0.5,0.6256388659011252,0.37436113409887484,0.24063886590112515,-0.24063886590112515,yes,0.24063886590112515,1.0,0.385,True,post
2026-07-04 01:01:07+00:00,KXBTC15M-26JUL032115-15,62686.03,62707.74,0.335,13.9,0.327073,0.0,2026-07-04 00:50:58.100757+00:00,1.007285374884539,0.5,0.5753304233443427,0.4246695766556573,0.24033042334434268,-0.24033042334434274,yes,0.24033042334434268,0.0,0.335,True,post
2026-07-06 01:23:28+00:00,KXBTC15M-26JUL052130-30,63697.38,63745.54,0.17,6.5,0.426229,0.0,2026-07-06 01:18:23.800759+00:00,0.8938627705256241,0.5,0.41017804601302743,0.5898219539869726,0.24017804601302742,-0.2401780460130274,yes,0.24017804601302742,0.0,0.17,True,post
2026-07-06 13:40:07+00:00,KXBTC15M-26JUL060945-45,61432.4,61419.15,0.595,4.9,0.965219,1.0,2026-07-06 13:35:02.615775+00:00,-1.5270937107963218,-0.5,0.3570307250164783,0.6429692749835216,-0.23796927498352166,0.2379692749835216,no,0.2379692749835216,0.0,0.405,True,post
2026-07-02 21:34:33+00:00,KXBTC15M-26JUL021745-45,61464.07,61474.09,0.375,10.4,0.273904,0.0,2026-07-02 21:24:24.539443+00:00,1.0280489329204112,0.5,0.6122628519709574,0.3877371480290426,0.23726285197095742,-0.23726285197095742,yes,0.23726285197095742,0.0,0.375,False,post
2026-07-04 17:08:30+00:00,KXBTC15M-26JUL041315-15,62862.33,62874.19,0.365,6.5,0.344795,0.0,2026-07-04 17:03:27.637832+00:00,0.7022161209248946,0.5,0.6018132311678435,0.39818676883215653,0.23681323116784347,-0.23681323116784347,yes,0.23681323116784347,0.0,0.365,True,post
2026-05-26 21:34:28+00:00,KXBTC15M-26MAY261745-45,75948.32,75952.29,0.415,10.5,0.200412,0.0,2026-05-26 21:19:19.825468+00:00,1.469982467174146,0.5,0.6514362027859485,0.3485637972140515,0.2364362027859485,-0.23643620278594846,yes,0.2364362027859485,0.0,0.415,False,pre
2026-07-09 15:21:01+00:00,KXBTC15M-26JUL091130-30,62954.75,63040.2,0.235,9.0,0.787864,0.0,2026-07-09 15:10:47.207776+00:00,0.5852664909718366,0.5,0.47034351880275277,0.5296564811972473,0.23534351880275278,-0.23534351880275273,yes,0.23534351880275278,0.0,0.235,True,post
2026-07-08 06:17:14+00:00,KXBTC15M-26JUL080230-30,62551.33,62551.45,0.455,12.8,0.238696,1.0,2026-07-08 06:12:09.465870+00:00,0.5604291328514184,0.5,0.6898651117899041,0.31013488821009594,0.23486511178990405,-0.234865111789904,yes,0.23486511178990405,1.0,0.455,True,post
2026-07-10 13:05:34+00:00,KXBTC15M-26JUL100915-15,64248.02,64259.98,0.385,9.4,0.363385,0.0,2026-07-10 12:55:25.622656+00:00,0.8122923879445567,0.5,0.6195930148845301,0.3804069851154699,0.2345930148845301,-0.2345930148845301,yes,0.2345930148845301,0.0,0.385,True,post
2026-06-02 04:47:46+00:00,KXBTC15M-26JUN020100-00,70873.78,70911.65,0.27,12.2,0.312283,0.0,2026-06-02 03:50:43.883784+00:00,0.6404774605626821,0.5,0.5045275562283064,0.49547244377169364,0.23452755622830634,-0.23452755622830634,yes,0.23452755622830634,0.0,0.27,True,pre
2026-07-01 22:19:15+00:00,KXBTC15M-26JUL011830-30,60765.57,60760.25,0.475,10.7,0.375764,0.0,2026-07-01 22:09:08.927032+00:00,1.0254096501895285,0.5,0.7094027909753515,0.2905972090246485,0.23440279097535155,-0.23440279097535155,yes,0.23440279097535155,0.0,0.475,True,post
2026-07-06 16:17:37+00:00,KXBTC15M-26JUL061230-30,63627.33,63784.86,0.215,12.4,1.116242,0.0,2026-07-06 16:02:21.406341+00:00,0.7358964342786946,0.5,0.4488683608032037,0.5511316391967963,0.2338683608032037,-0.23386836080320372,yes,0.2338683608032037,0.0,0.215,True,post
2026-05-26 23:23:29+00:00,KXBTC15M-26MAY261930-30,75798.1,75803.49,0.405,6.5,0.24144,0.0,2026-05-26 23:18:25.959581+00:00,1.322151743387776,0.5,0.6385960158859506,0.3614039841140494,0.23359601588595058,-0.23359601588595058,yes,0.23359601588595058,0.0,0.405,False,pre
2026-07-06 03:51:41+00:00,KXBTC15M-26JUL060000-00,63155.62,63145.88,0.445,8.3,0.281999,1.0,2026-07-06 03:50:45.570222+00:00,0.32504537281015,0.32504537281015,0.678202417425122,0.321797582574878,0.233202417425122,-0.23320241742512193,yes,0.233202417425122,1.0,0.445,False,post
2026-07-02 05:25:22+00:00,KXBTC15M-26JUL020130-30,60735.24,60767.06,0.185,4.6,0.34899,0.0,2026-07-02 05:20:14.666243+00:00,0.7297031232264617,0.5,0.41810968875717397,0.581890311242826,0.23310968875717397,-0.23310968875717397,yes,0.23310968875717397,0.0,0.185,True,post
2026-06-02 18:34:55+00:00,KXBTC15M-26JUN021445-45,67215.67,67244.09,0.325,10.1,0.379552,0.0,2026-06-02 18:24:50.743886+00:00,0.6167228396784512,0.5,0.5573017788040494,0.4426982211959506,0.2323017788040494,-0.23230177880404945,yes,0.2323017788040494,0.0,0.325,True,pre
2026-07-04 16:07:46+00:00,KXBTC15M-26JUL041215-15,62843.19,62886.41,0.245,7.2,0.452144,0.0,2026-07-04 16:02:43.448018+00:00,1.10464321984909,0.5,0.47705116349741244,0.5229488365025876,0.23205116349741245,-0.2320511634974124,yes,0.23205116349741245,0.0,0.245,True,post
2026-07-07 16:49:01+00:00,KXBTC15M-26JUL071300-00,63976.62,64003.69,0.375,11.0,0.61594,0.0,2026-07-07 16:38:53.882125+00:00,0.6592706961298334,0.5,0.6068935567357132,0.3931064432642868,0.2318935567357132,-0.2318935567357132,yes,0.2318935567357132,0.0,0.375,True,post
2026-07-05 13:27:15+00:00,KXBTC15M-26JUL050930-30,62681.52,62691.6,0.285,2.8,0.207088,0.0,2026-07-05 13:22:10.741845+00:00,1.2291664874351471,0.5,0.5168532069347002,0.48314679306529984,0.23185320693470018,-0.23185320693470024,yes,0.23185320693470018,0.0,0.285,True,post
2026-07-07 20:22:22+00:00,KXBTC15M-26JUL071630-30,63706.56,63726.06,0.355,7.6,0.415499,0.0,2026-07-07 20:17:19.023078+00:00,0.7504356071297498,0.5,0.5865569061555775,0.41344309384442246,0.23155690615557756,-0.23155690615557756,yes,0.23155690615557756,0.0,0.355,True,post
2026-07-02 15:19:45+00:00,KXBTC15M-26JUL021130-30,61452.25,61526.19,0.315,10.3,0.973942,1.0,2026-07-02 15:09:33.957563+00:00,0.601850423527386,0.5,0.5461768117571079,0.45382318824289214,0.23117681175710786,-0.23117681175710791,yes,0.23117681175710786,1.0,0.315,False,post
2026-07-05 22:37:07+00:00,KXBTC15M-26JUL051845-45,63597.42,63631.2,0.345,7.9,0.633048,0.0,2026-07-05 22:32:01.652043+00:00,1.6469328606022862,0.5,0.5761499118569242,0.4238500881430758,0.23114991185692424,-0.23114991185692424,yes,0.23114991185692424,0.0,0.345,True,post
2026-07-05 17:41:48+00:00,KXBTC15M-26JUL051345-45,62630.95,62641.13,0.315,3.2,0.235481,0.0,2026-07-05 17:36:42.956396+00:00,0.7681047419918379,0.5,0.5459634410968687,0.4540365589031313,0.23096344109686867,-0.23096344109686873,yes,0.23096344109686867,0.0,0.315,True,post
2026-07-08 00:47:04+00:00,KXBTC15M-26JUL072100-00,63637.41,63682.89,0.255,12.9,0.362806,0.0,2026-07-08 00:41:57.938922+00:00,0.5751119086294193,0.5,0.48580942892776174,0.5141905710722383,0.23080942892776174,-0.23080942892776168,yes,0.23080942892776174,0.0,0.255,True,post
2026-07-10 00:02:25+00:00,KXBTC15M-26JUL092015-15,63144.06,63193.52,0.205,12.6,0.329663,0.0,2026-07-09 23:57:18.125245+00:00,1.002843823172464,0.5,0.4356315210295615,0.5643684789704385,0.2306315210295615,-0.23063152102956153,yes,0.2306315210295615,0.0,0.205,True,post
2026-06-01 20:42:58+00:00,KXBTC15M-26JUN011645-45,71496.14,71511.91,0.265,2.0,0.297812,1.0,2026-06-01 20:37:54.605571+00:00,1.443033957065579,0.5,0.49561186755332376,0.5043881324466762,0.23061186755332375,-0.23061186755332375,yes,0.23061186755332375,1.0,0.265,False,pre
2026-07-08 03:49:56+00:00,KXBTC15M-26JUL080000-00,62863.87,62909.22,0.195,10.1,0.327999,0.0,2026-07-08 03:39:46.243738+00:00,0.5490494875409101,0.5,0.42553087861691685,0.5744691213830831,0.23053087861691685,-0.2305308786169168,yes,0.23053087861691685,0.0,0.195,True,post
2026-07-10 08:06:20+00:00,KXBTC15M-26JUL100415-15,63966.27,63962.01,0.495,8.7,0.164981,0.0,2026-07-10 08:01:16.678552+00:00,1.392902747460765,0.5,0.725487510379313,0.274512489620687,0.23048751037931303,-0.23048751037931303,yes,0.23048751037931303,0.0,0.495,False,post
2026-07-02 15:40:07+00:00,KXBTC15M-26JUL021145-45,61606.84,61707.34,0.135,4.9,0.907652,0.0,2026-07-02 15:35:04.338323+00:00,0.6334328763267938,0.5,0.3652927547799498,0.6347072452200502,0.23029275477994982,-0.23029275477994982,yes,0.23029275477994982,0.0,0.135,True,post
2026-06-02 03:20:26+00:00,KXBTC15M-26JUN012330-30,70792.53,70812.6,0.39,9.6,0.513296,1.0,2026-06-02 03:10:20.442342+00:00,0.7897454480676303,0.5,0.6184519454863202,0.3815480545136798,0.2284519454863202,-0.2284519454863202,yes,0.2284519454863202,1.0,0.39,False,pre
2026-06-02 11:01:42+00:00,KXBTC15M-26JUN020715-15,69533.43,69570.46,0.345,13.3,0.467534,0.0,2026-06-02 10:46:31.655712+00:00,1.7261548679296634,0.5,0.5734302969899712,0.42656970301002883,0.2284302969899712,-0.2284302969899712,yes,0.2284302969899712,0.0,0.345,True,pre
2026-07-08 01:02:20+00:00,KXBTC15M-26JUL072115-15,63532.7,63577.77,0.255,12.7,0.353737,1.0,2026-07-08 00:57:12.306527+00:00,0.5222669305334556,0.5,0.48322164713872834,0.5167783528612717,0.22822164713872833,-0.22822164713872828,yes,0.22822164713872833,1.0,0.255,True,post
2026-07-06 22:38:46+00:00,KXBTC15M-26JUL061845-45,64144.22,64184.9,0.215,6.2,0.521292,0.0,2026-07-06 22:33:43.162162+00:00,0.4089730072990681,0.4089730072990681,0.4431862333108274,0.5568137666891726,0.2281862333108274,-0.22818623331082744,yes,0.2281862333108274,0.0,0.215,False,post
2026-07-06 15:47:05+00:00,KXBTC15M-26JUL061200-00,62827.0,62830.1,0.405,12.9,1.079061,1.0,2026-07-06 15:41:59.796989+00:00,0.36240788589095463,0.36240788589095463,0.6322400488330979,0.3677599511669021,0.2272400488330979,-0.2272400488330979,yes,0.2272400488330979,1.0,0.405,True,post
2026-07-04 21:34:43+00:00,KXBTC15M-26JUL041745-45,63350.29,63382.63,0.225,10.3,0.24783,0.0,2026-07-04 20:03:16.448425+00:00,0.6857069415355757,0.5,0.45222974756869116,0.5477702524313088,0.22722974756869116,-0.2272297475686912,yes,0.22722974756869116,0.0,0.225,True,post
2026-07-08 17:05:18+00:00,KXBTC15M-26JUL081315-15,61994.2,62059.76,0.215,9.7,0.509148,0.0,2026-07-08 16:55:09.942097+00:00,0.6483751994900929,0.5,0.4419490005149054,0.5580509994850946,0.22694900051490538,-0.2269490005149054,yes,0.22694900051490538,0.0,0.215,False,post
