logged_at,contract_ticker,spot,strike,p_market,tau_minutes,realized_vol_annual,resolved_yes,decision_time,z_drift_raw,zd,p_model_yes,p_model_no,edge_yes,edge_no,best_side,best_edge,win,cost,touched,era
2026-07-02 05:10:06+00:00,KXBTC15M-26JUL020115-15,60784.46,60731.18,0.725,4.9,0.37519,1.0,2026-07-02 05:05:02.449854+00:00,0.7504881536771735,0.1,0.77259207477522,0.22740792522478004,0.047592074775219984,-0.047592074775219984,yes,0.047592074775219984,1.0,0.725,False,post
2026-05-26 06:03:58+00:00,KXBTC15M-26MAY260215-15,76795.9,76826.22,0.335,11.0,0.242317,0.0,2026-05-26 05:53:51.468980+00:00,2.473227314579735,0.1,0.3825877122086536,0.6174122877913464,0.0475877122086536,-0.047587712208653654,yes,0.0475877122086536,0.0,0.335,False,pre
2026-07-03 10:35:03+00:00,KXBTC15M-26JUL030645-45,61698.36,61688.5,0.565,9.9,0.150307,1.0,2026-07-03 10:24:55.611139+00:00,2.185094271064873,0.1,0.6122456137030097,0.3877543862969903,0.047245613703009726,-0.047245613703009726,yes,0.047245613703009726,1.0,0.565,False,post
2026-07-08 06:12:09+00:00,KXBTC15M-26JUL080215-15,62547.53,62583.07,0.062,2.8,0.231098,0.0,2026-07-08 06:07:06.261661+00:00,0.38804513182938843,0.1,0.10913024296646257,0.8908697570335374,0.047130242966462566,-0.04713024296646251,yes,0.047130242966462566,0.0,0.062,True,post
2026-05-27 09:55:16+00:00,KXBTC15M-26MAY270600-00,75803.23,75823.54,0.245,4.7,0.154285,0.0,2026-05-27 09:50:14.009051+00:00,2.1004326987736213,0.1,0.29201364736486257,0.7079863526351374,0.047013647364862576,-0.047013647364862576,yes,0.047013647364862576,0.0,0.245,False,pre
2026-05-26 19:33:27+00:00,KXBTC15M-26MAY261545-45,75829.79,75797.59,0.635,11.5,0.206993,1.0,2026-05-26 19:18:18.874278+00:00,0.4615570893329632,0.1,0.6818792210548824,0.3181207789451176,0.0468792210548824,-0.0468792210548824,yes,0.0468792210548824,1.0,0.635,False,pre
2026-07-09 21:41:07+00:00,KXBTC15M-26JUL091745-45,63196.9,63203.1,0.41,3.9,0.199219,0.0,2026-07-09 21:36:04.907763+00:00,0.9669263309765417,0.1,0.4567394916462672,0.5432605083537327,0.04673949164626723,-0.04673949164626734,yes,0.04673949164626723,0.0,0.41,False,post
2026-07-02 23:36:46+00:00,KXBTC15M-26JUL021945-45,61462.26,61438.28,0.515,8.2,0.230602,0.0,2026-07-02 23:26:26.378098+00:00,1.1949618524501235,0.1,0.5616869128901101,0.4383130871098899,0.046686912890110066,-0.046686912890110066,yes,0.046686912890110066,0.0,0.515,False,post
2026-07-02 12:16:52+00:00,KXBTC15M-26JUL020830-30,61247.99,61279.29,0.375,13.1,0.385882,0.0,2026-07-02 12:11:46.428944+00:00,1.6037638939721495,0.1,0.4216599749659481,0.5783400250340519,0.04665997496594809,-0.04665997496594809,yes,0.04665997496594809,0.0,0.375,True,post
2026-05-27 07:48:59+00:00,KXBTC15M-26MAY270400-00,75801.18,75774.66,0.515,11.0,0.208322,1.0,2026-05-27 07:33:50.533831+00:00,2.1977222284207367,0.1,0.5615241492555952,0.43847585074440476,0.046524149255595226,-0.046524149255595226,yes,0.046524149255595226,1.0,0.515,False,pre
2026-07-06 11:02:49+00:00,KXBTC15M-26JUL060715-15,62782.89,62769.4,0.575,12.2,0.172303,0.0,2026-07-06 10:57:42.814759+00:00,1.8538724526185977,0.1,0.6212666923061501,0.37873330769384994,0.0462666923061501,-0.0462666923061501,yes,0.0462666923061501,0.0,0.575,False,post
2026-06-02 09:50:57+00:00,KXBTC15M-26JUN020600-00,69363.18,69414.78,0.225,9.0,0.282383,0.0,2026-06-02 09:40:48.904598+00:00,0.7216463960360704,0.1,0.27126045214415306,0.7287395478558469,0.04626045214415306,-0.046260452144153086,yes,0.04626045214415306,0.0,0.225,True,pre
2026-05-26 12:22:56+00:00,KXBTC15M-26MAY260830-30,76953.12,76978.26,0.385,7.1,0.364726,0.0,2026-05-26 12:17:52.990183+00:00,0.7545890633228993,0.1,0.43122443336846467,0.5687755666315353,0.04622443336846466,-0.04622443336846471,yes,0.04622443336846466,0.0,0.385,False,pre
2026-07-06 00:23:24+00:00,KXBTC15M-26JUL052030-30,63439.06,63506.09,0.235,6.6,0.487257,0.0,2026-07-06 00:18:19.831855+00:00,0.6930795526633974,0.1,0.2811666660417505,0.7188333339582496,0.046166666041750515,-0.04616666604175046,yes,0.046166666041750515,0.0,0.235,True,post
2026-07-09 01:27:34+00:00,KXBTC15M-26JUL082130-30,62338.1,62353.43,0.525,2.4,0.752413,1.0,2026-07-09 01:22:30.115005+00:00,0.753538319582829,0.1,0.4788926795079294,0.5211073204920706,-0.046107320492070614,0.04610732049207067,no,0.04610732049207067,0.0,0.475,True,post
2026-07-06 04:47:33+00:00,KXBTC15M-26JUL060100-00,63253.41,63268.52,0.405,12.4,0.250107,0.0,2026-07-06 04:42:27.825699+00:00,0.8311189586815939,0.1,0.45104066386057384,0.5489593361394262,0.046040663860573816,-0.046040663860573816,yes,0.046040663860573816,0.0,0.405,True,post
2026-07-08 21:07:03+00:00,KXBTC15M-26JUL081715-15,62087.97,62069.17,0.515,7.9,0.3096,0.0,2026-07-08 21:02:00.272037+00:00,0.40827319080065133,0.1,0.5610216908035067,0.4389783091964933,0.04602169080350671,-0.04602169080350671,yes,0.04602169080350671,0.0,0.515,True,post
2026-07-03 20:47:28+00:00,KXBTC15M-26JUL031700-00,62681.75,62655.63,0.53,12.5,0.556755,1.0,2026-07-03 20:47:03.556475+00:00,1.2495114523501303,0.1,0.5759769132082708,0.4240230867917292,0.0459769132082708,-0.0459769132082708,yes,0.0459769132082708,1.0,0.53,False,post
2026-07-03 07:27:15+00:00,KXBTC15M-26JUL030330-30,61655.98,61639.88,0.896,2.7,0.18128,1.0,2026-07-03 07:22:11.815677+00:00,2.0591121588031553,0.1,0.8502039606283368,0.1497960393716632,-0.04579603937166321,0.04579603937166321,no,0.04579603937166321,0.0,0.10399999999999998,True,post
2026-07-07 07:07:00+00:00,KXBTC15M-26JUL070315-15,63304.49,63296.13,0.685,8.0,0.246766,1.0,2026-07-07 07:01:55.623891+00:00,0.6503707366988961,0.1,0.6392169947510854,0.3607830052489146,-0.045783005248914654,0.045783005248914654,no,0.045783005248914654,0.0,0.31499999999999995,True,post
