decision_time,ticker,win,would_pnl,net_move_pct,mae_pct,touched_strike,path_rv,reversals,n_bars,monotonic_frac
2026-07-02 09:54:26.362313+00:00,KXBTC15M-26JUL020600-00,1.0,22.22,-0.07305010249735616,-0.07305010249735616,False,0.000832947574037207,3,5,0.8
2026-07-02 10:35:10.675548+00:00,KXBTC15M-26JUL020645-45,1.0,25.38,0.03184043775197225,-0.0857264673746642,False,0.0007737083240163648,6,10,0.4
2026-07-02 10:50:25.053854+00:00,KXBTC15M-26JUL020700-00,1.0,32.45,0.09295464542578243,0.08380481031243084,False,0.0004029654135948242,8,10,0.5
2026-07-02 11:26:02.827296+00:00,KXBTC15M-26JUL020730-30,1.0,47.79,0.12302554008435114,0.07029713600406415,False,0.00048072567200365605,4,4,0.5
2026-07-02 12:32:08.290340+00:00,KXBTC15M-26JUL020845-45,1.0,26.8,0.16775947406528122,0.01428854343321397,False,0.0006485381286163324,12,13,0.38461538461538464
2026-07-02 12:47:23.004579+00:00,KXBTC15M-26JUL020900-00,1.0,23.89,0.28333328704258914,0.11800685491667326,False,0.0008761225861337973,11,13,0.5384615384615384
2026-07-02 13:07:38.922568+00:00,KXBTC15M-26JUL020915-15,1.0,13.35,0.18471819639124906,-0.017833833513997,False,0.00040130299685282585,3,7,0.8571428571428571
2026-07-02 13:17:48.283993+00:00,KXBTC15M-26JUL020930-30,0.0,-63.52,0.3667592910971236,-0.030111717980609784,False,0.0014864975538489119,7,13,0.5384615384615384
2026-07-02 13:33:03.498183+00:00,KXBTC15M-26JUL020945-45,1.0,44.24,0.3959451823167222,0.30063898991701904,False,0.0009356097910437749,5,12,0.4166666666666667
2026-07-02 13:48:15.405920+00:00,KXBTC15M-26JUL021000-00,0.0,-62.73,0.012368771532313524,-0.15749999677055715,True,0.0005923910385607411,10,12,0.4166666666666667
2026-07-02 14:03:28.971376+00:00,KXBTC15M-26JUL021015-15,1.0,29.25,0.3279948649461627,-0.12074930914785223,False,0.0014111072700618726,9,12,0.5
2026-07-02 14:49:14.273153+00:00,KXBTC15M-26JUL021100-00,1.0,17.08,0.4259256781353883,0.1535772464562492,False,0.0009740382041543961,6,11,0.5454545454545454
2026-07-02 16:05:34.747407+00:00,KXBTC15M-26JUL021215-15,1.0,44.15,-0.09667452528100322,-0.09667452528100322,True,0.0012061184632549365,8,9,0.2222222222222222
2026-07-02 16:46:10.979761+00:00,KXBTC15M-26JUL021300-00,1.0,14.18,0.3860127470617814,0.1778318116593743,False,0.0007551918209255159,8,14,0.2857142857142857
2026-07-02 17:06:29.710185+00:00,KXBTC15M-26JUL021315-15,1.0,9.57,0.07445135691683012,-0.054064400974404764,False,0.0005419586886766171,6,9,0.2222222222222222
2026-07-02 17:16:39.105658+00:00,KXBTC15M-26JUL021330-30,1.0,27.81,0.07923570424260074,0.05730999149807896,False,0.0006194789963526599,10,14,0.35714285714285715
2026-07-02 18:02:23.464853+00:00,KXBTC15M-26JUL021415-15,1.0,31.16,0.22331292380486342,0.08302480734113499,False,0.0003639276564094487,8,13,0.38461538461538464
2026-07-02 20:09:33.978504+00:00,KXBTC15M-26JUL021615-15,0.0,-78.24,0.030534153039996237,-0.009372860981820563,False,0.0003121045028142148,4,6,0.16666666666666666
2026-07-02 21:54:51.964158+00:00,KXBTC15M-26JUL021800-00,1.0,37.13,0.0984167290586225,0.056701705980089195,False,0.00023068068603390604,5,6,0.3333333333333333
2026-07-03 01:03:08.695626+00:00,KXBTC15M-26JUL022115-15,1.0,41.21,0.44875471430777447,0.2346038837247244,False,0.0009718555718408201,9,12,0.5
2026-07-03 02:19:22.606533+00:00,KXBTC15M-26JUL022230-30,0.0,-73.98,-0.267690275048541,-0.267690275048541,True,0.0006512467115268914,8,11,0.45454545454545453
2026-07-03 02:49:47.999063+00:00,KXBTC15M-26JUL022300-00,1.0,44.02,0.2437350530879794,0.1026282908698326,False,0.0005222643161643199,3,10,0.1
2026-07-03 05:37:32.329693+00:00,KXBTC15M-26JUL030145-45,1.0,18.37,0.06965836793126333,0.06965836793126333,False,0.00021820949867311487,2,7,0.0
2026-07-03 05:50:50.396155+00:00,KXBTC15M-26JUL030200-00,1.0,40.95,0.09957735999675109,0.07782438624115069,False,8.939370077605986e-05,4,9,0.1111111111111111
2026-07-03 09:08:50.538031+00:00,KXBTC15M-26JUL030515-15,1.0,18.02,0.26520143317694783,0.1514418090855416,False,0.00032881552982244876,3,7,0.42857142857142855
2026-07-03 09:49:26.832089+00:00,KXBTC15M-26JUL030600-00,1.0,27.65,0.10625271880557995,0.10625271880557995,False,5.063268858051146e-05,3,11,0.0
2026-07-03 11:46:08.791307+00:00,KXBTC15M-26JUL030800-00,1.0,54.9,0.30699094578135594,0.23039225902888694,False,0.0004220466509395095,9,14,0.14285714285714285
2026-07-03 12:06:24.625998+00:00,KXBTC15M-26JUL030815-15,1.0,20.74,0.12812851645106457,0.06325144161984499,False,0.0004497720899535897,7,9,0.3333333333333333
2026-07-03 14:18:27.966937+00:00,KXBTC15M-26JUL031030-30,1.0,30.87,0.2073299076256235,-0.009983332715335127,False,0.0005039923660659001,7,12,0.4166666666666667
2026-07-03 16:09:21.598275+00:00,KXBTC15M-26JUL031215-15,1.0,23.5,0.0237183386318613,0.0237183386318613,False,0.0006312668682160236,3,5,0.2
2026-07-03 16:18:50.406300+00:00,KXBTC15M-26JUL031230-30,1.0,23.46,0.26597424006379033,0.07874258619011043,False,0.0004804833576210166,9,12,0.5
2026-07-03 17:04:21.203708+00:00,KXBTC15M-26JUL031315-15,1.0,24.01,0.18744022035138597,0.17529678405312474,False,0.0003781735257637096,6,11,0.2727272727272727
2026-07-03 17:39:46.315331+00:00,KXBTC15M-26JUL031345-45,1.0,9.63,0.08929418584329694,0.06603940271796865,False,0.00027547322256220866,3,6,0.3333333333333333
2026-07-03 18:35:26.985878+00:00,KXBTC15M-26JUL031445-45,1.0,22.09,0.12103395753364089,0.07060414759441211,False,0.00025642976740236254,7,9,0.2222222222222222
2026-07-03 19:20:58.562448+00:00,KXBTC15M-26JUL031530-30,1.0,19.95,0.025916314761659155,0.004998426640387206,False,0.0002874902624166788,7,10,0.2
2026-07-03 20:47:03.556475+00:00,KXBTC15M-26JUL031700-00,1.0,57.12,0.17890616944813542,0.08861648111785407,False,0.0004945820351221506,6,12,0.3333333333333333
2026-07-03 21:46:13.404481+00:00,KXBTC15M-26JUL031800-00,1.0,33.17,0.2759693064137513,0.13773588419116828,False,0.00039360696948031874,11,14,0.2857142857142857
2026-07-03 22:21:39.008214+00:00,KXBTC15M-26JUL031830-30,1.0,12.24,-0.015571541409520459,-0.015571541409520459,False,0.00034287849751882493,7,9,0.5555555555555556
2026-07-03 22:46:57.941841+00:00,KXBTC15M-26JUL031900-00,0.0,-96.28,-0.04239305103508522,-0.04239305103508522,False,0.00016786009033673498,8,14,0.14285714285714285
2026-07-03 23:34:47.633916+00:00,KXBTC15M-26JUL031945-45,1.0,24.81,0.14588525024182955,0.09130180101517948,False,0.00022656407404992495,8,11,0.36363636363636365
2026-07-04 00:50:58.100757+00:00,KXBTC15M-26JUL032100-00,1.0,16.33,-0.008755572317800175,-0.008755572317800175,False,0.00038925766820632404,8,10,0.5
2026-07-04 01:21:26.516947+00:00,KXBTC15M-26JUL032130-30,0.0,-81.8,0.06640794439113881,-0.09565204180066864,True,0.0006961510337862027,7,9,0.4444444444444444
2026-07-04 01:31:37.800042+00:00,KXBTC15M-26JUL032145-45,0.0,-62.02,-0.017579840317958482,-0.06615124920284376,False,0.0003250894545713493,11,14,0.35714285714285715
2026-07-04 03:03:16.735019+00:00,KXBTC15M-26JUL032315-15,1.0,51.48,0.08581021494580958,-0.01594716133777803,False,0.0002702073848839878,5,11,0.18181818181818182
2026-07-04 03:18:29.449532+00:00,KXBTC15M-26JUL032330-30,0.0,-91.59,0.07897202574623306,0.06097978434617581,False,6.286653742176886e-05,5,12,0.25
2026-07-04 04:09:16.817907+00:00,KXBTC15M-26JUL040015-15,1.0,28.42,0.14778585013718779,0.14582115016356859,False,9.463082309763703e-05,3,6,0.16666666666666666
2026-07-04 04:24:30.402729+00:00,KXBTC15M-26JUL040030-30,1.0,56.62,0.07580378902379736,0.07580378902379736,False,0.0003499644407522344,5,6,0.16666666666666666
2026-07-04 06:31:24.796429+00:00,KXBTC15M-26JUL040245-45,1.0,23.87,0.08449157709445289,0.050809494167795594,False,8.773364049399196e-05,6,14,0.14285714285714285
2026-07-04 07:22:13.861934+00:00,KXBTC15M-26JUL040330-30,1.0,31.39,0.10655132659561778,0.10655132659561778,False,0.00030608596737625716,6,8,0.125
2026-07-04 07:47:39.660636+00:00,KXBTC15M-26JUL040400-00,1.0,22.57,0.1734982772899154,0.057908719929934294,False,0.00023001927510049076,10,13,0.3076923076923077
2026-07-04 08:23:19.538958+00:00,KXBTC15M-26JUL040430-30,1.0,19.57,0.0732674374975977,0.03570891204127102,False,0.0001419072092904767,3,7,0.14285714285714285
2026-07-04 09:49:54.171042+00:00,KXBTC15M-26JUL040600-00,1.0,18.81,0.10821537869016422,0.10821537869016422,False,8.149892305207564e-05,4,11,0.09090909090909091
2026-07-04 11:16:26.005637+00:00,KXBTC15M-26JUL040730-30,0.0,-108.12,0.0024868847081457725,-0.0019145395082232996,False,0.00021182361791966672,6,14,0.07142857142857142
2026-07-04 11:41:46.335446+00:00,KXBTC15M-26JUL040745-45,1.0,23.63,0.07468382130575234,0.07468382130575234,False,0.00021782690620935933,4,4,0.25
2026-07-04 12:02:08.892371+00:00,KXBTC15M-26JUL040815-15,1.0,31.05,0.1472765978891009,0.08456020371897698,False,0.00018954242619251136,10,13,0.3076923076923077
2026-07-04 13:18:15.145783+00:00,KXBTC15M-26JUL040930-30,1.0,19.63,0.05567473607813679,0.05567473607813679,False,0.0005328868486785403,8,12,0.16666666666666666
2026-07-04 14:03:57.291971+00:00,KXBTC15M-26JUL041015-15,1.0,20.02,0.21696941836980224,0.0588204989260513,False,0.0003799100104948064,9,12,0.3333333333333333
2026-07-04 16:22:57.805995+00:00,KXBTC15M-26JUL041230-30,1.0,15.35,0.17801544042537673,0.022546290549309244,False,0.00036435028269023314,6,8,0.5
2026-07-04 16:33:05.248903+00:00,KXBTC15M-26JUL041245-45,1.0,32.48,0.06137742391466441,0.06137742391466441,False,0.0001011028621274787,7,11,0.09090909090909091
2026-07-04 17:18:37.680317+00:00,KXBTC15M-26JUL041330-30,1.0,27.03,0.3030309675395969,0.11778188138921071,False,0.00031687615694220945,4,11,0.36363636363636365
2026-07-04 18:54:49.086799+00:00,KXBTC15M-26JUL041500-00,1.0,38.68,0.10701306569200328,0.07343446048206774,False,0.00016693106013641244,4,5,0.2
2026-07-04 19:04:58.912747+00:00,KXBTC15M-26JUL041515-15,1.0,28.38,0.018022866774773952,-0.07441589029705642,False,0.0005133304370501418,9,11,0.2727272727272727
2026-07-04 19:17:40.798952+00:00,KXBTC15M-26JUL041530-30,1.0,15.57,0.29675016497431,0.09018994276261828,False,0.00019604256509634426,6,12,0.75
2026-07-04 20:03:16.448425+00:00,KXBTC15M-26JUL041615-15,1.0,35.28,0.03968031640882172,0.03968031640882172,False,0.00010705093088305171,3,12,0.0
2026-07-04 22:35:26.921701+00:00,KXBTC15M-26JUL041845-45,1.0,31.07,0.027896819009318088,0.027896819009318088,False,0.0001749371552127636,6,9,0.1111111111111111
2026-07-05 08:32:34.162289+00:00,KXBTC15M-26JUL050445-45,1.0,27.3,0.023070802428411686,0.023070802428411686,False,5.025463384211189e-05,2,12,0.0
2026-07-05 10:24:26.449839+00:00,KXBTC15M-26JUL050630-30,0.0,-84.19,0.04432555215464565,0.019688455196624984,False,0.00031062158046787284,4,6,0.16666666666666666
2026-07-05 12:16:08.216497+00:00,KXBTC15M-26JUL050830-30,1.0,27.68,0.2410831267969731,0.058238940048551964,False,0.0003208132960511707,7,14,0.2857142857142857
2026-07-05 15:34:20.566195+00:00,KXBTC15M-26JUL051145-45,0.0,-66.89,-0.08453980943917305,-0.1102756631511138,True,0.0005217271430821666,7,11,0.5454545454545454
2026-07-05 15:49:41.019688+00:00,KXBTC15M-26JUL051200-00,1.0,33.8,0.08651312757579234,0.07513731589906894,False,9.718662637030872e-05,4,11,0.09090909090909091
2026-07-05 19:33:47.562671+00:00,KXBTC15M-26JUL051545-45,1.0,30.79,0.025715713233107024,0.025715713233107024,False,0.00015823645001574143,9,12,0.25
2026-07-05 21:46:05.770506+00:00,KXBTC15M-26JUL051800-00,1.0,179.1,0.04931349133841507,-0.04120770776658581,True,0.0010580827773544372,10,14,0.21428571428571427
2026-07-05 22:16:43.921168+00:00,KXBTC15M-26JUL051830-30,1.0,12.6,1.0294789955806984,0.2421782241202499,False,0.0009745338430487836,10,14,0.6428571428571429
2026-07-05 22:32:01.652043+00:00,KXBTC15M-26JUL051845-45,0.0,-112.45,-0.30452433296933096,-0.3748692418160319,True,0.000575182229458115,10,13,0.38461538461538464
2026-07-05 22:47:18.430445+00:00,KXBTC15M-26JUL051900-00,1.0,42.88,0.35153010193769024,0.025263331946090678,False,0.00038891613779775503,8,13,0.6153846153846154
2026-07-05 23:02:40.029301+00:00,KXBTC15M-26JUL051915-15,1.0,45.83,0.329110987369098,0.06589286595372068,False,0.00040810225653669106,9,13,0.5384615384615384
2026-07-06 00:03:43.320521+00:00,KXBTC15M-26JUL052015-15,0.0,-85.47,0.1386528856506551,-0.175588647051337,True,0.0008890594141645825,10,12,0.4166666666666667
2026-07-06 00:18:19.831855+00:00,KXBTC15M-26JUL052030-30,0.0,-84.37,-0.1377737819706687,-0.2136100782926028,True,0.0004312184299814597,10,12,0.4166666666666667
2026-07-06 00:48:47.547552+00:00,KXBTC15M-26JUL052100-00,1.0,16.74,0.08911357799965479,-0.018976069672805428,False,0.0003475390353607018,4,12,0.5833333333333334
2026-07-06 01:09:07.373422+00:00,KXBTC15M-26JUL052115-15,1.0,25.84,-0.0037294806423183863,-0.0037294806423183863,False,0.00021341201917035843,5,6,0.5
2026-07-06 01:33:36.860271+00:00,KXBTC15M-26JUL052145-45,1.0,16.74,-0.09035244391044825,-0.11508368041267072,False,0.0005962179634533856,9,12,0.4166666666666667
2026-07-06 02:04:05.500228+00:00,KXBTC15M-26JUL052215-15,0.0,-85.34,-0.18470277777606295,-0.25269729934864027,True,0.00054711090946485,9,11,0.2727272727272727
2026-07-06 02:19:21.477727+00:00,KXBTC15M-26JUL052230-30,1.0,17.63,0.21982987804978515,0.09393697641810253,False,0.0006622556936353965,5,11,0.36363636363636365
2026-07-06 11:38:20.289212+00:00,KXBTC15M-26JUL060745-45,1.0,25.2,0.16166563712031504,0.05495296839141938,False,0.00034235064359406796,3,6,0.6666666666666666
2026-07-06 16:02:21.406341+00:00,KXBTC15M-26JUL061215-15,1.0,64.61,0.410350631003604,-0.12266430701249821,True,0.0010827402289418564,6,13,0.46153846153846156
2026-07-06 16:32:51.430459+00:00,KXBTC15M-26JUL061245-45,1.0,57.27,0.3893875952136328,0.07581729221774051,False,0.001147798306207737,9,13,0.38461538461538464
2026-07-06 17:18:34.947165+00:00,KXBTC15M-26JUL061330-30,1.0,46.97,0.08935417665021733,0.021634329797683167,False,0.00019988896942463956,9,12,0.3333333333333333
2026-07-06 19:20:28.049774+00:00,KXBTC15M-26JUL061530-30,1.0,20.96,0.01364545539257833,0.01364545539257833,False,0.0002924953956129178,8,10,0.2
2026-07-06 20:21:24.907151+00:00,KXBTC15M-26JUL061630-30,1.0,15.75,0.3464324235993149,0.08261798922908792,False,0.0005965329475985985,7,9,0.3333333333333333
2026-07-06 20:31:36.005421+00:00,KXBTC15M-26JUL061645-45,1.0,10.89,0.06140964093467146,0.06140964093467146,False,0.0002595005076532773,5,14,0.07142857142857142
2026-07-06 21:32:44.693824+00:00,KXBTC15M-26JUL061745-45,0.0,-42.3,-0.0025907831483312172,-0.062338558963805316,True,0.00038924622302241834,9,13,0.15384615384615385
2026-07-06 22:18:29.676100+00:00,KXBTC15M-26JUL061830-30,0.0,-93.77,-0.30391874406346575,-0.30391874406346575,True,0.0002677929177414088,7,12,0.5
2026-07-06 23:04:11.820958+00:00,KXBTC15M-26JUL061915-15,1.0,41.6,0.013006959075568418,-0.023950376161321327,False,0.00027323163496008676,6,11,0.36363636363636365
2026-07-06 23:34:38.145835+00:00,KXBTC15M-26JUL061945-45,0.0,-61.65,-0.029827675638509354,-0.029827675638509354,True,0.0002880131983191027,7,11,0.45454545454545453
2026-07-06 23:54:54.761546+00:00,KXBTC15M-26JUL062000-00,0.0,-63.6,0.044241566011885565,-0.050520091655117394,True,0.0005596016160015307,5,6,0.5
2026-07-07 00:50:47.808789+00:00,KXBTC15M-26JUL062100-00,1.0,30.13,0.1038631037401326,0.1038631037401326,False,0.00044016819320862277,6,10,0.4
2026-07-07 01:46:41.562980+00:00,KXBTC15M-26JUL062200-00,0.0,-80.62,-0.12157528414901805,-0.17341845453313867,True,0.0005095228329292337,8,14,0.5714285714285714
2026-07-07 09:03:49.620130+00:00,KXBTC15M-26JUL070515-15,1.0,49.34,0.21429608285135998,0.09515482640057377,False,0.00021480603853808795,5,12,0.25
2026-07-07 09:39:20.542483+00:00,KXBTC15M-26JUL070545-45,1.0,20.65,0.24619555822459485,0.11113079395752147,False,0.0004173968691035687,4,6,0.5
2026-07-07 10:19:58.164408+00:00,KXBTC15M-26JUL070630-30,0.0,-115.73,-0.07772292566555339,-0.07772292566555339,False,0.0003747484934729436,7,10,0.3
2026-07-07 11:20:53.733379+00:00,KXBTC15M-26JUL070730-30,1.0,37.46,0.11703132910540581,0.09491655949307704,False,0.00017527123496703347,4,10,0.1
2026-07-07 11:46:17.123752+00:00,KXBTC15M-26JUL070800-00,1.0,32.85,0.22728316727429737,0.11292530568461688,False,0.0004819989961546946,10,14,0.2857142857142857
2026-07-07 13:33:05.373926+00:00,KXBTC15M-26JUL070945-45,1.0,34.06,0.005738307132702681,-0.20862674421072416,True,0.0010789406668974219,10,11,0.36363636363636365
2026-07-07 16:23:42.870177+00:00,KXBTC15M-26JUL071230-30,1.0,14.13,0.12545950419770335,0.057836842067140876,False,0.0006742182526056853,7,7,0.42857142857142855
2026-07-07 16:54:04.882192+00:00,KXBTC15M-26JUL071300-00,0.0,-78.49,-0.08684099243135548,-0.15208346507445009,True,0.000662269448199529,3,6,0.6666666666666666
2026-07-07 19:36:43.334366+00:00,KXBTC15M-26JUL071545-45,1.0,17.49,0.2600944727743653,0.07610538902881372,False,0.00046918939926786607,7,9,0.4444444444444444
2026-07-07 19:46:54.650187+00:00,KXBTC15M-26JUL071600-00,1.0,39.34,0.026955817306757328,-0.06530045880794985,False,0.0004064844824841955,12,14,0.2857142857142857
2026-07-07 20:17:19.023078+00:00,KXBTC15M-26JUL071630-30,0.0,-85.05,-0.06812150366604107,-0.08850833635153105,True,0.0001750622596308626,9,13,0.15384615384615385
2026-07-09 01:02:05.471782+00:00,KXBTC15M-26JUL082115-15,1.0,25.15,0.4241271173725892,0.023972574440000703,False,0.0018716469334920482,7,13,0.23076923076923078
2026-07-09 01:22:30.115005+00:00,KXBTC15M-26JUL082130-30,1.0,19.55,-0.20893984686139633,-0.20893984686139633,True,0.0004942994234531079,4,8,0.625
2026-07-09 06:02:05.371243+00:00,KXBTC15M-26JUL090215-15,0.0,-108.77,-0.17383746294477598,-0.2106025351015273,True,0.0005904626405499398,10,12,0.4166666666666667
2026-07-09 09:35:12.028503+00:00,KXBTC15M-26JUL090545-45,0.0,-107.55,-0.173956126985074,-0.173956126985074,True,0.0006026649091027392,4,10,0.3
2026-07-09 09:50:25.383720+00:00,KXBTC15M-26JUL090600-00,1.0,18.75,0.1521943831445754,0.08575570452997566,False,0.00022017947848817167,7,10,0.3
2026-07-09 10:36:13.947343+00:00,KXBTC15M-26JUL090645-45,1.0,15.12,-0.061496500305352315,-0.061496500305352315,False,0.00022271332765008491,4,9,0.2222222222222222
2026-07-09 11:52:27.285137+00:00,KXBTC15M-26JUL090800-00,1.0,20.46,0.2028620829046366,0.1315437060397794,False,0.0002547239619308834,6,8,0.375
2026-07-09 12:38:16.693656+00:00,KXBTC15M-26JUL090845-45,0.0,-133.65,-0.653090874856797,-0.653090874856797,True,0.0008134183885650179,1,7,1.0
2026-07-09 14:40:16.233347+00:00,KXBTC15M-26JUL091045-45,1.0,11.71,0.17236466318480667,0.07848388513781714,False,0.000601618983354493,4,5,0.4
2026-07-09 20:22:26.438314+00:00,KXBTC15M-26JUL091630-30,1.0,11.25,0.12704822239286614,0.0672915807147326,False,0.00043308413142479675,7,8,0.25
2026-07-09 20:37:39.086787+00:00,KXBTC15M-26JUL091645-45,1.0,46.23,0.08863905732549268,0.07324248319728764,False,5.4395269419381224e-05,3,8,0.125
2026-07-09 21:03:02.647953+00:00,KXBTC15M-26JUL091715-15,1.0,40.01,-0.014372389455648515,-0.05175105606537431,False,0.0003547812792720304,10,12,0.3333333333333333
2026-07-09 21:51:15.868636+00:00,KXBTC15M-26JUL091800-00,1.0,50.76,0.07798077112191791,0.06527697019783989,False,0.0001756144003904194,5,9,0.2222222222222222
2026-07-10 00:17:41.718411+00:00,KXBTC15M-26JUL092030-30,0.0,-75.06,-0.11490655989174496,-0.12105043200272311,True,0.0005338475615208005,8,13,0.3076923076923077
2026-07-10 01:18:40.449011+00:00,KXBTC15M-26JUL092130-30,1.0,19.47,0.41191303792687306,0.20597537308109068,False,0.0007299638186788942,8,12,0.5833333333333334
2026-07-10 02:04:21.427179+00:00,KXBTC15M-26JUL092215-15,1.0,38.69,0.26215224068526927,0.06993611857937437,False,0.000287042079800126,7,11,0.6363636363636364
2026-07-10 02:19:37.748133+00:00,KXBTC15M-26JUL092230-30,0.0,-76.23,-0.048370448283900254,-0.048370448283900254,True,0.00025497848247306524,9,10,0.5
2026-07-10 02:50:03.348498+00:00,KXBTC15M-26JUL092300-00,1.0,21.96,0.057084909323726514,0.04643316386818787,False,0.00025952391421776963,7,10,0.2
2026-07-10 03:51:00.031336+00:00,KXBTC15M-26JUL100000-00,1.0,25.34,0.013880100814095384,-0.06851262046559604,False,0.00048030168169381656,7,9,0.2222222222222222
2026-07-10 04:06:13.962729+00:00,KXBTC15M-26JUL100015-15,1.0,20.59,-0.016550687022952478,-0.02206820791209718,False,0.00032320225259061463,7,9,0.3333333333333333
2026-07-10 04:21:30.402602+00:00,KXBTC15M-26JUL100030-30,0.0,-88.7,-0.10376705279070828,-0.10376705279070828,True,0.0005305680748774275,5,9,0.3333333333333333
2026-07-10 04:51:41.154865+00:00,KXBTC15M-26JUL100100-00,0.0,-90.39,-0.08858300838308568,-0.08858300838308568,True,0.00022145405897020236,7,9,0.5555555555555556
2026-07-10 05:32:20.757924+00:00,KXBTC15M-26JUL100145-45,1.0,36.99,0.3195234141237404,-0.0009986318243762,False,0.0005244515838210872,7,13,0.5384615384615384
2026-07-10 06:02:50.629500+00:00,KXBTC15M-26JUL100215-15,0.0,-93.67,-0.1195685157522456,-0.1195685157522456,True,0.0003958934107793956,11,13,0.3076923076923077
2026-07-10 06:33:15.910063+00:00,KXBTC15M-26JUL100245-45,0.0,-90.94,0.049518977685118225,0.019752377316896188,False,0.00014159858307031325,6,12,0.16666666666666666
