decision_time,ticker,win,would_pnl,net_move_pct,mae_pct,touched_strike,path_rv,reversals,n_bars,monotonic_frac,pre_rv5,pre_rv15,pre_rev5,pre_rev15,pre_maxdd5,episode,ts,rv,ts2,er
2026-07-04 12:02:08.892371+00:00,KXBTC15M-26JUL040815-15,1.0,31.05,0.1472765978891009,0.0845602037189769,False,0.0001895424261925,10,13,0.3076923076923077,3.627763601493356e-05,5.356869613714195e-05,3,5,0.0,36,2026-07-04 12:02:00+00:00,0.2835097034657475,2026-07-04 12:02:00+00:00,0.019651854151235142
2026-07-04 13:18:15.145783+00:00,KXBTC15M-26JUL040930-30,1.0,19.63,0.0556747360781367,0.0556747360781367,False,0.0005328868486785,8,12,0.1666666666666666,0.0001697978994548,0.000192595980437,3,10,-1.5971376740719977e-05,37,2026-07-04 13:18:00+00:00,0.371299880697643,2026-07-04 13:18:00+00:00,0.10954943084073095
2026-07-04 14:03:57.291971+00:00,KXBTC15M-26JUL041015-15,1.0,20.02,0.2169694183698022,0.0588204989260513,False,0.0003799100104948,9,12,0.3333333333333333,0.00037337525834,0.0002839627378628,3,11,0.0,38,2026-07-04 14:03:00+00:00,0.4636964847396695,2026-07-04 14:03:00+00:00,0.12057531410023108
2026-07-04 16:22:57.805995+00:00,KXBTC15M-26JUL041230-30,1.0,15.35,0.1780154404253767,0.0225462905493092,False,0.0003643502826902,6,8,0.5,0.000520498267849,0.0003718977355888,5,11,-0.0207579187321128,39,2026-07-04 16:22:00+00:00,0.8865275555113651,2026-07-04 16:22:00+00:00,0.09205253098218462
2026-07-04 16:33:05.248903+00:00,KXBTC15M-26JUL041245-45,1.0,32.48,0.0613774239146644,0.0613774239146644,False,0.0001011028621274,7,11,0.0909090909090909,0.0003023642662271,0.0003720291665614,4,12,0.0,39,2026-07-04 16:33:00+00:00,0.8981477689024862,2026-07-04 16:33:00+00:00,0.130000392572529
2026-07-04 17:18:37.680317+00:00,KXBTC15M-26JUL041330-30,1.0,27.03,0.3030309675395969,0.1177818813892107,False,0.0003168761569422,4,11,0.3636363636363636,0.0005847217333113,0.000351608761818,4,8,-0.0687449305580832,40,2026-07-04 17:18:00+00:00,0.7446216143832197,2026-07-04 17:18:00+00:00,0.0704305544484594
2026-07-04 18:54:49.086799+00:00,KXBTC15M-26JUL041500-00,1.0,38.68,0.1070130656920032,0.0734344604820677,False,0.0001669310601364,4,5,0.2,0.0002544390733741,0.0002266659899193,4,8,-0.0078568083996871,41,2026-07-04 18:54:00+00:00,0.7842273541036389,2026-07-04 18:54:00+00:00,0.10748579363594156
2026-07-04 19:04:58.912747+00:00,KXBTC15M-26JUL041515-15,1.0,28.38,0.0180228667747739,-0.0744158902970564,False,0.0005133304370501,9,11,0.2727272727272727,0.0003998943840323,0.0002767602256525,3,11,0.0,41,2026-07-04 19:04:00+00:00,0.7762581805592909,2026-07-04 19:04:00+00:00,0.1747150321482868
2026-07-04 19:17:40.798952+00:00,KXBTC15M-26JUL041530-30,1.0,15.57,0.29675016497431,0.0901899427626182,False,0.0001960425650963,6,12,0.75,0.0008056360682899,0.0004541236332507,3,12,-0.1368156764284816,41,2026-07-04 19:17:00+00:00,0.7987453716546312,2026-07-04 19:17:00+00:00,0.14014565891698844
2026-07-04 20:03:16.448425+00:00,KXBTC15M-26JUL041615-15,1.0,35.28,0.0396803164088217,0.0396803164088217,False,0.000107050930883,3,12,0.0,0.0004232273344385,0.0002519411874263,3,9,0.0,42,2026-07-04 20:03:00+00:00,0.6519053291907618,2026-07-04 20:03:00+00:00,0.08240899007164294
2026-07-04 22:35:26.921701+00:00,KXBTC15M-26JUL041845-45,1.0,31.07,0.027896819009318,0.027896819009318,False,0.0001749371552127,6,9,0.1111111111111111,0.0,0.0001983092716388,1,5,0.0,43,2026-07-04 22:35:00+00:00,0.49316520176015294,2026-07-04 22:35:00+00:00,0.014147157514043126
2026-07-05 08:32:34.162289+00:00,KXBTC15M-26JUL050445-45,1.0,27.3,0.0230708024284116,0.0230708024284116,False,5.025463384211189e-05,2,12,0.0,0.0002636480861757,0.0002827670433861,5,10,-0.0129176056955636,44,2026-07-05 08:32:00+00:00,0.4993213059960533,2026-07-05 08:32:00+00:00,0.15766238394077192
2026-07-05 10:24:26.449839+00:00,KXBTC15M-26JUL050630-30,0.0,-84.19,0.0443255521546456,0.0196884551966249,False,0.0003106215804678,4,6,0.1666666666666666,0.0004994318866288,0.0003643617179714,3,6,0.0,45,2026-07-05 10:24:00+00:00,0.6108489452897884,2026-07-05 10:24:00+00:00,0.2367690956979855
2026-07-05 12:16:08.216497+00:00,KXBTC15M-26JUL050830-30,1.0,27.68,0.2410831267969731,0.0582389400485519,False,0.0003208132960511,7,14,0.2857142857142857,0.0003497203475812,0.0003031269531506,4,11,0.0,46,2026-07-05 12:16:00+00:00,0.4490278520292923,2026-07-05 12:16:00+00:00,0.032593917271958935
2026-07-05 15:34:20.566195+00:00,KXBTC15M-26JUL051145-45,0.0,-66.89,-0.084539809439173,-0.1102756631511138,True,0.0005217271430821,7,11,0.5454545454545454,0.0001781800134813,0.0001572001518635,3,9,0.0,47,2026-07-05 15:34:00+00:00,0.5950709654803719,2026-07-05 15:34:00+00:00,0.08993709040956734
2026-07-05 15:49:41.019688+00:00,KXBTC15M-26JUL051200-00,1.0,33.8,0.0865131275757923,0.0751373158990689,False,9.718662637030872e-05,4,11,0.0909090909090909,0.0003258248160446,0.0004647449987182,5,11,-0.0429592034272998,47,2026-07-05 15:49:00+00:00,0.6466656795926768,2026-07-05 15:49:00+00:00,0.06421867895133056
2026-07-05 19:33:47.562671+00:00,KXBTC15M-26JUL051545-45,1.0,30.79,0.025715713233107,0.025715713233107,False,0.0001582364500157,9,12,0.25,0.0001437716282447,0.0003467223581391,4,11,0.0,48,2026-07-05 19:33:00+00:00,0.5639502687596532,2026-07-05 19:33:00+00:00,0.07903754946128946
2026-07-05 21:46:05.770506+00:00,KXBTC15M-26JUL051800-00,1.0,179.1,0.049313491338415,-0.0412077077665858,True,0.0010580827773544,10,14,0.2142857142857142,0.0005241423468933,0.0003945712812095,4,9,-0.0361516762957334,49,2026-07-05 21:46:00+00:00,0.631790732450197,2026-07-05 21:46:00+00:00,0.1637151055823507
2026-07-05 22:16:43.921168+00:00,KXBTC15M-26JUL051830-30,1.0,12.6,1.0294789955806984,0.2421782241202499,False,0.0009745338430487,10,14,0.6428571428571429,0.0011944087789087,0.0008707722114218,4,10,-0.0631597042986137,49,2026-07-05 22:16:00+00:00,1.0781206675408448,2026-07-05 22:16:00+00:00,0.23572196919414967
2026-07-05 22:32:01.652043+00:00,KXBTC15M-26JUL051845-45,0.0,-112.45,-0.3045243329693309,-0.3748692418160319,True,0.0005751822294581,10,13,0.3846153846153846,0.0016282390947626,0.0011050774392436,4,11,0.0,49,2026-07-05 22:32:00+00:00,1.2930088679624208,2026-07-05 22:32:00+00:00,0.3595114858147616
2026-07-05 22:47:18.430445+00:00,KXBTC15M-26JUL051900-00,1.0,42.88,0.3515301019376902,0.0252633319460906,False,0.0003889161377977,8,13,0.6153846153846154,0.0005022008894936,0.0007093237002893,3,10,0.0,49,2026-07-05 22:47:00+00:00,1.37476268718951,2026-07-05 22:47:00+00:00,0.2845330739299581
2026-07-05 23:02:40.029301+00:00,KXBTC15M-26JUL051915-15,1.0,45.83,0.329110987369098,0.0658928659537206,False,0.0004081022565366,9,13,0.5384615384615384,0.0003986012630719,0.0004766644039203,2,9,0.0,49,2026-07-05 23:02:00+00:00,1.3964482607461324,2026-07-05 23:02:00+00:00,0.30930758401000646
2026-07-06 00:03:43.320521+00:00,KXBTC15M-26JUL052015-15,0.0,-85.47,0.1386528856506551,-0.175588647051337,True,0.0008890594141645,10,12,0.4166666666666667,0.0005913145657251,0.0004215145011097,4,10,0.0,50,2026-07-06 00:03:00+00:00,1.3046066960641198,2026-07-06 00:03:00+00:00,0.17428303050782318
2026-07-06 00:18:19.831855+00:00,KXBTC15M-26JUL052030-30,0.0,-84.37,-0.1377737819706687,-0.2136100782926028,True,0.0004312184299814,10,12,0.4166666666666667,0.0010959619648625,0.0008293915706939,3,11,-0.00237667870641,50,2026-07-06 00:18:00+00:00,1.2845329093755564,2026-07-06 00:18:00+00:00,0.0783866494669396
2026-07-06 00:48:47.547552+00:00,KXBTC15M-26JUL052100-00,1.0,16.74,0.0891135779996547,-0.0189760696728054,False,0.0003475390353607,4,12,0.5833333333333334,0.0009696216369608,0.0006320288085138,4,10,-0.0176402585288388,50,2026-07-06 00:48:00+00:00,1.0780687542971532,2026-07-06 00:48:00+00:00,0.048512821245616296
2026-07-06 01:09:07.373422+00:00,KXBTC15M-26JUL052115-15,1.0,25.84,-0.0037294806423183,-0.0037294806423183,False,0.0002134120191703,5,6,0.5,0.0008788536825022,0.0005316507992878,4,10,-0.0256848616532117,50,2026-07-06 01:09:00+00:00,1.1064418303753794,2026-07-06 01:09:00+00:00,0.002465348545654796
2026-07-06 01:33:36.860271+00:00,KXBTC15M-26JUL052145-45,1.0,16.74,-0.0903524439104482,-0.1150836804126707,False,0.0005962179634533,9,12,0.4166666666666667,0.0011632389792036,0.000796087987111,4,8,0.0,50,2026-07-06 01:33:00+00:00,1.1626563770365295,2026-07-06 01:33:00+00:00,0.04283709488352248
2026-07-06 02:04:05.500228+00:00,KXBTC15M-26JUL052215-15,0.0,-85.34,-0.1847027777760629,-0.2526972993486402,True,0.0005471109094648,9,11,0.2727272727272727,0.0006386117723749,0.0003844450427547,4,10,0.0,50,2026-07-06 02:04:00+00:00,1.2023704183678017,2026-07-06 02:04:00+00:00,0.008560027190673657
2026-07-06 02:19:21.477727+00:00,KXBTC15M-26JUL052230-30,1.0,17.63,0.2198298780497851,0.0939369764181025,False,0.0006622556936353,5,11,0.3636363636363636,0.0002991265553664,0.0005184739117637,5,13,0.0,50,2026-07-06 02:19:00+00:00,1.0936500744632602,2026-07-06 02:19:00+00:00,0.00808757913671728
2026-07-06 11:38:20.289212+00:00,KXBTC15M-26JUL060745-45,1.0,25.2,0.161665637120315,0.0549529683914193,False,0.000342350643594,3,6,0.6666666666666666,0.0003872833004544,0.0003965744252335,3,11,-0.1015591029512398,51,2026-07-06 11:38:00+00:00,0.6321489573700845,2026-07-06 11:38:00+00:00,0.22685827821779023
2026-07-06 16:02:21.406341+00:00,KXBTC15M-26JUL061215-15,1.0,64.61,0.410350631003604,-0.1226643070124982,True,0.0010827402289418,6,13,0.4615384615384615,0.0010331395370598,0.0021559280056646,4,10,0.0,52,2026-07-06 16:02:00+00:00,2.528621545322963,2026-07-06 16:02:00+00:00,0.29443867352194136
2026-07-06 16:32:51.430459+00:00,KXBTC15M-26JUL061245-45,1.0,57.27,0.3893875952136328,0.0758172922177405,False,0.0011477983062077,9,13,0.3846153846153846,0.0005133341140955,0.0009506876578697,2,8,0.0,52,2026-07-06 16:32:00+00:00,2.313459913535981,2026-07-06 16:32:00+00:00,0.24194450879412688
2026-07-06 17:18:34.947165+00:00,KXBTC15M-26JUL061330-30,1.0,46.97,0.0893541766502173,0.0216343297976831,False,0.0001998889694246,9,12,0.3333333333333333,0.0002338722872169,0.0006158998203821,2,9,0.0,53,2026-07-06 17:18:00+00:00,2.251653779970198,2026-07-06 17:18:00+00:00,0.2755229502554311
2026-07-06 19:20:28.049774+00:00,KXBTC15M-26JUL061530-30,1.0,20.96,0.0136454553925783,0.0136454553925783,False,0.0002924953956129,8,10,0.2,0.0003571942640794,0.0002892516400176,4,12,0.0,54,2026-07-06 19:20:00+00:00,0.9413776715350266,2026-07-06 19:20:00+00:00,0.024103091740177354
2026-07-06 20:21:24.907151+00:00,KXBTC15M-26JUL061630-30,1.0,15.75,0.3464324235993149,0.0826179892290879,False,0.0005965329475985,7,9,0.3333333333333333,0.000128246111224,0.0001246456780286,3,7,0.0,55,2026-07-06 20:21:00+00:00,0.7559624257440868,2026-07-06 20:21:00+00:00,0.1040674754044725
2026-07-06 20:31:36.005421+00:00,KXBTC15M-26JUL061645-45,1.0,10.89,0.0614096409346714,0.0614096409346714,False,0.0002595005076532,5,14,0.0714285714285714,0.0006201575657545,0.0005043700644222,4,11,-0.0189092219255262,55,2026-07-06 20:31:00+00:00,0.7840800664818327,2026-07-06 20:31:00+00:00,0.05546360002999029
2026-07-06 21:32:44.693824+00:00,KXBTC15M-26JUL061745-45,0.0,-42.3,-0.0025907831483312,-0.0623385589638053,True,0.0003892462230224,9,13,0.1538461538461538,0.0003395294904471,0.0006990857907192,4,11,-0.0353863542247277,56,2026-07-06 21:32:00+00:00,1.6989388387472342,2026-07-06 21:32:00+00:00,0.179660054918927
2026-07-06 22:18:29.676100+00:00,KXBTC15M-26JUL061830-30,0.0,-93.77,-0.3039187440634657,-0.3039187440634657,True,0.0002677929177414,7,12,0.5,0.0005884582129526,0.0004602543265877,4,13,-0.0303748395027707,57,2026-07-06 22:18:00+00:00,1.7306458544554528,2026-07-06 22:18:00+00:00,0.26696048709652775
2026-07-06 23:04:11.820958+00:00,KXBTC15M-26JUL061915-15,1.0,41.6,0.0130069590755684,-0.0239503761613213,False,0.00027323163496,6,11,0.3636363636363636,0.0003892624134795,0.0004028839428592,3,10,0.0,58,2026-07-06 23:04:00+00:00,1.7484653708790103,2026-07-06 23:04:00+00:00,0.14255822532022394
2026-07-06 23:34:38.145835+00:00,KXBTC15M-26JUL061945-45,0.0,-61.65,-0.0298276756385093,-0.0298276756385093,True,0.0002880131983191,7,11,0.4545454545454545,0.000167658275694,0.0002609622937492,2,11,0.0,58,2026-07-06 23:34:00+00:00,0.8135650952844456,2026-07-06 23:34:00+00:00,0.07205472559795835
2026-07-06 23:54:54.761546+00:00,KXBTC15M-26JUL062000-00,0.0,-63.6,0.0442415660118855,-0.0505200916551173,True,0.0005596016160015,5,6,0.5,0.0001536855336599,0.0003188747838101,3,9,-0.012342165393124,58,2026-07-06 23:54:00+00:00,0.7141319293748113,2026-07-06 23:54:00+00:00,0.18072435518694555
2026-07-07 00:50:47.808789+00:00,KXBTC15M-26JUL062100-00,1.0,30.13,0.1038631037401326,0.1038631037401326,False,0.0004401681932086,6,10,0.4,0.0002568386436954,0.0005277042407548,4,8,0.0,59,2026-07-07 00:50:00+00:00,0.7802641088212106,2026-07-07 00:50:00+00:00,0.0670464412020074
2026-07-07 01:46:41.562980+00:00,KXBTC15M-26JUL062200-00,0.0,-80.62,-0.121575284149018,-0.1734184545331386,True,0.0005095228329292,8,14,0.5714285714285714,0.0006356367877207,0.0007619592353886,5,12,-0.006215840278271,60,2026-07-07 01:46:00+00:00,1.047486705652249,2026-07-07 01:46:00+00:00,0.04237685691946926
2026-07-07 09:03:49.620130+00:00,KXBTC15M-26JUL070515-15,1.0,49.34,0.2142960828513599,0.0951548264005737,False,0.000214806038538,5,12,0.25,0.0006785146441456,0.0004892559276214,2,8,-0.1131158823981267,61,2026-07-07 09:03:00+00:00,0.6844705016806332,2026-07-07 09:03:00+00:00,0.1848911295925133
2026-07-07 09:39:20.542483+00:00,KXBTC15M-26JUL070545-45,1.0,20.65,0.2461955582245948,0.1111307939575214,False,0.0004173968691035,4,6,0.5,0.0003115121705575,0.0002446756743237,2,6,0.0,61,2026-07-07 09:39:00+00:00,0.6035443248033407,2026-07-07 09:39:00+00:00,0.09151789333723209
2026-07-07 10:19:58.164408+00:00,KXBTC15M-26JUL070630-30,0.0,-115.73,-0.0777229256655533,-0.0777229256655533,False,0.0003747484934729,7,10,0.3,0.0002042045191101,0.0002825879260936,3,10,0.0,61,2026-07-07 10:19:00+00:00,0.7503592669801623,2026-07-07 10:19:00+00:00,0.21003893159540646
2026-07-07 11:20:53.733379+00:00,KXBTC15M-26JUL070730-30,1.0,37.46,0.1170313291054058,0.094916559493077,False,0.000175271234967,4,10,0.1,0.0003098548734344,0.0004049631654794,3,11,0.0,62,2026-07-07 11:20:00+00:00,0.8019958072387467,2026-07-07 11:20:00+00:00,0.0346286083339101
2026-07-07 11:46:17.123752+00:00,KXBTC15M-26JUL070800-00,1.0,32.85,0.2272831672742973,0.1129253056846168,False,0.0004819989961546,10,14,0.2857142857142857,0.0007053062623118,0.0006959915823743,2,10,0.0,62,2026-07-07 11:46:00+00:00,0.8986592264259764,2026-07-07 11:46:00+00:00,0.010165505417939456
2026-07-07 13:33:05.373926+00:00,KXBTC15M-26JUL070945-45,1.0,34.06,0.0057383071327026,-0.2086267442107241,True,0.0010789406668974,10,11,0.3636363636363636,0.0011125378606218,0.0008245769444112,4,9,-0.0275296228726873,63,2026-07-07 13:33:00+00:00,1.3092160630514555,2026-07-07 13:33:00+00:00,0.025663475987078025
2026-07-07 16:23:42.870177+00:00,KXBTC15M-26JUL071230-30,1.0,14.13,0.1254595041977033,0.0578368420671408,False,0.0006742182526056,7,7,0.4285714285714285,0.0003496964293823,0.0006344316986916,1,7,0.0,64,2026-07-07 16:23:00+00:00,2.1651829273536163,2026-07-07 16:23:00+00:00,0.17844321796991033
2026-07-07 16:54:04.882192+00:00,KXBTC15M-26JUL071300-00,0.0,-78.49,-0.0868409924313554,-0.15208346507445,True,0.0006622694481995,3,6,0.6666666666666666,0.0009692769089677,0.000577458206801,4,10,0.0,64,2026-07-07 16:54:00+00:00,1.4027785917755828,2026-07-07 16:54:00+00:00,0.22042222408937628
2026-07-07 19:36:43.334366+00:00,KXBTC15M-26JUL071545-45,1.0,17.49,0.2600944727743653,0.0761053890288137,False,0.0004691893992678,7,9,0.4444444444444444,0.0005767412614012,0.0005571073771226,2,9,0.0,65,2026-07-07 19:36:00+00:00,1.1720251966709314,2026-07-07 19:36:00+00:00,0.1405193240465268
2026-07-07 19:46:54.650187+00:00,KXBTC15M-26JUL071600-00,1.0,39.34,0.0269558173067573,-0.0653004588079498,False,0.0004064844824841,12,14,0.2857142857142857,0.0006053544475404,0.0004876836343333,4,10,0.0,65,2026-07-07 19:46:00+00:00,1.182054942443304,2026-07-07 19:46:00+00:00,0.0942249807789873
2026-07-07 20:17:19.023078+00:00,KXBTC15M-26JUL071630-30,0.0,-85.05,-0.068121503666041,-0.088508336351531,True,0.0001750622596308,9,13,0.1538461538461538,0.0003928159149361,0.0005360522878265,5,12,-0.0296825007310868,65,2026-07-07 20:17:00+00:00,1.203460104812954,2026-07-07 20:17:00+00:00,0.08078129489512371
2026-07-09 01:02:05.471782+00:00,KXBTC15M-26JUL082115-15,1.0,25.15,0.4241271173725892,0.0239725744400007,False,0.001871646933492,7,13,0.2307692307692307,0.0005581801152177,0.0004682380369837,3,7,-0.0217207783477458,66,2026-07-09 01:02:00+00:00,0.7877843464615251,2026-07-09 01:02:00+00:00,0.08866755974916167
2026-07-09 01:22:30.115005+00:00,KXBTC15M-26JUL082130-30,1.0,19.55,-0.2089398468613963,-0.2089398468613963,True,0.0004942994234531,4,8,0.625,0.0006749946794445,0.0017613276836254,4,8,0.0,66,2026-07-09 01:22:00+00:00,1.359202834755779,2026-07-09 01:22:00+00:00,0.10982562260346718
2026-07-09 06:02:05.371243+00:00,KXBTC15M-26JUL090215-15,0.0,-108.77,-0.1738374629447759,-0.2106025351015273,True,0.0005904626405499,10,12,0.4166666666666667,0.0008741144605914,0.0005786864932293,3,11,0.0,67,2026-07-09 06:02:00+00:00,0.9603554477257097,2026-07-09 06:02:00+00:00,0.28751697848661684
2026-07-09 09:35:12.028503+00:00,KXBTC15M-26JUL090545-45,0.0,-107.55,-0.173956126985074,-0.173956126985074,True,0.0006026649091027,4,10,0.3,0.0001615957428207,0.0002369847731949,4,10,0.0,68,2026-07-09 09:35:00+00:00,0.7677100328753029,2026-07-09 09:35:00+00:00,0.058613193314248906
2026-07-09 09:50:25.383720+00:00,KXBTC15M-26JUL090600-00,1.0,18.75,0.1521943831445754,0.0857557045299756,False,0.0002201794784881,7,10,0.3,0.000185631132572,0.0005361104787051,3,7,0.0,68,2026-07-09 09:50:00+00:00,0.6846994673263493,2026-07-09 09:50:00+00:00,0.2135715927373037
2026-07-09 10:36:13.947343+00:00,KXBTC15M-26JUL090645-45,1.0,15.12,-0.0614965003053523,-0.0614965003053523,False,0.00022271332765,4,9,0.2222222222222222,0.0002048360945717,0.0006684476781838,3,6,0.0,69,2026-07-09 10:36:00+00:00,0.778040350549445,2026-07-09 10:36:00+00:00,0.0748355660462029
2026-07-09 11:52:27.285137+00:00,KXBTC15M-26JUL090800-00,1.0,20.46,0.2028620829046366,0.1315437060397794,False,0.0002547239619308,6,8,0.375,0.0004481712137019,0.0003163175427435,4,8,-0.0591198561337096,70,2026-07-09 11:52:00+00:00,0.7167877295542563,2026-07-09 11:52:00+00:00,0.20191256830600765
2026-07-09 12:38:16.693656+00:00,KXBTC15M-26JUL090845-45,0.0,-133.65,-0.653090874856797,-0.653090874856797,True,0.000813418388565,1,7,1.0,0.0007129299944427,0.0006779897292836,4,11,0.0,71,2026-07-09 12:38:00+00:00,0.8130826723526993,2026-07-09 12:38:00+00:00,0.00972773713492447
2026-07-09 14:40:16.233347+00:00,KXBTC15M-26JUL091045-45,1.0,11.71,0.1723646631848066,0.0784838851378171,False,0.0006016189833544,4,5,0.4,0.0015176666036281,0.000968288885171,4,11,-0.0975884619272168,72,2026-07-09 14:40:00+00:00,1.4618026335109342,2026-07-09 14:40:00+00:00,0.006365092073659528
2026-07-09 20:22:26.438314+00:00,KXBTC15M-26JUL091630-30,1.0,11.25,0.1270482223928661,0.0672915807147326,False,0.0004330841314247,7,8,0.25,0.0001068464151159,0.0001411305254249,2,8,0.0,73,2026-07-09 20:22:00+00:00,0.6196272125100062,2026-07-09 20:22:00+00:00,0.07950910497376683
2026-07-09 20:37:39.086787+00:00,KXBTC15M-26JUL091645-45,1.0,46.23,0.0886390573254926,0.0732424831972876,False,5.4395269419381224e-05,3,8,0.125,0.0,0.0003124468526657,1,9,0.0,73,2026-07-09 20:37:00+00:00,0.6223309138629368,2026-07-09 20:37:00+00:00,0.06809160731351448
2026-07-09 21:03:02.647953+00:00,KXBTC15M-26JUL091715-15,1.0,40.01,-0.0143723894556485,-0.0517510560653743,False,0.000354781279272,10,12,0.3333333333333333,0.0003405376123735,0.0003486755481776,4,12,0.0,73,2026-07-09 21:03:00+00:00,0.5606345858080857,2026-07-09 21:03:00+00:00,0.1541226745078428
2026-07-09 21:51:15.868636+00:00,KXBTC15M-26JUL091800-00,1.0,50.76,0.0779807711219179,0.0652769701978398,False,0.0001756144003904,5,9,0.2222222222222222,0.000548090193233,0.0003014255862043,4,9,-0.0723464851072981,74,2026-07-09 21:51:00+00:00,0.4419212843779919,2026-07-09 21:51:00+00:00,0.009449860278590017
2026-07-10 00:17:41.718411+00:00,KXBTC15M-26JUL092030-30,0.0,-75.06,-0.1149065598917449,-0.1210504320027231,True,0.0005338475615208,8,13,0.3076923076923077,0.0003226402022292,0.0003838081634396,3,7,0.0,75,2026-07-10 00:17:00+00:00,0.7973927487988478,2026-07-10 00:17:00+00:00,0.04193889647913109
2026-07-10 01:18:40.449011+00:00,KXBTC15M-26JUL092130-30,1.0,19.47,0.411913037926873,0.2059753730810906,False,0.0007299638186788,8,12,0.5833333333333334,0.0004292720497314,0.0005365683159418,4,11,0.0,76,2026-07-10 01:18:00+00:00,0.9233263104710796,2026-07-10 01:18:00+00:00,0.0465506057717009
2026-07-10 02:04:21.427179+00:00,KXBTC15M-26JUL092215-15,1.0,38.69,0.2621522406852692,0.0699361185793743,False,0.0002870420798001,7,11,0.6363636363636364,0.0009938264938992,0.0009580330466391,5,10,0.0,77,2026-07-10 02:04:00+00:00,1.3958620483182196,2026-07-10 02:04:00+00:00,0.1786645809160299
2026-07-10 02:19:37.748133+00:00,KXBTC15M-26JUL092230-30,0.0,-76.23,-0.0483704482839002,-0.0483704482839002,True,0.000254978482473,9,10,0.5,0.0003880353192457,0.000320932387331,4,10,-0.0191533588930641,77,2026-07-10 02:19:00+00:00,1.3896556423528554,2026-07-10 02:19:00+00:00,0.21149620471334385
2026-07-10 02:50:03.348498+00:00,KXBTC15M-26JUL092300-00,1.0,21.96,0.0570849093237265,0.0464331638681878,False,0.0002595239142177,7,10,0.2,0.0002940828351586,0.000323744861589,3,9,0.0,77,2026-07-10 02:50:00+00:00,1.30109165010302,2026-07-10 02:50:00+00:00,0.32987336948049
2026-07-10 03:51:00.031336+00:00,KXBTC15M-26JUL100000-00,1.0,25.34,0.0138801008140953,-0.068512620465596,False,0.0004803016816938,7,9,0.2222222222222222,0.0003050461909564,0.0002990914493675,5,9,0.0,78,2026-07-10 03:51:00+00:00,0.6852657030841663,2026-07-10 03:51:00+00:00,0.035193851969646715
2026-07-10 04:06:13.962729+00:00,KXBTC15M-26JUL100015-15,1.0,20.59,-0.0165506870229524,-0.0220682079120971,False,0.0003232022525906,7,9,0.3333333333333333,0.0003076068205371,0.0004426140268059,3,11,0.0,78,2026-07-10 04:06:00+00:00,0.5899400290190463,2026-07-10 04:06:00+00:00,0.173682557628291
2026-07-10 04:21:30.402602+00:00,KXBTC15M-26JUL100030-30,0.0,-88.7,-0.1037670527907082,-0.1037670527907082,True,0.0005305680748774,5,9,0.3333333333333333,0.0003379802875809,0.0003436020369124,3,11,0.0,78,2026-07-10 04:21:00+00:00,0.5890477246378915,2026-07-10 04:21:00+00:00,0.09927811020275853
2026-07-10 04:51:41.154865+00:00,KXBTC15M-26JUL100100-00,0.0,-90.39,-0.0885830083830856,-0.0885830083830856,True,0.0002214540589702,7,9,0.5555555555555556,0.0001692222826319,0.0001974866072745,3,5,0.0,78,2026-07-10 04:51:00+00:00,0.6676255818462581,2026-07-10 04:51:00+00:00,0.057190025625861264
2026-07-10 05:32:20.757924+00:00,KXBTC15M-26JUL100145-45,1.0,36.99,0.3195234141237404,-0.0009986318243762,False,0.000524451583821,7,13,0.5384615384615384,0.0,6.14396004231009e-05,1,10,0.0,78,2026-07-10 05:32:00+00:00,0.619859651488751,2026-07-10 05:32:00+00:00,0.08653033631908
2026-07-10 06:02:50.629500+00:00,KXBTC15M-26JUL100215-15,0.0,-93.67,-0.1195685157522456,-0.1195685157522456,True,0.0003958934107793,11,13,0.3076923076923077,0.0001115875327027,0.0001787286044368,4,6,0.0,78,2026-07-10 06:02:00+00:00,0.6336665291302491,2026-07-10 06:02:00+00:00,0.10343951382370145
2026-07-10 06:33:15.910063+00:00,KXBTC15M-26JUL100245-45,0.0,-90.94,0.0495189776851182,0.0197523773168961,False,0.0001415985830703,6,12,0.1666666666666666,0.0002654091139495,0.0001954977246651,4,7,-0.0442268895735246,78,2026-07-10 06:33:00+00:00,0.5743306712204992,2026-07-10 06:33:00+00:00,0.0007877878026648778
2026-07-10 08:16:29.670412+00:00,KXBTC15M-26JUL100430-30,1.0,19.3,0.4640615336265647,0.3047921334694624,False,0.0004939859775012,8,14,0.2857142857142857,0.0015355027963665,0.0009172337544053,3,5,-0.0349924000881081,79,2026-07-10 08:16:00+00:00,0.6972624984179079,2026-07-10 08:16:00+00:00,0.20284123951150476
2026-07-10 09:17:21.757325+00:00,KXBTC15M-26JUL100530-30,1.0,44.73,0.384194205100536,0.151704392628875,False,0.0002752264491618,8,13,0.6923076923076923,0.0005830162665126,0.0004325422237408,3,7,-0.0828097126854892,80,2026-07-10 09:17:00+00:00,0.8606223200017614,2026-07-10 09:17:00+00:00,0.21582656602153463
2026-07-10 09:32:33.903105+00:00,KXBTC15M-26JUL100545-45,1.0,49.14,0.1129296623281524,0.0130013888120209,False,0.0002891084723721,6,13,0.3076923076923077,0.0002320449537705,0.000335895212226,2,9,0.0,80,2026-07-10 09:32:00+00:00,0.860898245400312,2026-07-10 09:32:00+00:00,0.2562705205556338
